umap_1,umap_2,true_label_name,vae_cluster
12.934859,5.3709874,hiphop,7
12.601103,5.4766364,hiphop,3
12.891087,5.4902916,hiphop,7
12.766315,5.4463234,hiphop,3
12.90148,5.440001,hiphop,3
9.8700075,6.9650564,hiphop,3
12.570236,5.6551447,hiphop,7
12.607785,5.576723,hiphop,3
12.689763,5.55466,hiphop,7
12.595896,5.6515217,hiphop,3
12.0428705,5.850435,hiphop,3
12.617128,5.603991,hiphop,7
12.845114,5.567525,hiphop,7
13.123243,5.8132167,hiphop,7
12.355329,5.726779,hiphop,3
11.741902,5.897176,hiphop,3
11.845379,5.871933,hiphop,3
11.605884,5.9201875,hiphop,3
11.809329,5.8711605,hiphop,3
11.414541,5.9034715,hiphop,3
11.774395,5.881377,hiphop,3
11.653539,5.8709435,hiphop,3
12.077765,5.8559856,hiphop,7
11.589684,5.9034047,hiphop,3
12.716125,5.6284833,hiphop,7
12.452452,5.4238076,hiphop,7
12.397871,5.476856,hiphop,3
12.447506,5.4326487,hiphop,7
10.527215,6.7746677,hiphop,3
10.476026,6.8312216,hiphop,3
10.476135,6.547906,hiphop,3
10.529602,6.7927313,hiphop,3
12.250951,5.3860703,hiphop,3
12.54378,5.527991,hiphop,7
13.2689295,5.286028,hiphop,7
9.200865,5.9537053,hiphop,2
9.215368,5.942497,hiphop,2
9.222898,5.92258,hiphop,2
9.273131,5.9349027,hiphop,2
9.16468,5.9782057,hiphop,2
9.3060875,5.8840065,hiphop,3
9.324172,6.0033517,hiphop,2
9.34469,5.9224954,hiphop,3
9.188383,5.927833,hiphop,2
9.206941,5.9570274,hiphop,2
13.902265,4.645136,hiphop,7
13.964141,4.373335,hiphop,7
13.393907,5.1965995,hiphop,7
13.607673,4.7148576,hiphop,7
13.723745,4.648085,hiphop,7
14.639242,3.9662366,hiphop,7
14.096333,4.3432794,hiphop,7
14.683212,3.8783765,hiphop,7
14.692598,4.001069,hiphop,7
13.423452,4.9568315,hiphop,7
10.4855995,3.608274,hiphop,3
10.1355505,4.306322,hiphop,3
10.083621,4.3701916,hiphop,3
10.072618,4.3729086,hiphop,3
10.10493,4.3797255,hiphop,3
10.098529,4.369148,hiphop,3
10.090961,4.3431435,hiphop,3
10.134467,4.3880787,hiphop,3
10.154813,4.3669863,hiphop,3
10.091044,4.373866,hiphop,3
12.446432,5.559405,hiphop,3
12.828636,5.2178926,hiphop,7
12.488389,5.7223406,hiphop,3
12.549005,5.4600616,hiphop,3
12.905909,5.318895,hiphop,7
12.233446,5.8113303,hiphop,3
12.977011,5.3093824,hiphop,7
12.952079,4.739481,hiphop,7
13.062956,4.6637616,hiphop,7
13.186512,4.4679546,hiphop,7
13.208854,5.8072467,hiphop,7
13.261216,5.7372956,hiphop,7
13.21081,5.822942,hiphop,7
13.239703,5.807189,hiphop,7
12.483749,5.679551,hiphop,3
11.673328,5.9214044,hiphop,3
11.726491,5.9329953,hiphop,3
11.456123,5.820776,hiphop,3
11.678368,5.8883467,hiphop,3
11.5327835,5.8812647,hiphop,3
9.163666,4.871576,hiphop,3
9.005322,4.9802055,hiphop,9
7.5862265,6.4528813,hiphop,2
7.5635743,6.387891,hiphop,2
7.6572638,6.4716783,hiphop,2
7.6160436,6.4774528,hiphop,2
7.6138573,6.444044,hiphop,2
7.608264,6.4682646,hiphop,2
7.62519,6.6144295,hiphop,4
7.598723,6.452047,hiphop,2
3.5452063,5.9313397,jazz,8
3.7810867,2.7402253,jazz,6
3.3247318,5.2953596,jazz,8
5.276162,1.8061265,jazz,6
4.1706443,6.245494,jazz,8
2.7577012,7.0376945,jazz,8
3.7335787,2.8352382,jazz,6
4.609617,3.6242526,jazz,6
4.641029,3.575285,jazz,6
4.2219276,2.5480032,jazz,6
4.795054,3.6710737,jazz,6
4.736228,3.757098,jazz,6
3.549888,5.4218125,jazz,6
4.831942,1.6385972,jazz,6
3.1420894,4.5763106,jazz,6
4.65035,3.8611577,jazz,8
4.6542153,3.567559,jazz,6
4.1327024,2.5726137,jazz,6
4.0312004,2.534706,jazz,6
5.179051,2.9704716,jazz,6
4.940916,4.0919037,jazz,9
3.9833977,2.6847224,jazz,6
4.0975623,2.6338108,jazz,6
6.4848175,5.7447886,jazz,9
5.5527315,5.0628223,jazz,9
5.249946,4.615279,jazz,9
4.3606935,3.0127687,jazz,9
4.023738,2.616471,jazz,6
4.247478,2.7017555,jazz,9
5.132758,4.7675543,jazz,9
9.385227,2.5366957,jazz,6
9.336724,2.5309446,jazz,6
7.6080437,0.972171,jazz,6
7.3538465,0.90369695,jazz,6
4.1696877,2.893404,jazz,6
6.2842755,2.7596314,jazz,5
4.8263073,1.8176795,jazz,6
4.546273,2.0439537,jazz,6
4.4695663,2.076957,jazz,6
4.1731486,2.0803792,jazz,6
6.9016743,3.0257328,jazz,5
6.9615264,3.0235343,jazz,5
4.7989435,2.8955462,jazz,6
4.4543014,3.4899075,jazz,6
4.2524962,3.3977835,jazz,6
6.74588,2.8316894,jazz,5
6.100112,1.7229702,jazz,6
6.8915453,3.03781,jazz,5
6.8365965,2.921128,jazz,5
6.765482,2.6788664,jazz,5
7.4945326,2.2005453,jazz,5
8.025834,2.1838489,jazz,5
8.187004,2.0447428,jazz,3
6.2475452,3.388929,jazz,5
6.6002045,3.5158682,jazz,5
6.8468246,3.277133,jazz,5
7.20322,3.1604908,jazz,5
7.0642285,3.2981985,jazz,5
7.1660476,3.368442,jazz,5
7.09889,3.4668238,jazz,5
5.0658135,4.491924,jazz,9
6.2046046,4.5904803,jazz,9
6.9834337,2.1530552,jazz,3
6.5813494,3.3358405,jazz,5
6.533036,5.927443,jazz,9
6.607215,3.4302375,jazz,5
6.2344947,3.8392203,jazz,6
9.074278,3.8204277,jazz,9
6.0887656,4.703778,jazz,9
5.6176724,4.5334344,jazz,9
6.58395,3.2402344,jazz,5
7.039749,3.09526,jazz,5
6.753554,2.4459298,jazz,5
7.2345014,3.2094743,jazz,5
7.181464,3.1294725,jazz,5
6.2651377,3.0862691,jazz,6
7.259802,3.2839987,jazz,5
7.222283,3.171508,jazz,5
7.198565,3.158906,jazz,5
7.1925745,3.0821874,jazz,5
5.2952657,3.9060104,jazz,6
9.047126,4.172394,jazz,9
6.359389,4.980841,jazz,9
8.871609,3.6569884,jazz,6
9.997228,3.0664256,jazz,6
9.371061,3.6006045,jazz,6
9.88988,3.126689,jazz,6
8.573871,5.1348248,jazz,2
8.45686,2.585684,jazz,3
8.044229,2.2441628,jazz,5
5.903204,1.7386142,jazz,6
6.98043,1.7947222,jazz,6
4.963303,2.3425014,jazz,6
5.141783,2.1874921,jazz,6
5.0011625,2.4567146,jazz,6
5.009024,2.4260936,jazz,6
4.394864,3.3101008,jazz,6
4.676045,3.4562464,jazz,6
4.4146404,3.2844453,jazz,6
4.358778,3.2165391,jazz,6
4.8615,3.2942889,jazz,6
6.926493,4.7740464,jazz,9
4.2851286,3.0460339,jazz,6
6.231621,4.5143504,jazz,2
4.818821,3.748003,jazz,6
4.914106,3.3502777,jazz,6
6.1356215,4.44582,jazz,9
5.267385,4.349566,jazz,6
5.7563863,3.885954,jazz,6
5.6978374,4.5643854,jazz,9
8.512424,1.8490692,jazz,3
9.193052,2.1365426,jazz,3
9.443534,2.3131354,jazz,3
9.403523,2.2623281,jazz,3
9.302217,2.2647233,jazz,3
9.154699,2.214363,jazz,3
8.216493,2.0642931,jazz,3
9.239783,2.2014573,jazz,3
9.476912,2.4133859,jazz,3
9.27516,2.1616476,jazz,3
9.369555,2.3109274,jazz,3
9.371112,2.3490052,jazz,3
9.241932,2.5393274,jazz,6
9.608262,2.5563252,jazz,3
9.259676,2.4439511,jazz,6
9.6634035,2.60104,jazz,3
9.424408,2.3383737,jazz,3
9.58402,2.4876845,jazz,3
9.373796,2.2566593,jazz,3
9.576148,2.4957232,jazz,3
8.6494875,2.1333482,jazz,3
8.576274,1.7998164,jazz,3
7.9967303,2.0610151,jazz,5
8.485675,1.5774362,jazz,3
7.995456,2.1704996,jazz,3
8.439319,2.1248517,jazz,3
8.379334,2.1931407,jazz,3
9.563458,2.4674153,jazz,3
8.554009,2.3331022,jazz,3
8.30191,1.9163305,jazz,3
7.233183,1.7196515,jazz,6
7.0887303,3.3050501,jazz,5
6.6002593,2.328891,jazz,5
6.5924687,3.2378721,jazz,5
6.069083,1.5847026,jazz,6
5.293607,1.844559,jazz,6
5.389349,4.8120356,jazz,9
3.8415146,2.6251464,jazz,6
5.33327,2.3647845,jazz,6
6.1136804,4.992619,jazz,9
8.859175,2.0046983,jazz,3
8.848117,2.019889,jazz,3
8.501939,2.0466945,jazz,3
8.315763,1.931392,jazz,3
9.376754,2.3324728,jazz,3
8.797753,1.997093,jazz,3
8.5065775,1.9327476,jazz,3
8.97672,2.0597358,jazz,3
8.973585,2.0774868,jazz,3
8.286032,1.9490517,jazz,3
7.21395,1.710478,jazz,6
6.647435,1.8165768,jazz,6
10.099357,2.9685814,jazz,3
7.1436815,1.2247567,jazz,6
9.131052,2.1680982,jazz,3
6.8941245,2.6538222,jazz,5
8.038793,2.188162,jazz,5
7.154309,2.8471882,jazz,5
7.4635186,2.7571251,jazz,5
7.3165894,1.6535544,jazz,6
8.766461,2.0250566,jazz,3
8.174785,2.0805478,jazz,3
9.366977,2.4108129,jazz,3
9.5201,2.4376996,jazz,3
12.957461,3.223126,jazz,7
8.869776,4.101379,jazz,3
8.893532,4.026286,jazz,6
8.90669,4.062376,jazz,3
7.7894835,2.0253375,jazz,6
7.9365306,2.0974844,jazz,5
8.42352,1.7760303,jazz,3
8.647221,1.4220674,jazz,3
8.70865,1.3481474,jazz,7
8.739715,1.3483744,jazz,7
8.667352,1.3826755,jazz,3
8.809076,1.4151442,jazz,7
8.651479,1.4124706,jazz,3
8.650943,1.3985437,jazz,3
8.69417,1.3983935,jazz,3
8.696492,1.3748801,jazz,3
7.1347938,1.7642319,jazz,6
7.2558484,2.7680764,jazz,5
9.282762,2.5213087,jazz,6
7.3032374,1.3955653,jazz,6
6.76753,1.732122,jazz,5
7.36188,1.3001721,jazz,6
7.506656,2.0043428,jazz,6
8.1008415,1.0879444,jazz,6
8.122548,1.0295521,jazz,6
8.139868,1.0306115,jazz,6
4.7409663,2.7352622,jazz,6
6.115667,1.7037486,jazz,6
4.891493,3.5382318,jazz,6
4.818435,2.9035356,jazz,6
4.8355446,2.851497,jazz,6
6.606101,3.1396413,jazz,5
4.808545,2.8571563,jazz,6
6.550233,2.948435,jazz,5
6.800172,3.0633116,jazz,5
6.4875603,3.1363235,jazz,5
12.736588,4.4063993,jazz,7
12.805399,4.308912,jazz,7
12.670938,4.339962,jazz,7
12.524841,4.4047465,jazz,3
12.496352,3.6381114,jazz,3
12.894691,4.7706213,jazz,7
14.635233,3.2188334,jazz,7
12.684189,4.353713,jazz,7
14.629908,3.5077374,jazz,7
12.763862,4.2975955,jazz,7
7.08088,3.0121267,jazz,5
6.9644814,2.7947938,jazz,5
7.0718026,2.9270406,jazz,5
7.025806,2.8953846,jazz,5
7.49056,2.294603,jazz,5
7.4864054,2.4213316,jazz,5
6.8867025,2.821716,jazz,5
7.6065474,1.9443896,jazz,6
7.6139402,0.93836004,jazz,6
7.773624,1.9154258,jazz,5
8.741744,1.4625372,jazz,3
7.5903015,2.1884677,jazz,5
8.694501,1.3524803,jazz,3
7.8868337,2.138042,jazz,3
9.509237,3.5438344,jazz,3
7.676127,2.067974,jazz,3
7.5680966,2.2184203,jazz,5
8.773709,1.5743445,jazz,3
7.6685915,2.0324848,jazz,3
9.29834,2.0719395,jazz,3
8.095168,2.3882911,jazz,3
13.088569,3.8095005,jazz,7
8.473591,1.4923825,jazz,3
8.8752775,1.9699721,jazz,3
7.30259,1.9367371,jazz,5
7.6585035,2.3838043,jazz,5
12.704693,4.80341,jazz,7
8.203856,2.668628,jazz,3
8.358195,2.5132136,jazz,3
8.140826,2.0544698,jazz,3
8.292703,1.9768113,jazz,3
7.959933,2.7379057,jazz,6
7.603471,2.188629,jazz,5
7.9950385,2.1624029,jazz,5
7.5209155,2.6154537,jazz,5
7.434225,2.6988616,jazz,5
7.9085283,2.0768836,jazz,5
7.5117555,1.6824222,jazz,6
12.087033,3.9899342,jazz,3
7.3395505,2.9776855,jazz,5
4.7523217,2.8072355,jazz,6
6.1824994,3.8137932,jazz,2
7.384649,1.9797586,jazz,6
5.091369,3.4541433,jazz,6
6.7429028,3.4188943,jazz,5
6.9795265,3.2152689,jazz,5
6.72314,3.235138,jazz,5
7.047762,3.060337,jazz,5
7.4950137,2.6406114,jazz,5
7.0969257,3.273444,jazz,5
8.042924,2.1090407,jazz,5
8.390861,1.8032023,jazz,3
8.4783,1.7911595,jazz,3
9.600514,2.2793205,jazz,7
9.492369,2.4469817,jazz,3
9.485297,2.421133,jazz,3
8.766107,2.071764,jazz,3
8.390595,1.8360456,jazz,3
8.658123,1.7794708,jazz,3
8.889545,2.0220397,jazz,3
8.22031,1.9849656,jazz,3
10.047185,2.7516043,jazz,3
10.027818,2.790627,jazz,3
8.2480135,1.94416,jazz,3
7.7355523,2.5210342,jazz,5
7.991063,2.041911,jazz,5
7.3837647,2.9513485,jazz,5
8.178661,1.9558831,jazz,3
7.752443,2.1014528,jazz,5
9.061249,2.0237684,jazz,3
12.482999,3.3013895,jazz,3
9.445248,2.3001242,jazz,3
9.399548,2.24066,jazz,3
9.352777,2.1896677,jazz,3
9.317496,2.2533288,jazz,3
9.587838,3.17267,jazz,3
9.4059,2.2479873,jazz,3
12.723792,3.2246392,jazz,7
12.754856,3.2657464,jazz,7
9.554884,3.2664113,jazz,3
8.556511,4.1128364,jazz,9
7.0526834,1.2323027,jazz,6
9.471781,2.9214315,jazz,6
7.8219414,1.8871946,jazz,5
9.057941,2.9700897,jazz,6
7.3721533,2.252942,jazz,5
7.389694,2.7516134,jazz,5
9.652087,2.6748931,jazz,3
9.25046,4.5548506,jazz,9
9.646371,2.6817083,jazz,3
8.256338,1.9155205,jazz,3
7.837209,2.4487302,jazz,5
8.091632,1.9826605,jazz,5
9.66433,2.5494926,jazz,6
8.411035,1.8284487,jazz,6
9.6794,2.5312495,jazz,3
8.200022,1.9354647,jazz,3
7.825008,1.8150266,jazz,3
9.127462,2.0846002,jazz,3
9.7681,2.5357544,jazz,3
7.717751,2.585244,jazz,5
7.4637103,2.5088732,jazz,5
6.4552755,5.172896,jazz,9
8.562945,4.100918,jazz,9
7.3274455,1.9161594,jazz,6
6.3689046,5.845516,jazz,5
7.2126613,2.6490533,jazz,5
7.863491,2.6924767,jazz,3
7.139192,2.8352199,jazz,5
6.975501,2.5976002,jazz,5
4.5236654,3.2934704,jazz,6
4.459692,3.2969325,jazz,6
4.5465784,3.252419,jazz,6
4.2551928,3.5426285,jazz,6
4.7824397,3.442514,jazz,6
4.1898685,3.1628428,jazz,6
4.438554,3.3716717,jazz,6
4.4489393,3.2643003,jazz,6
6.283927,3.8879578,jazz,6
4.4494925,3.225149,jazz,6
7.365477,3.3520253,jazz,5
8.001875,2.2462366,jazz,5
7.3169155,3.3217669,jazz,5
7.988292,2.2107532,jazz,5
8.065698,2.197212,jazz,5
9.993709,2.907946,jazz,3
9.985085,2.8965127,jazz,6
9.983457,2.9023747,jazz,6
8.207662,2.347503,jazz,3
9.996813,2.8525326,jazz,6
4.5756345,3.199736,jazz,6
3.8795738,3.367114,jazz,6
3.86775,3.3352442,jazz,6
4.083925,3.1617975,jazz,6
3.8607178,3.3556037,jazz,6
4.1425614,3.0613484,jazz,6
3.8365433,3.6041715,jazz,6
3.9498198,3.24195,jazz,6
3.8183758,3.393237,jazz,6
4.2796082,3.1697013,jazz,6
6.97578,1.7939036,jazz,9
6.979469,1.7638918,jazz,9
6.9721923,1.7761542,jazz,9
6.972005,1.670086,jazz,9
5.726044,2.0744789,jazz,6
5.621535,2.06087,jazz,6
3.822087,2.830229,jazz,6
8.679006,4.1530824,jazz,9
8.614874,4.257858,jazz,9
8.763674,4.133754,jazz,3
6.04197,3.3712196,jazz,5
5.5065055,3.2694685,jazz,6
6.1121745,3.4303782,jazz,5
6.016562,3.386602,jazz,5
5.44014,3.283835,jazz,6
5.4585495,3.2874763,jazz,6
7.8630643,1.8302343,jazz,6
5.547994,3.2958453,jazz,6
5.784375,3.336405,jazz,6
5.405485,3.2666152,jazz,6
9.860862,3.0070827,jazz,6
9.640571,2.6174474,jazz,6
9.951053,2.7382734,jazz,3
10.011752,2.720422,jazz,3
9.886791,2.7524207,jazz,6
10.022172,2.8930702,jazz,3
10.026129,2.8156831,jazz,3
9.092779,2.063333,jazz,3
8.884812,1.988088,jazz,3
6.3656235,3.3764937,jazz,5
5.844613,1.598026,jazz,6
6.7903037,2.8026576,jazz,5
6.8036604,2.7653506,jazz,5
7.006176,4.419871,jazz,5
6.8026524,4.409148,jazz,2
7.056362,4.50284,jazz,5
7.063833,4.5575566,jazz,5
7.064435,4.5404744,jazz,5
7.058527,4.53168,jazz,5
7.0609717,4.5395546,jazz,9
6.106571,3.3592112,jazz,5
6.1183667,3.3670673,jazz,5
6.1911964,3.1934345,jazz,5
3.9057515,4.433914,jazz,9
3.9074779,4.410934,jazz,9
3.8897705,4.201134,jazz,6
3.8957145,4.399887,jazz,9
4.5735273,4.9569473,jazz,5
3.8900135,4.298207,jazz,6
3.9944491,4.7911315,jazz,9
7.6562223,1.6908985,jazz,3
7.217804,1.1734029,jazz,6
9.82571,3.4077287,jazz,3
7.806742,1.6500782,jazz,3
10.017898,2.8516486,jazz,6
7.3439693,3.1308002,jazz,5
7.304743,3.2304437,jazz,5
6.8510876,2.3625472,jazz,5
6.97086,2.7481594,jazz,5
6.702836,2.6568909,jazz,5
3.8342419,3.483414,jazz,6
4.9703693,4.8041835,jazz,9
4.672765,5.0064797,jazz,5
3.662088,4.1604247,jazz,6
4.5427804,5.062808,jazz,9
3.885065,3.5354104,jazz,6
4.8824825,4.6968794,jazz,9
3.370242,4.0346317,jazz,6
3.5123236,4.3457685,jazz,9
3.826618,3.209372,jazz,6
8.071673,2.2981305,jazz,5
9.766377,3.3151238,jazz,3
7.263466,2.603667,jazz,5
7.2542386,2.5476136,jazz,5
7.2357206,2.70784,jazz,5
7.299415,2.419897,jazz,5
10.017374,4.398124,jazz,3
10.020608,3.6338649,jazz,3
9.842491,3.5395007,jazz,3
10.302443,2.821209,jazz,3
6.0996923,3.3767817,jazz,5
5.775365,3.3406105,jazz,6
5.710091,3.3129604,jazz,6
5.457621,3.272335,jazz,6
6.0225344,3.3665884,jazz,5
5.9989595,3.3755224,jazz,5
6.1781564,3.3532045,jazz,5
5.9871225,3.407295,jazz,5
6.0114684,3.3645768,jazz,5
6.1090574,3.3853629,jazz,5
3.8872414,2.9792728,jazz,6
3.8192458,2.720218,jazz,6
3.8345249,3.4673338,jazz,6
4.3576827,3.150909,jazz,6
3.6940365,4.0080175,jazz,6
3.827601,3.3676152,jazz,6
4.343517,3.1529455,jazz,6
4.0116415,3.2148473,jazz,6
3.876072,3.3968818,jazz,6
3.8386595,3.458176,jazz,6
3.74834,4.0243,jazz,6
3.6642137,3.6272132,jazz,6
3.695759,3.585402,jazz,6
5.0520015,4.695813,jazz,9
6.2777443,2.7551818,jazz,5
6.286778,2.7953212,jazz,5
6.2342157,2.7924714,jazz,5
6.270218,2.7956398,jazz,5
6.31954,2.816384,jazz,5
3.724736,3.8769724,jazz,6
12.923372,3.8956587,jazz,7
12.855908,3.7755644,jazz,3
10.232797,4.5649004,jazz,3
8.85953,1.9420209,jazz,3
9.028196,2.0028813,jazz,3
8.871757,1.9403354,jazz,3
8.536255,1.8858466,jazz,3
9.076254,2.024249,jazz,3
12.809374,7.263121,jazz,1
12.658478,7.4545007,jazz,1
8.871451,1.9445187,jazz,6
8.550414,1.865061,jazz,3
8.388007,1.9179381,jazz,3
8.034504,2.0454535,jazz,5
8.449454,1.752928,jazz,3
8.419695,1.9190636,jazz,3
7.574668,1.6838865,jazz,3
8.981262,1.9807627,jazz,3
7.6960444,1.8144261,jazz,3
7.5812473,1.6457869,jazz,3
5.6473546,8.7157755,jazz,4
2.8349712,6.614893,jazz,8
4.5667195,6.0145707,jazz,9
4.5815077,5.95828,jazz,9
2.9603264,4.061537,jazz,6
6.4312596,3.204234,jazz,5
5.4723463,5.98052,jazz,5
3.652735,6.3366756,jazz,8
6.7055516,9.029308,jazz,5
3.5533464,5.1688266,jazz,8
0.8442588,8.598373,jazz,0
0.83830595,8.628018,jazz,0
0.82676977,8.618188,jazz,0
0.8163966,8.647266,jazz,0
0.8480203,8.709077,jazz,0
0.7963809,9.007602,jazz,0
0.70854706,9.015885,jazz,0
0.7059084,8.984566,jazz,0
0.8107928,8.645494,jazz,0
0.8550421,8.951415,jazz,0
4.531841,3.2939277,jazz,6
4.469403,3.3213108,jazz,6
4.577941,3.2604592,jazz,6
4.244399,3.5142436,jazz,6
4.8079605,3.4471436,jazz,6
4.1927376,3.1813834,jazz,6
4.4275775,3.364196,jazz,6
4.4071703,3.2679281,jazz,6
6.1340914,3.7203317,jazz,6
4.497269,3.2167053,jazz,6
2.485353,8.936076,jazz,0
0.943808,8.552827,jazz,8
0.919524,8.572885,jazz,8
2.319209,5.7497387,jazz,8
0.8315998,8.579217,jazz,0
1.8984071,7.083161,jazz,8
1.2883049,9.4138,jazz,0
1.5247,8.717778,jazz,0
1.0199137,8.643667,jazz,0
0.9489382,8.61411,jazz,0
7.4171386,3.67125,jazz,5
8.018082,2.2217486,jazz,5
7.1691804,3.268482,jazz,5
7.973013,2.2332137,jazz,5
8.013697,2.2163765,jazz,5
9.94452,2.8615382,jazz,6
10.007235,2.8988924,jazz,6
9.976124,2.8767028,jazz,6
4.6040792,4.9926257,jazz,3
10.01274,2.8734386,jazz,6
3.740718,4.0551667,jazz,6
3.9511192,4.8188972,jazz,6
3.526424,4.783199,jazz,8
3.6816785,4.790888,jazz,6
2.972716,4.878436,jazz,8
2.4673452,5.6540937,jazz,8
2.5393076,5.6783514,jazz,8
2.1081064,5.9192905,jazz,8
2.6155305,5.9916015,jazz,8
2.7766333,4.958109,jazz,8
4.564987,3.1125262,jazz,6
3.9041815,3.391625,jazz,6
3.9511666,3.2299829,jazz,6
4.1226234,3.1434307,jazz,6
3.8578706,3.3529787,jazz,6
4.121466,3.0402255,jazz,6
3.841639,3.4773955,jazz,6
3.9481502,3.239428,jazz,6
3.8058352,3.3940516,jazz,6
4.205864,3.1315503,jazz,6
1.3238772,8.849015,jazz,0
2.8894773,8.923081,jazz,0
1.0952476,9.072362,jazz,0
1.7829474,8.981943,jazz,0
1.5729636,9.218996,jazz,0
1.2119821,9.271448,jazz,0
1.1775647,9.605214,jazz,0
1.6985177,9.0393915,jazz,0
1.0880877,8.803054,jazz,0
0.9324877,8.909979,jazz,0
3.7664418,3.5104728,jazz,6
3.8725421,3.3370378,jazz,6
6.0646324,3.3730633,jazz,5
3.8211844,3.4037337,jazz,6
3.8392382,3.3620486,jazz,6
3.7615287,3.516776,jazz,6
3.401114,4.0347447,jazz,6
3.7387462,3.5264692,jazz,6
3.8213964,3.4092283,jazz,6
3.08039,4.0004983,jazz,6
5.8280263,2.1881056,jazz,9
5.8661976,2.162856,jazz,9
5.80244,2.1854725,jazz,9
5.778153,2.152006,jazz,6
5.539342,2.08348,jazz,6
5.3965797,2.0763464,jazz,6
3.7448797,2.7151709,jazz,6
3.5539758,5.136954,jazz,8
3.5276906,5.0687537,jazz,8
3.4403753,4.979369,jazz,8
6.574731,3.318259,jazz,5
4.7843122,6.8511224,jazz,2
4.558771,6.53188,jazz,8
3.4431996,6.050752,jazz,8
3.146165,5.7332683,jazz,8
2.0544553,6.9570737,jazz,8
3.8820708,6.9090004,jazz,8
4.5924487,6.6539745,jazz,8
3.155909,5.890175,jazz,8
6.5982466,4.0216837,jazz,2
5.9788637,3.3808837,jazz,5
5.4879193,3.2761557,jazz,6
6.039984,3.4255028,jazz,5
5.98428,3.379339,jazz,5
5.466578,3.2726939,jazz,6
5.414586,3.2579978,jazz,6
5.534112,3.2794328,jazz,6
5.4796686,3.282687,jazz,6
5.7897787,3.3379817,jazz,8
5.4012756,3.2507164,jazz,6
0.6647312,9.021858,jazz,0
0.7017124,8.9813595,jazz,0
0.8086138,8.892464,jazz,0
0.64656055,8.971058,jazz,0
0.7254662,8.82779,jazz,0
0.7283216,8.890779,jazz,0
0.6916321,9.069636,jazz,0
1.2840514,9.369851,jazz,0
1.2054362,9.383556,jazz,0
0.85762197,8.477642,jazz,0
3.4681802,4.180724,jazz,6
3.257626,4.2923965,jazz,6
2.7511842,4.9024253,jazz,6
2.7603292,4.90261,jazz,6
2.8493345,4.7071133,jazz,6
2.718809,5.1553173,jazz,8
2.7268054,4.9362407,jazz,6
3.2659993,4.5522103,jazz,6
3.2177126,4.717318,jazz,8
4.786582,6.177559,jazz,5
1.1506641,8.260343,jazz,0
1.1544329,8.222611,jazz,0
1.1383611,8.306219,jazz,0
1.3177474,8.204592,jazz,0
1.3239367,8.202095,jazz,0
1.3610463,8.216451,jazz,0
1.1799333,8.156175,jazz,0
1.1543263,8.263773,jazz,0
1.15813,8.499891,jazz,0
1.1256444,8.298518,jazz,0
2.2261615,5.013059,jazz,8
2.2361472,5.007658,jazz,8
2.2296526,4.957797,jazz,8
2.232136,4.9407234,jazz,8
2.236919,4.9449,jazz,8
2.2275681,4.923969,jazz,6
2.2523909,4.9660664,jazz,6
2.2235796,4.9461203,jazz,8
2.2867966,4.893342,jazz,6
2.2431037,4.9465823,jazz,8
5.872495,1.5644368,jazz,6
6.7435856,2.7962482,jazz,5
6.8021164,2.751207,jazz,5
6.947079,4.310601,jazz,5
6.5819135,4.247842,jazz,2
7.059817,4.5308595,jazz,5
7.0657134,4.554352,jazz,5
7.0549607,4.5343127,jazz,5
7.052979,4.518237,jazz,5
7.0600085,4.5176373,jazz,5
6.6876287,3.0032685,jazz,5
6.2780404,2.9319732,jazz,5
5.8725996,1.6603522,jazz,5
3.1018515,4.2830415,jazz,6
3.9618142,4.3304405,jazz,8
3.8197181,4.125892,jazz,6
4.636496,4.9417386,jazz,5
4.284898,4.588317,jazz,6
6.8602467,3.0266054,jazz,5
5.9657655,5.6475973,jazz,5
6.1067996,3.3713949,jazz,5
6.11749,3.365863,jazz,5
6.139901,3.2477403,jazz,5
3.899365,4.4201703,jazz,9
3.9067957,4.4119678,jazz,6
3.8665648,4.0798836,jazz,6
3.8974447,4.404678,jazz,9
4.5552335,5.03382,jazz,5
3.8885417,4.208299,jazz,6
3.9974787,4.860319,jazz,9
3.7919543,3.501064,jazz,6
4.7946253,4.843396,jazz,9
4.671205,5.0581856,jazz,5
3.5293837,4.154972,jazz,6
4.5219097,5.0399776,jazz,6
3.873134,3.5873923,jazz,6
4.476089,4.8196793,jazz,9
3.3671005,4.044991,jazz,6
3.2783406,4.26972,jazz,6
3.7568953,3.2653975,jazz,6
5.097869,6.1220436,jazz,5
4.176056,4.8153524,jazz,6
6.307081,3.0896513,jazz,5
6.3483477,3.0518773,jazz,5
6.3399305,3.1976147,jazz,5
6.274633,2.9534569,jazz,5
3.7004805,4.980957,jazz,8
3.4750147,4.829681,jazz,8
3.6057575,4.805554,jazz,6
2.5042057,6.6415954,jazz,8
6.0982976,3.3690996,jazz,5
5.718954,3.3332462,jazz,6
5.5785885,3.2782247,jazz,6
5.459332,3.2784426,jazz,6
6.000931,3.3818874,jazz,5
5.9599442,3.3903499,jazz,5
6.077627,3.3862178,jazz,5
5.9776287,3.3981168,jazz,6
5.9774094,3.3858504,jazz,5
6.0523753,3.4029915,jazz,5
3.877835,2.8881087,jazz,6
3.813112,2.765995,jazz,6
3.792628,3.4189546,jazz,6
4.3265457,3.1331766,jazz,6
3.6445973,4.010889,jazz,6
3.81894,3.356175,jazz,6
4.314429,3.1322346,jazz,6
