tsne_1,tsne_2,true_label_name,vae_cluster
56.93445,22.084438,hiphop,4
79.61475,15.143678,hiphop,4
59.071316,-17.308245,hiphop,4
62.08526,-16.694393,hiphop,4
62.303432,-16.588346,hiphop,4
80.04473,15.438486,hiphop,4
74.450584,24.570242,hiphop,4
80.56418,15.982116,hiphop,4
27.070505,-0.4201168,hiphop,2
25.863232,16.157202,hiphop,8
26.701674,17.988491,hiphop,8
28.710674,19.310774,hiphop,2
27.89536,19.430117,hiphop,8
28.038383,19.28769,hiphop,8
27.821959,19.848164,hiphop,8
27.895273,22.298979,hiphop,8
28.332174,21.496607,hiphop,8
28.226164,21.674364,hiphop,8
53.73782,-6.1595483,hiphop,4
54.659023,-8.876113,hiphop,4
3.1850028,21.400036,hiphop,5
0.4629493,34.10551,hiphop,9
-10.905069,27.552181,hiphop,9
2.3648252,31.05118,hiphop,8
3.5903876,57.303303,hiphop,8
15.337309,51.148003,hiphop,8
36.03983,3.6265867,hiphop,8
-0.33695427,18.362036,hiphop,2
53.178215,-4.3252935,hiphop,4
54.554424,-4.740407,hiphop,4
54.81968,-8.485283,hiphop,4
55.57061,-6.5235324,hiphop,4
43.744778,1.8641884,hiphop,4
56.712257,2.850353,hiphop,4
58.200043,1.2837491,hiphop,4
66.83673,11.692686,hiphop,4
65.12302,5.3940344,hiphop,4
58.938362,1.1826025,hiphop,4
64.00027,6.449472,hiphop,4
64.0029,5.954808,hiphop,4
63.94299,6.7483897,hiphop,4
63.295826,9.500764,hiphop,4
62.726974,9.911823,hiphop,4
88.906265,32.275406,hiphop,0
37.870644,72.06794,hiphop,0
37.734043,72.075066,hiphop,0
76.56981,30.12833,hiphop,0
76.78761,30.654016,hiphop,0
69.76066,2.3736856,hiphop,4
72.81181,24.07776,hiphop,4
69.53835,3.2858732,hiphop,4
66.93497,7.311109,hiphop,4
69.779594,2.791013,hiphop,4
72.43472,24.514654,hiphop,4
69.04481,6.1764855,hiphop,4
74.778694,25.407883,hiphop,0
75.105156,25.812536,hiphop,0
75.96968,27.86858,hiphop,0
-23.924177,34.499428,hiphop,6
86.6713,33.642162,hiphop,0
86.48599,33.866398,hiphop,8
86.58769,33.708424,hiphop,8
87.464615,31.569662,hiphop,0
87.79661,31.787066,hiphop,0
87.42431,31.523182,hiphop,0
87.50546,31.292095,hiphop,0
87.63602,31.750092,hiphop,0
87.91464,31.355606,hiphop,0
76.41332,28.038677,hiphop,0
76.70435,27.85511,hiphop,0
76.44568,28.178665,hiphop,0
75.677216,28.256407,hiphop,0
76.21984,27.662489,hiphop,0
77.135056,27.539272,hiphop,0
77.55108,27.538479,hiphop,0
82.29162,22.631386,hiphop,4
76.57962,27.907776,hiphop,0
76.70869,28.004078,hiphop,0
88.2715,24.920013,hiphop,8
88.43915,24.9859,hiphop,8
88.50886,25.27302,hiphop,8
88.27893,25.020927,hiphop,8
44.917812,4.494802,hiphop,2
88.74537,21.418339,hiphop,4
88.59109,21.61064,hiphop,8
89.13314,21.845045,hiphop,8
88.12325,21.182112,hiphop,4
88.583824,21.369516,hiphop,4
63.98995,11.79137,hiphop,4
63.851643,11.690266,hiphop,4
64.14634,11.786436,hiphop,4
61.93013,10.828316,hiphop,4
57.7364,13.256413,hiphop,4
84.88669,30.905941,hiphop,0
84.19123,30.609116,hiphop,0
86.18038,32.616432,hiphop,0
84.42238,30.724775,hiphop,0
84.34131,30.690575,hiphop,0
40.408264,16.055628,hiphop,8
30.063622,17.68188,hiphop,8
17.586967,32.19283,hiphop,8
31.17869,58.704662,hiphop,0
0.26215795,68.37474,hiphop,8
0.19953677,68.37955,hiphop,8
40.25354,40.59098,hiphop,0
43.86135,10.1368,hiphop,4
43.89584,10.112608,hiphop,4
34.140675,14.490509,hiphop,8
36.80981,13.874518,hiphop,8
35.97662,13.429195,hiphop,8
36.42936,13.436645,hiphop,4
36.578796,13.680098,hiphop,8
43.01072,13.837403,hiphop,0
41.16671,11.165066,hiphop,4
40.55422,12.133834,hiphop,8
39.87933,14.628229,hiphop,8
40.419563,12.442684,hiphop,8
40.45004,12.263452,hiphop,8
39.512978,41.13114,hiphop,0
38.49812,41.74002,hiphop,0
37.777885,41.019516,hiphop,0
41.423813,40.453564,hiphop,0
41.21603,40.885532,hiphop,0
42.585823,16.035358,hiphop,0
41.322914,40.898132,hiphop,0
38.391197,42.075363,hiphop,0
41.11355,41.1207,hiphop,0
38.508835,42.07544,hiphop,0
-0.009052237,45.276733,hiphop,8
-1.2756481,46.89099,hiphop,8
-0.1265055,45.319527,hiphop,8
-1.0857881,46.663593,hiphop,8
-0.76589257,45.928844,hiphop,8
-1.1721877,46.625107,hiphop,8
-0.8160207,45.671085,hiphop,8
-1.1083186,46.603207,hiphop,8
-1.0813067,45.072376,hiphop,8
28.2426,25.183584,hiphop,8
24.58296,46.1947,hiphop,8
24.366022,46.236908,hiphop,8
24.893135,46.340126,hiphop,0
24.49199,46.426914,hiphop,0
24.496164,46.40305,hiphop,8
22.287142,25.136654,hiphop,8
24.531511,46.268803,hiphop,8
24.469015,46.125088,hiphop,8
24.530666,46.214504,hiphop,0
19.99107,28.827473,hiphop,8
23.128601,45.418377,hiphop,8
19.257782,21.905472,hiphop,2
23.062492,45.26486,hiphop,8
22.878082,44.873318,hiphop,8
22.775871,24.727058,hiphop,8
23.194593,44.748146,hiphop,8
23.220217,45.322556,hiphop,8
23.07272,45.065403,hiphop,8
22.602322,44.70595,hiphop,8
23.068943,45.238213,hiphop,8
26.87981,34.67746,hiphop,8
27.5952,35.34695,hiphop,8
42.03219,20.612358,hiphop,8
31.398735,27.011555,hiphop,8
27.290276,35.037563,hiphop,8
27.816696,35.486652,hiphop,8
27.946375,35.504288,hiphop,8
28.03258,35.423203,hiphop,8
57.039875,13.138862,hiphop,4
42.047924,20.591688,hiphop,8
22.907595,21.333527,hiphop,8
39.585907,11.137168,hiphop,8
15.995353,41.930237,hiphop,8
0.22578746,45.201324,hiphop,8
23.14781,21.248577,hiphop,8
23.46322,21.201752,hiphop,8
22.85223,21.536627,hiphop,8
22.437344,22.552114,hiphop,8
22.791954,21.62412,hiphop,8
22.59823,21.685898,hiphop,8
21.076029,23.692938,hiphop,8
20.98091,23.546371,hiphop,8
20.980227,23.529762,hiphop,8
21.019814,23.351954,hiphop,8
22.626577,25.606554,hiphop,2
20.87132,23.755014,hiphop,8
21.368828,24.03036,hiphop,8
-0.11619374,25.630087,hiphop,9
20.6632,24.308645,hiphop,8
20.803741,24.63142,hiphop,8
21.775673,26.801884,hiphop,8
22.696829,23.05985,hiphop,8
23.668606,21.62699,hiphop,8
21.364046,25.324902,hiphop,8
21.768604,25.664957,hiphop,8
21.984194,26.164719,hiphop,8
21.716797,26.313242,hiphop,8
21.646616,26.00289,hiphop,8
21.98722,26.168123,hiphop,8
21.86165,26.336512,hiphop,8
63.180046,-2.5863476,hiphop,4
62.1414,-2.8759356,hiphop,4
63.100487,-2.703048,hiphop,4
62.72212,-3.008011,hiphop,4
62.07415,-2.8438783,hiphop,4
63.845375,-1.9616508,hiphop,4
62.47232,-3.2075315,hiphop,4
63.222404,-2.526773,hiphop,4
61.534203,3.9324124,hiphop,4
61.898964,-2.3867102,hiphop,4
67.84651,3.0081067,hiphop,4
67.579185,4.9328475,hiphop,4
60.61276,-0.015107168,hiphop,4
64.37097,3.940424,hiphop,4
61.50275,1.2973735,hiphop,4
61.068764,-0.0026168912,hiphop,4
60.978386,0.23969196,hiphop,4
61.433903,1.1852006,hiphop,4
62.029713,-1.2587639,hiphop,4
60.337822,0.73141164,hiphop,4
83.193436,24.334764,hiphop,4
59.912212,3.0772853,hiphop,4
61.3878,4.2301598,hiphop,4
82.32813,22.657871,hiphop,4
83.04581,24.373814,hiphop,4
82.74935,23.943983,hiphop,4
82.76665,24.732435,hiphop,4
82.95208,24.440813,hiphop,4
83.07025,24.58334,hiphop,4
83.321884,24.36077,hiphop,4
62.522408,9.962215,hiphop,4
61.44793,3.8690429,hiphop,4
62.47266,10.240583,hiphop,4
61.633793,10.176819,hiphop,4
62.561684,10.07711,hiphop,4
61.74108,10.002873,hiphop,4
50.19346,2.8184717,hiphop,4
62.681854,10.130758,hiphop,4
63.010555,10.314182,hiphop,4
52.34803,-2.8323128,hiphop,4
62.37553,10.166269,hiphop,4
-5.1975627,32.706295,hiphop,8
84.62734,23.44235,hiphop,4
84.422424,24.974926,hiphop,0
83.90935,23.848356,hiphop,4
84.89817,26.310926,hiphop,0
84.26891,24.723541,hiphop,4
83.715515,23.890293,hiphop,4
-0.38723707,27.310389,hiphop,9
11.249399,38.521545,hiphop,8
67.21326,3.246445,hiphop,4
70.06787,2.48307,hiphop,4
68.46555,5.211014,hiphop,4
68.395424,5.2160406,hiphop,4
68.50794,5.50118,hiphop,4
68.438,4.982976,hiphop,4
72.162346,24.365053,hiphop,4
73.756386,24.473755,hiphop,4
53.7538,6.1012096,hiphop,4
72.81504,23.736067,hiphop,4
86.383575,33.65312,hiphop,8
87.543175,31.54705,hiphop,0
87.85035,31.397308,hiphop,0
87.75477,31.500462,hiphop,0
87.89264,31.473148,hiphop,0
87.36118,31.058878,hiphop,0
87.08505,31.941975,hiphop,0
65.590126,11.772542,hiphop,4
65.268906,11.859197,hiphop,8
65.599464,11.742151,hiphop,4
75.136696,27.1783,hiphop,0
75.626755,28.038818,hiphop,0
75.94965,28.633463,hiphop,0
60.814754,-1.2539825,hiphop,4
76.373634,27.952364,hiphop,0
75.47123,27.764263,hiphop,0
66.21046,3.9335425,hiphop,4
76.547424,28.531305,hiphop,0
76.23972,29.04756,hiphop,0
73.66835,23.939234,hiphop,4
84.852516,34.828648,hiphop,0
84.543625,34.222454,hiphop,0
84.00435,33.901665,hiphop,0
84.496765,34.16939,hiphop,0
84.04756,33.987656,hiphop,0
85.07185,35.11667,hiphop,0
40.37331,7.492225,hiphop,0
89.738754,22.590326,hiphop,8
40.28593,7.533782,hiphop,8
85.182205,35.32674,hiphop,8
60.545967,13.031114,hiphop,4
68.73285,28.097746,hiphop,0
71.22452,12.243376,hiphop,4
70.81314,11.01998,hiphop,4
70.18524,27.247063,hiphop,0
70.34411,33.639984,hiphop,0
71.01244,27.787985,hiphop,0
71.02129,22.922905,hiphop,4
68.25621,27.738556,hiphop,0
52.269188,-2.0929677,hiphop,4
88.95726,21.814533,hiphop,8
88.864265,21.514696,hiphop,4
89.22623,21.887249,hiphop,4
89.22088,22.003916,hiphop,8
87.992775,25.269238,hiphop,8
87.75169,25.417133,hiphop,0
87.89815,25.386711,hiphop,8
87.52644,25.365118,hiphop,8
87.925354,26.354916,hiphop,8
66.10748,7.8051343,hiphop,4
87.21981,28.178246,hiphop,0
53.886375,-2.3072298,hiphop,4
87.366425,28.491396,hiphop,0
87.33379,28.21873,hiphop,0
86.48898,26.521576,hiphop,0
61.348843,4.3854775,hiphop,4
87.31132,28.139011,hiphop,0
86.6003,27.027504,hiphop,0
86.53158,27.211163,hiphop,0
87.27971,28.220049,hiphop,0
83.0121,29.417437,hiphop,0
82.6886,30.589123,hiphop,0
83.34242,30.2784,hiphop,0
83.093445,29.93183,hiphop,0
77.22982,19.443316,hiphop,4
83.11195,29.663456,hiphop,0
82.97889,31.243616,hiphop,0
83.31929,30.314695,hiphop,0
83.037,29.398129,hiphop,0
82.653595,30.485723,hiphop,0
66.71548,4.025395,hiphop,4
66.523346,-4.161609,hiphop,4
58.39004,1.7128631,hiphop,4
61.492393,-1.1089308,hiphop,4
67.35068,-3.6294167,hiphop,4
66.21301,-3.9084501,hiphop,4
65.84491,-3.6717007,hiphop,4
61.355602,-0.23378287,hiphop,4
66.48878,-3.9107857,hiphop,4
66.394485,2.5784016,hiphop,4
63.296635,1.2206099,hiphop,4
65.134094,-0.3464541,hiphop,4
63.669838,1.8277636,hiphop,4
63.710953,0.77862746,hiphop,4
64.64284,-0.11536078,hiphop,4
63.75106,-0.05790867,hiphop,4
62.875015,0.20870727,hiphop,4
63.289276,1.8699727,hiphop,4
64.667656,-0.6831744,hiphop,4
55.820503,-1.8622028,hiphop,4
69.15014,23.272606,hiphop,4
69.10874,23.604616,hiphop,4
68.54214,26.266428,hiphop,0
68.95585,25.396921,hiphop,4
62.739437,5.1184874,hiphop,4
62.684563,5.150087,hiphop,4
59.67428,2.0707612,hiphop,4
54.527176,24.927794,hiphop,4
57.53762,27.155563,hiphop,4
66.08536,-9.40053,hiphop,4
63.296635,1.2206099,hiphop,4
65.134094,-0.3464541,hiphop,4
63.669315,1.8277911,hiphop,4
63.710953,0.77862746,hiphop,4
64.64284,-0.11536078,hiphop,4
63.75106,-0.05790867,hiphop,4
62.875015,0.20870727,hiphop,4
63.289276,1.8699727,hiphop,4
64.667656,-0.6831744,hiphop,4
55.820503,-1.8622028,hiphop,4
55.404778,3.0738237,hiphop,4
55.98675,-3.7853403,hiphop,4
57.903267,-3.8407423,hiphop,4
57.220093,2.2575934,hiphop,4
57.772686,1.6216265,hiphop,4
55.794495,4.1885514,hiphop,4
53.387638,-0.56843334,hiphop,4
56.34424,-3.7653716,hiphop,4
53.689964,-0.2288655,hiphop,4
53.820267,-2.9995635,hiphop,4
43.48902,40.432552,hiphop,0
46.334286,35.969437,hiphop,0
37.147614,30.68294,hiphop,0
46.862213,36.139114,hiphop,0
47.18814,38.937645,hiphop,0
47.653656,38.92169,hiphop,0
35.074852,45.00325,hiphop,0
37.37396,30.547764,hiphop,0
39.69563,27.271158,hiphop,4
46.143234,28.674353,hiphop,0
9.812783,-13.101115,hiphop,2
7.8205147,-17.633745,hiphop,2
10.349781,-12.975286,hiphop,2
10.062197,-15.807264,hiphop,2
10.10598,-15.807356,hiphop,2
7.586639,-16.579126,hiphop,2
7.638865,-16.937689,hiphop,2
7.6896243,-16.058744,hiphop,2
7.397095,-16.061018,hiphop,2
10.333726,-19.26447,hiphop,2
1.1519599,-52.38557,hiphop,3
-40.40367,-47.91859,hiphop,3
1.1111472,-51.48319,hiphop,3
2.1897182,-51.98405,hiphop,3
1.9665678,-52.171173,hiphop,3
5.1960363,-60.028572,hiphop,7
4.373044,-60.80373,hiphop,7
4.172799,-60.843884,hiphop,7
3.4391124,-50.418743,hiphop,3
3.571041,-50.297012,hiphop,3
13.291789,-41.33316,hiphop,3
13.362281,-40.526054,hiphop,3
15.333021,-38.740677,hiphop,3
15.390901,-38.25799,hiphop,3
15.582559,-37.85997,hiphop,3
18.811401,-34.421383,hiphop,3
5.213071,-53.402283,hiphop,3
14.292693,-40.68423,hiphop,3
14.214646,-40.296608,hiphop,3
13.471654,-41.414932,hiphop,3
7.617882,4.7962885,hiphop,2
8.567451,6.5036764,hiphop,2
7.7423506,5.450311,hiphop,2
13.874302,-32.075836,hiphop,2
13.873003,-32.662632,hiphop,3
13.871609,-32.624256,hiphop,3
13.794152,-32.364796,hiphop,2
13.858916,-32.717556,hiphop,3
13.960264,-23.534771,hiphop,2
7.473261,5.1654234,hiphop,2
0.8897342,-56.973976,hiphop,7
3.4984848,-53.348095,hiphop,3
3.2812102,-49.246902,hiphop,3
5.088017,-56.572697,hiphop,7
3.1159859,-52.883484,hiphop,3
5.871024,-53.612778,hiphop,7
2.950503,-51.041687,hiphop,3
5.9651504,-52.98859,hiphop,3
1.5393325,-51.768642,hiphop,3
-5.4331017,-57.46881,hiphop,7
8.153801,-21.277502,hiphop,2
13.836727,-22.794266,hiphop,2
8.121778,-21.448606,hiphop,2
13.026117,-23.075357,hiphop,2
13.744086,-23.069593,hiphop,2
11.044764,-19.952581,hiphop,2
13.267018,-24.96392,hiphop,2
11.108533,-24.984064,hiphop,3
-0.52763444,-49.95554,hiphop,3
11.150985,-25.015018,hiphop,3
6.162971,-58.802605,hiphop,7
5.7613335,-58.962994,hiphop,7
5.6136055,-58.20154,hiphop,7
5.9741497,-58.814568,hiphop,7
5.925089,-58.797474,hiphop,7
6.22476,-58.703938,hiphop,7
7.413086,-57.670853,hiphop,7
6.684945,-58.35255,hiphop,7
6.4046717,-58.584263,hiphop,7
6.960244,-58.128765,hiphop,7
13.903018,-43.24829,hiphop,3
5.1129475,-53.1302,hiphop,3
-0.21972732,-57.78015,hiphop,7
-3.9093766,-57.838936,hiphop,7
-5.106973,-57.39898,hiphop,7
0.23158355,-57.00797,hiphop,7
28.396418,-37.985203,hiphop,2
-8.016734,-60.00221,hiphop,7
-8.343372,-60.01514,hiphop,7
-8.212763,-60.09901,hiphop,7
2.371733,-53.89255,hiphop,3
5.183959,-60.917244,hiphop,7
2.5612555,-54.737312,hiphop,3
1.71444,-53.951397,hiphop,3
5.6081886,-61.910065,hiphop,7
2.7312841,-54.695236,hiphop,7
5.1890287,-60.72714,hiphop,7
5.0025215,-63.12135,hiphop,7
5.424088,-62.313614,hiphop,7
5.1934266,-63.035076,hiphop,7
3.8921087,-51.50315,hiphop,7
0.32163587,-51.597977,hiphop,3
-0.6599875,-54.157368,hiphop,3
1.9118931,-50.6069,hiphop,3
0.008364415,-55.181656,hiphop,7
-0.30937174,-54.389412,hiphop,7
0.15273564,-52.790787,hiphop,3
0.3853978,-54.539635,hiphop,7
0.7314085,-54.437523,hiphop,3
0.3240533,-54.220856,hiphop,3
29.486544,-38.45032,hiphop,3
3.8012834,-54.002563,hiphop,7
3.4649708,-53.52191,hiphop,3
4.159426,-52.475063,hiphop,7
3.5223296,-53.7115,hiphop,3
12.267972,-39.84554,hiphop,3
4.703135,-54.69548,hiphop,7
2.70508,-56.325016,hiphop,7
5.1563096,-58.23616,hiphop,7
2.562801,-52.273506,hiphop,3
12.7381735,-39.030247,hiphop,3
11.832906,-38.832035,hiphop,3
13.63593,-37.74177,hiphop,3
12.187004,-38.95133,hiphop,3
14.754183,-38.844215,hiphop,3
12.416725,-38.922512,hiphop,3
12.923141,-39.173843,hiphop,3
11.645915,-38.89918,hiphop,7
14.0626335,-38.966156,hiphop,3
2.5030172,-55.957245,hiphop,7
6.629902,-54.472855,hiphop,7
6.19194,-53.756443,hiphop,3
6.5611777,-54.421253,hiphop,7
23.050331,-36.40567,hiphop,3
23.17179,-36.27459,hiphop,3
20.722218,-35.600338,hiphop,3
23.080925,-36.404327,hiphop,3
6.563344,-53.706253,hiphop,3
6.872076,-54.88831,hiphop,7
4.910897,-57.186848,hiphop,7
11.928164,-22.548243,hiphop,2
11.725428,-22.677198,hiphop,2
11.873425,-23.018051,hiphop,2
11.796823,-23.124857,hiphop,2
11.872124,-21.975937,hiphop,2
11.423317,-23.429743,hiphop,3
12.194879,-23.51131,hiphop,2
11.356957,-24.195343,hiphop,3
11.566067,-22.479607,hiphop,2
12.115792,-23.082386,hiphop,2
-23.84244,-80.003136,hiphop,7
-24.597067,-80.41837,hiphop,7
3.5884151,-57.72725,hiphop,7
-20.98927,-80.642975,hiphop,7
-21.314575,-80.88725,hiphop,7
-34.341496,-83.97923,hiphop,7
-23.77437,-79.86116,hiphop,7
-34.22216,-83.97715,hiphop,7
-34.48522,-83.9018,hiphop,7
-1.4789042,-56.19485,hiphop,7
-21.322048,-29.552053,hiphop,3
-10.337256,-24.344833,hiphop,3
-9.760055,-24.170273,hiphop,3
-10.127519,-23.544283,hiphop,3
-9.962443,-23.14922,hiphop,3
-10.081938,-23.684488,hiphop,3
-10.100529,-24.202497,hiphop,3
-10.009752,-23.026346,hiphop,3
-10.04705,-22.650667,hiphop,3
-9.843125,-23.546898,hiphop,3
0.4398177,-51.88471,hiphop,3
-0.19302504,-56.807617,hiphop,7
3.0627244,-51.160732,hiphop,3
-0.061091416,-52.54951,hiphop,3
0.013592164,-56.182625,hiphop,7
3.327843,-49.187256,hiphop,3
0.29513502,-56.172108,hiphop,7
-15.940546,-75.75661,hiphop,7
-16.194242,-75.54643,hiphop,7
-16.422808,-75.860756,hiphop,7
5.0386896,-58.736717,hiphop,7
4.709469,-58.943237,hiphop,7
5.1036777,-58.884018,hiphop,7
4.8258424,-58.906387,hiphop,7
3.793775,-53.8649,hiphop,3
13.932783,-38.288483,hiphop,3
13.937201,-38.161766,hiphop,3
14.082874,-40.27034,hiphop,3
13.061931,-39.228348,hiphop,3
13.760476,-39.285316,hiphop,3
-8.207534,-15.575249,hiphop,3
-8.206419,-15.325415,hiphop,9
-7.090542,-1.5570401,hiphop,2
-7.20774,-1.1998075,hiphop,2
-6.9096756,-2.1338034,hiphop,2
-7.0379977,-1.5652993,hiphop,2
-7.1257257,-1.8586664,hiphop,2
-6.9776154,-2.593887,hiphop,2
-6.805958,-1.9871072,hiphop,4
-7.3922334,-1.3502268,hiphop,2
-6.498786,47.815273,jazz,8
-42.08262,56.28335,jazz,6
-11.532457,57.76647,jazz,8
-63.651203,34.372578,jazz,6
-0.68696886,39.068295,jazz,8
18.29838,54.244358,jazz,8
-41.468807,56.77276,jazz,6
-25.74317,41.328888,jazz,6
-25.938915,41.06189,jazz,6
-51.60016,47.8414,jazz,6
-23.703537,39.668736,jazz,6
-22.319387,39.439766,jazz,6
-6.892257,46.560276,jazz,6
-58.77715,38.500534,jazz,6
-19.727144,54.881218,jazz,6
-23.51361,40.40892,jazz,8
-25.838018,41.393837,jazz,6
-50.29667,48.963413,jazz,6
-50.3476,49.207672,jazz,6
-43.490833,39.686783,jazz,6
-25.74638,8.900642,jazz,9
-43.53447,49.99309,jazz,6
-44.410004,48.6838,jazz,6
-18.738476,3.0984504,jazz,9
-23.720495,6.314068,jazz,9
-20.232141,23.46118,jazz,9
-26.13529,8.85964,jazz,9
-43.821342,49.538555,jazz,6
-43.89511,48.524345,jazz,9
-17.178095,23.410553,jazz,9
-41.622578,-16.01589,jazz,6
-41.659626,-16.152872,jazz,6
-73.01372,2.8648963,jazz,6
-72.869736,3.7858026,jazz,6
-36.006924,46.436417,jazz,6
-46.351437,20.261786,jazz,5
-61.112534,36.306988,jazz,6
-51.467903,44.09082,jazz,6
-51.593807,44.643215,jazz,6
-56.475784,47.7679,jazz,6
-39.65719,3.2356358,jazz,5
-39.425995,2.419189,jazz,5
-37.010765,38.802773,jazz,6
-29.745792,43.637318,jazz,6
-29.622658,44.23607,jazz,6
-42.065437,3.5766726,jazz,5
-64.0619,25.913685,jazz,6
-39.564575,3.9533112,jazz,5
-40.121895,3.5508454,jazz,5
-42.562042,2.1281471,jazz,5
-54.00029,3.3488412,jazz,5
-52.88567,-5.565777,jazz,5
-53.166706,-6.3916373,jazz,3
-37.04696,3.7521255,jazz,5
-34.52536,8.095323,jazz,5
-37.37017,10.08832,jazz,5
-43.742233,12.860617,jazz,5
-37.892868,8.141416,jazz,5
-37.697678,7.243983,jazz,5
-37.569317,7.3419003,jazz,5
-16.785238,30.649162,jazz,9
-9.92169,18.094088,jazz,9
-60.571033,14.020559,jazz,3
-34.499935,13.640489,jazz,5
-14.791644,-5.692598,jazz,9
-31.370987,13.73497,jazz,5
-3.854603,15.854236,jazz,6
-26.790417,-9.992686,jazz,9
-11.1298275,18.283413,jazz,9
-15.538126,15.631416,jazz,9
-35.131893,13.775087,jazz,5
-39.34533,3.1905885,jazz,5
-55.680775,15.3657675,jazz,5
-43.91602,12.514093,jazz,5
-43.970947,11.673198,jazz,5
-48.51496,22.569437,jazz,6
-44.36639,8.62545,jazz,5
-42.845673,11.14141,jazz,5
-43.73858,11.100575,jazz,5
-45.127113,11.743914,jazz,5
-19.386818,12.427659,jazz,6
-16.28366,-14.808943,jazz,9
-11.389057,13.612314,jazz,9
-18.341684,12.295152,jazz,6
-31.752882,-27.186996,jazz,6
-18.917446,11.748826,jazz,6
-29.75418,-28.10177,jazz,6
7.415572,-13.8518095,jazz,2
-46.80116,-9.231388,jazz,3
-53.31133,-4.734336,jazz,5
-63.190372,23.719631,jazz,6
-62.06864,8.936842,jazz,6
-48.60778,35.848576,jazz,6
-48.03551,36.663273,jazz,6
-47.82781,36.507904,jazz,6
-47.29248,34.925217,jazz,6
-29.826637,43.92244,jazz,6
-28.81043,40.463272,jazz,6
-30.022245,43.998413,jazz,6
-30.317242,44.397224,jazz,6
-32.892536,38.701447,jazz,6
-9.989148,10.851494,jazz,9
-31.13528,45.332943,jazz,6
-9.735358,20.177698,jazz,2
-19.2355,15.885753,jazz,6
-32.598476,38.607113,jazz,6
-9.651031,20.27036,jazz,9
-15.258111,16.86785,jazz,6
-31.21854,34.52573,jazz,6
-14.505179,16.559322,jazz,9
-55.563873,-10.031519,jazz,3
-50.840298,-15.483056,jazz,3
-46.177433,-18.576998,jazz,3
-46.47218,-18.577253,jazz,3
-46.41269,-17.668177,jazz,3
-47.430077,-16.122808,jazz,3
-54.27867,-7.202052,jazz,3
-47.695026,-17.103407,jazz,3
-44.668552,-18.416931,jazz,3
-47.152504,-18.257332,jazz,3
-46.003273,-17.910795,jazz,3
-45.519474,-17.69989,jazz,3
-42.191383,-17.314444,jazz,6
-43.397114,-20.119621,jazz,3
-42.79061,-17.805103,jazz,6
-43.05666,-20.332169,jazz,3
-45.674953,-18.51062,jazz,3
-44.420025,-19.59197,jazz,3
-46.50214,-18.473406,jazz,3
-44.458168,-19.718206,jazz,3
-49.6242,-12.002353,jazz,3
-56.255135,-9.743785,jazz,3
-52.32668,-0.5585896,jazz,5
-58.25991,-9.764543,jazz,3
-51.80356,-0.289715,jazz,3
-49.553066,-11.425361,jazz,3
-49.301273,-11.469421,jazz,3
-44.07172,-18.123358,jazz,3
-48.909756,-11.387719,jazz,3
-54.789593,-8.31126,jazz,3
-63.849655,4.1775503,jazz,6
-37.779297,8.085485,jazz,5
-55.651703,16.401379,jazz,5
-35.30789,13.900041,jazz,5
-64.92446,26.278875,jazz,6
-58.923965,23.71276,jazz,6
-13.283834,21.217335,jazz,9
-43.98661,53.303658,jazz,6
-45.203304,32.470467,jazz,6
-11.899226,15.739365,jazz,9
-50.351776,-14.356022,jazz,3
-48.67961,-13.919031,jazz,3
-50.599815,-10.863836,jazz,3
-54.333843,-8.157623,jazz,3
-48.522396,-16.996191,jazz,3
-50.721577,-13.859536,jazz,3
-51.19134,-10.838231,jazz,3
-50.780277,-14.634057,jazz,3
-50.486767,-14.59053,jazz,3
-54.34692,-8.059932,jazz,3
-63.657276,4.3756847,jazz,6
-58.003178,10.788801,jazz,6
-35.686077,-25.11156,jazz,3
-67.51002,7.7249875,jazz,6
-47.627567,-16.136164,jazz,3
-42.871235,2.0407014,jazz,5
-53.538696,-4.9999256,jazz,5
-40.63424,0.9274639,jazz,5
-30.012552,12.244302,jazz,5
-63.53496,4.5316024,jazz,6
-50.736027,-13.584274,jazz,3
-54.119568,-6.3678923,jazz,3
-43.72576,-17.980598,jazz,3
-44.7575,-19.318184,jazz,3
-29.417437,-47.619034,jazz,7
-31.220003,-9.728938,jazz,3
-31.371916,-9.868182,jazz,6
-31.285095,-9.602282,jazz,3
-61.645603,4.6991196,jazz,6
-52.245396,-0.41243535,jazz,5
-55.36505,-8.955359,jazz,3
-60.423138,-10.996633,jazz,3
-61.69524,-11.55027,jazz,7
-62.937733,-12.269698,jazz,7
-60.979755,-11.083158,jazz,3
-61.17234,-12.236569,jazz,7
-60.571648,-11.016378,jazz,3
-60.617237,-11.010191,jazz,3
-61.113976,-11.272277,jazz,3
-61.060825,-11.263464,jazz,3
-58.805454,-1.7778827,jazz,6
-46.599663,0.6321188,jazz,5
-42.652412,-17.564278,jazz,6
-65.26638,1.6471134,jazz,6
-58.177753,9.992017,jazz,5
-67.09839,3.2669678,jazz,6
-58.392895,-1.9964808,jazz,6
-68.19344,-2.9127626,jazz,6
-68.5686,-3.2716842,jazz,6
-68.49654,-3.2500467,jazz,6
-37.046673,37.06769,jazz,6
-64.114334,25.93026,jazz,6
-28.531862,39.361618,jazz,6
-36.92055,38.62933,jazz,6
-37.09788,37.25909,jazz,6
-35.92794,13.28871,jazz,5
-36.972584,37.21876,jazz,6
-47.705868,20.553518,jazz,5
-38.9223,10.828227,jazz,5
