z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,true_label_encoded,true_label_name
-2.0365434,-2.7618504,0.059000637,0.17987294,-0.7104662,-2.054486,-0.03824968,2.4780014,3.0128863,1.9123163,3,disco
0.4108232,-0.4211244,-0.9073149,-1.9780211,-0.8311059,-2.6930506,-1.2750329,2.7840273,3.5683641,1.4706827,3,disco
-2.0725465,-0.86626875,-0.19009523,-1.441115,-0.09296699,-1.876455,-0.34047872,1.5532417,2.976174,1.7371031,3,disco
-1.909812,-2.4114149,0.30080476,0.068215676,-0.87490994,-2.0148816,0.060495384,2.4038959,2.4932337,2.3407915,3,disco
-0.9555428,-1.2574532,0.30613327,-0.48252058,-1.2625262,-2.7832398,-1.3064654,2.1141276,3.3984373,2.1572862,3,disco
-1.2831935,-2.227565,-0.90357715,0.49416137,-1.5415934,-2.5940652,0.28960046,2.623856,2.572139,3.019814,3,disco
-1.1315978,-1.8193988,-0.12246122,0.10078132,-1.2228509,-2.7948413,-0.6444675,2.402195,2.9816916,2.395648,3,disco
0.5730223,-0.7382279,-1.3747983,2.4146175,-1.3806071,-1.9023045,1.2416475,1.7265823,0.81342113,2.3413162,3,disco
0.72740114,-0.25199866,-1.4969376,1.956909,-0.87695855,-2.171682,0.37135246,0.30465198,2.3004596,1.3773526,3,disco
-0.40701562,-2.6374133,-2.5278583,0.8316925,0.0007188283,-1.0169792,0.49928808,1.6929848,2.3958282,-0.030896291,3,disco
1.5950391,0.16595714,-1.7082527,0.5386325,-0.0046835653,-1.6211544,-0.39772344,-0.8467799,4.034317,-0.57734066,3,disco
-1.1873608,-1.6604809,-1.0596368,1.5315413,0.28785154,-0.82019144,0.56089205,-0.25065672,2.6708436,-0.100045234,3,disco
0.0482444,-1.446803,-0.8591747,1.7446599,0.14284903,-1.4318693,0.28944212,0.28564516,2.9398758,-0.42749906,3,disco
0.15979964,-0.9122765,-1.5342491,1.8640027,0.22275178,-1.5959879,0.45906806,-0.48491812,3.1972878,-0.23397206,3,disco
1.2569333,0.066193104,-2.1830776,2.1230872,-1.767954,-1.2989885,0.34414986,0.9818901,0.88351005,1.9565736,3,disco
8.147999,2.4360733,-6.1786966,-0.84426564,-4.1132855,-4.3522344,-1.9760689,5.472787,2.9802423,2.6489375,3,disco
9.657155,4.8005414,-5.4178414,-1.3427211,-4.641187,-3.7377834,-3.071745,2.8358977,3.6871006,2.5415392,3,disco
0.096806385,1.0622336,-3.1121006,-0.71219456,2.6983266,-1.4020584,1.5696476,0.62492055,1.9618012,-1.8977576,3,disco
-0.6682743,0.01937078,-2.950072,-0.7187515,1.9232051,-1.9700005,2.6894472,1.8503687,0.44907913,0.4099984,3,disco
0.4195793,-1.0562339,-4.739339,-1.1692331,1.688069,-2.12907,2.4911532,4.6115584,1.0101435,-0.17508264,3,disco
-1.1586211,-0.21152996,-3.0319767,-1.3946985,2.3549352,-1.774074,1.7960362,2.1855567,1.2450985,-0.3086748,3,disco
-0.25630143,0.10964202,-3.0242157,-0.3109601,1.7659059,-2.072677,2.5358508,2.3023381,0.41663706,0.30601752,3,disco
-0.10599903,-1.1407913,-4.304194,-0.7465081,1.5120784,-1.6800058,2.3450196,4.0622635,0.43959194,0.06282785,3,disco
-0.20434171,-0.2208608,-4.360614,-1.7771388,2.6234963,-2.6635644,2.114919,3.7730825,1.9571717,-0.6621002,3,disco
-0.11137939,-1.8884593,-4.32467,-0.7165828,0.7226248,-0.8308309,2.629775,4.526594,-0.4535462,0.80574435,3,disco
-1.4288301,-0.2790085,-3.1819127,-1.2876364,3.1708634,-1.7767545,2.115355,2.5735178,1.5178405,-1.3649781,3,disco
-1.7551371,-0.18391751,-3.250213,-1.494298,3.2875285,-1.2358425,1.9196475,1.7967995,1.5950599,-1.6465088,3,disco
-1.3418589,-2.14577,-1.4453037,1.3803847,-0.24770561,0.4857108,0.4592178,-0.9822508,2.2568507,0.268806,3,disco
-0.9447113,-3.063762,-3.4350092,1.2409123,-0.14830877,-0.4089578,0.60455114,0.831301,2.3525026,0.23039797,3,disco
-1.4318749,-2.5098605,-2.9352088,1.4603215,-0.02839503,-0.6062346,0.836762,0.19970885,2.2283676,0.5891086,3,disco
-0.94575226,-1.8134774,-1.792916,1.761301,-0.6605575,-0.41747457,1.03446,-0.5356997,2.0066018,1.2938757,3,disco
-1.5347152,-1.8890663,-1.6964684,1.8115015,-0.15493861,-0.5072507,1.0235366,-0.3543598,1.9306695,1.0333248,3,disco
0.022452265,-1.3638514,-3.159882,2.0850337,-0.8009667,-1.7192835,0.6741336,0.58713853,2.1186376,1.3342137,3,disco
2.3268535,0.500245,-3.61134,-0.3102152,-0.41472784,-1.8344359,-0.860685,-0.41067156,3.8770423,-0.18259358,3,disco
4.196606,1.8016155,-4.1981287,-1.626852,-1.9499149,-1.6206616,-0.83928555,0.4325999,3.3852415,1.6008469,3,disco
0.5739885,0.19894058,-4.0909457,-0.16036248,-0.06744148,-2.2324533,-0.1439806,1.5169964,2.7129474,0.9195966,3,disco
-1.6238611,-1.8956591,-2.5079317,0.2197167,0.6504788,-0.11124272,0.38341656,0.079551995,2.1765928,-0.13141537,3,disco
-1.5276543,-3.3058724,-4.508227,-0.41964513,0.38863778,1.2136147,0.68298453,2.9529161,0.58843124,0.17204618,3,disco
-0.74334353,-0.7071106,-3.9926732,-0.29118845,0.035880335,-0.015779302,0.014514349,0.70041573,1.1484861,0.931343,3,disco
0.6785955,1.2436087,-4.7457237,-1.0388718,-0.9578504,0.3645785,-0.103030525,1.0941006,-0.22378714,1.8432236,3,disco
-0.75900286,-1.2306203,-3.1066043,0.112667814,0.7246706,0.14230485,-0.06753497,1.2354298,1.419204,-0.6919244,3,disco
-1.8194981,-1.0558132,-3.0247526,-0.41468504,0.7372943,0.85232204,0.24696359,0.98313487,0.53516525,0.0062855454,3,disco
-0.62953573,-0.4630065,-2.9427671,-0.07682122,0.41145012,0.30316943,-0.38739038,0.5235129,1.2070482,-0.30141082,3,disco
-0.358732,-0.14956145,-2.7426393,-0.014990721,0.3827496,0.247976,-0.40145937,-0.36129045,2.0477104,-0.5863935,3,disco
-0.03512956,0.5974617,-1.9533769,-0.20372008,-0.023250315,0.85958564,-0.6016865,-0.8491472,1.4798961,-0.5553148,3,disco
0.84193784,1.7276081,-3.8056295,0.61184025,-1.2044365,-0.98975915,-0.51674515,-0.34230763,0.84701496,2.0273952,3,disco
0.73296463,1.4297272,-4.4259815,-0.84002984,-1.0038817,0.11883204,-0.23551708,1.110433,-0.20291366,1.923719,3,disco
0.32458264,1.8007598,-6.4039125,-3.2545502,1.0493149,-1.6330878,-0.7244719,2.2831645,2.3572075,0.84276396,3,disco
2.299584,2.2158964,-7.3718133,-3.529757,-0.3816525,-1.9185789,-1.8042544,2.314073,3.1260188,1.0091786,3,disco
-1.9657289,-1.691255,-5.2370887,-2.3968675,2.0877738,-0.19762284,-0.34362632,3.1052454,2.3562124,-1.2220356,3,disco
-1.9052205,-1.7033079,-5.087474,-2.172518,2.0253375,-0.36687315,-0.084176034,2.8694434,2.189888,-0.88963675,3,disco
-2.2584705,-1.9323214,-5.4356475,-2.6724422,2.1240313,0.11710827,-0.23762494,3.34104,2.079832,-1.0436087,3,disco
-1.4689391,-1.0850952,-4.613739,-1.9298507,1.7740247,-0.48482883,-0.31675974,2.1803055,2.3860743,-1.0245142,3,disco
-1.6299961,-1.06588,-4.639396,-1.8920034,1.8649751,-0.7334818,-0.1454611,2.6973474,2.018681,-0.54784787,3,disco
-2.4604666,-0.5742975,-3.4059184,-3.2404122,1.8099017,0.61543816,-0.38892928,1.8968358,1.5410671,-0.6780197,3,disco
1.7033253,1.7692583,-4.073773,-3.7247863,0.80394894,-1.2330388,-1.639384,1.420911,3.5372183,-0.6238087,3,disco
0.43298203,1.925619,-6.3973565,-1.4123188,0.6712532,-3.3318708,-0.36842844,2.3228965,2.6629725,1.3862005,3,disco
0.10388502,-1.453441,-2.8677754,0.9705134,0.02556611,-1.1440288,1.6645561,0.8021931,1.4446485,0.7167422,3,disco
0.6029454,0.115397856,-0.5610155,1.9596529,0.20270708,-1.977282,1.6683185,-0.3492844,1.5666224,0.84174925,3,disco
-0.574363,-1.5589538,-2.9014144,0.64428717,0.43894985,-0.8572704,1.7356132,1.0317907,1.0323728,0.72378856,3,disco
1.9987795,1.8290222,-1.9545518,-0.24886508,0.9149803,-2.4001362,0.4997955,-0.2587626,2.8627088,-0.49249575,3,disco
-0.08087242,-0.9357321,-1.4067644,1.6954007,-0.22019637,-1.4608852,1.5039989,0.74155223,1.1572633,1.1882643,3,disco
0.3000182,-1.2396173,-1.4165235,0.80788183,-0.010075334,-1.1301678,0.73465836,0.4788456,1.7916255,0.3849513,3,disco
-0.4060305,-0.48505735,-0.58776414,2.0256166,1.0941457,-1.7571146,1.9800141,0.16248581,1.4471087,0.12280146,3,disco
0.00081359595,-0.29218245,-0.8244634,0.7093647,1.6794313,-1.2443612,1.6069925,-0.613632,2.7197955,-1.2663038,3,disco
-0.83644694,0.42864555,0.25303772,0.20498309,0.23625192,1.2339072,0.47296327,-2.1605268,1.2423613,-0.2666106,3,disco
0.40657553,0.75490445,-0.87168175,0.36208072,0.6886452,-0.1414254,1.1566505,-2.0746694,2.140115,-0.57463133,3,disco
0.27208012,-1.5106148,-1.2470847,0.8984928,-0.55774164,-0.74596804,0.034015737,-0.87267137,3.3356154,0.10080623,3,disco
2.0391047,0.8798101,-0.22283751,0.16200604,-1.015003,-0.31100997,-0.19981444,-2.0572488,3.173661,0.0365329,3,disco
-0.0086973775,-1.8512561,-3.1582155,-0.38251328,0.20054045,-0.25505605,0.19634771,0.8654546,2.7960358,-0.66089326,3,disco
-1.0070579,-1.5139524,-0.7367073,0.8200007,0.79360443,-0.5180881,0.38612404,-0.91994697,3.3949018,-0.9778088,3,disco
-2.1201456,-1.848866,-1.5026584,0.55368495,0.8240157,0.3846353,0.57558745,-0.6869253,2.4230828,-0.46036315,3,disco
-1.5662836,-1.240037,-1.0288382,-0.04875193,0.49341452,1.1336488,-0.17478608,-1.4269632,2.652998,-1.1038865,3,disco
-0.52717847,-0.6356351,-0.46750385,0.057842657,0.53711057,0.6701513,-0.130855,-1.8706772,3.293266,-1.3579066,3,disco
-2.2550516,-1.0575418,-1.4381233,-0.58704233,1.0885335,0.9843868,0.061075874,-1.152087,2.5089958,-0.99267036,3,disco
-1.6789863,-0.45314282,-1.5508727,-0.5545714,1.3773402,-0.0061040446,0.043532334,-1.0263819,3.0198066,-1.2100872,3,disco
-1.856563,-0.834024,-1.1693624,-0.5592071,0.9996329,1.1204165,-0.040350407,-1.4144135,2.7457535,-1.382973,3,disco
-2.557461,-0.861976,-0.55269265,-0.010899197,1.3761276,1.4584273,0.3745537,-1.3448817,2.1062505,-1.6937118,3,disco
-2.5948126,-0.86900675,0.075429305,-0.28360385,1.2825732,1.7749616,0.3379347,-1.1308076,1.8076286,-1.7473669,3,disco
-3.0514264,-1.2382772,0.52231455,0.18569748,0.9536554,2.2495918,1.0024909,-0.84788364,0.66061383,-0.92054725,3,disco
-1.8946792,0.20621668,0.11698416,0.0045706294,0.9739403,1.4913797,0.8676389,-1.5471432,0.71486944,-0.8289833,3,disco
-1.1722964,0.7506804,-0.58744323,0.4471057,1.0668769,-0.09060887,0.94727576,-1.4624574,1.2622436,-0.39326605,3,disco
-2.3501506,-0.7808377,0.15101135,0.31908247,1.0289308,1.4038098,0.5262191,-1.4061917,1.4854674,-1.0771666,3,disco
-1.3465277,-0.29309142,-0.2593595,0.6860708,0.6344846,0.8891737,0.66724795,-1.7457623,1.4593706,-0.7859573,3,disco
-2.2853472,-0.717851,0.28467095,0.16740192,1.0111767,1.7141719,0.44070995,-1.1483395,1.265308,-1.3672867,3,disco
-2.1220148,-0.22908731,-0.48320237,-0.8212247,1.140761,2.3601677,0.36418194,-1.2707639,1.4862381,-1.9178176,3,disco
-2.702394,-1.3493348,0.108331926,0.23786288,1.4145069,1.8980609,0.95138955,-0.91137356,1.4822168,-1.967919,3,disco
-2.0130506,-3.428706,-2.0658987,0.58093566,-0.11120613,1.0417438,0.6901995,1.2360729,1.4556347,0.39027667,3,disco
-3.6764445,-2.4175916,-0.6896788,0.1321437,1.5094115,1.5481966,0.5001427,-0.25676423,2.5956619,-1.5880258,3,disco
-3.0120971,-1.5627548,-0.6941529,-0.19021647,0.9793369,1.809322,-0.024306856,-1.1021843,2.4607115,-1.31691,3,disco
-2.8892028,-1.8010718,-1.0077858,0.009173419,1.0345916,1.2802714,0.2482059,-0.71552944,2.5495641,-1.0780882,3,disco
-3.2889276,-1.8165207,-0.54188114,-0.013923805,1.2632977,1.6118087,-0.013261221,-0.9978285,2.702319,-1.5906678,3,disco
-2.8987477,-2.1522796,-1.5512152,0.1987247,1.1890779,0.9976174,0.47784686,-0.083798885,2.4744914,-1.1567777,3,disco
-1.1052374,-2.0771987,-3.008399,0.2624899,0.5821633,-0.17277071,0.012617402,0.22001013,2.844806,-0.42147157,3,disco
-0.42040178,-1.6795279,-2.5532036,0.65458053,-0.19468231,-0.76957136,0.33570945,0.65988344,2.5580308,0.34621873,3,disco
0.28974637,-0.33992076,-1.9660677,0.55496866,-0.5258782,-0.5274343,0.1605697,-0.69137025,2.4626102,0.5371396,3,disco
-0.63791096,-1.6491252,-1.9671985,0.9361051,-0.25650898,-0.596801,0.06829441,-0.12150089,2.5792117,0.42011216,3,disco
-2.9297426,-1.6791879,-1.5488431,-1.5726641,1.7560518,1.9216297,-0.30328095,0.14744815,1.9396852,-2.3756618,3,disco
-2.4784806,-2.192144,-2.6187005,-1.1360438,1.8875335,1.0006301,-0.39907408,1.3777498,2.1280406,-2.350566,3,disco
-2.3150482,-1.3336465,-1.6127535,-1.196026,1.6670786,1.3837025,-0.33062088,0.02091445,2.1847298,-2.311907,3,disco
-2.5425751,-2.070473,-2.6045606,-1.415026,1.8749678,1.2944902,-0.44095144,1.3773736,1.9831543,-2.4109058,3,disco
-3.0840666,-2.032755,-1.8796107,-1.030352,1.7678957,1.5664052,-0.015994512,0.54097366,1.8617564,-2.0780747,3,disco
-3.0445898,-1.5892669,-1.3096516,-1.5486313,1.7840464,2.2076204,-0.0993127,-0.16448207,1.931774,-2.3900733,3,disco
-2.5428247,-2.564492,-3.2203834,-1.2061332,1.7481344,1.0889039,-0.3217994,1.7716007,2.0397863,-2.0362532,3,disco
-1.3823775,-0.861275,-2.698263,0.07805669,1.358232,-0.7034545,0.964417,0.31229705,1.9490489,-0.40443733,3,disco
-1.7574918,-0.21687807,-0.14953691,0.33988205,0.95693713,-0.021176629,0.470887,-1.0195184,1.833866,-0.56696635,3,disco
-1.1089083,-0.067772254,-0.4836992,0.1801163,0.6962656,-0.10442706,0.23574087,-1.1371311,1.8883244,-0.26909503,3,disco
2.8734152,1.887148,-2.8520136,-0.10095674,1.119779,0.025375057,2.4112082,-1.3876042,1.4439553,-1.8887904,3,disco
5.05503,3.448389,-4.043742,-0.06719586,0.17937048,-1.9559629,2.33163,-0.9172852,1.9166964,-0.5573017,3,disco
0.87529063,-0.22915544,-3.4355328,1.2197623,0.34076616,0.3662342,2.3074396,-1.0022724,0.5335746,-0.6504143,3,disco
2.260496,-0.065844685,-4.175633,1.2380024,-0.41281345,-0.8427223,2.7848537,2.173812,-0.7102928,0.7304441,3,disco
2.9163,1.7239131,-3.2068968,1.664721,-0.54024255,-1.3409511,1.977267,0.26698145,-0.19705279,0.3906143,3,disco
1.3558378,0.6706629,-2.1050506,0.46848142,0.51315063,0.36768517,2.0036786,-0.84892184,-0.010503122,-0.6521415,3,disco
0.4972722,-0.8397412,-2.6371527,1.3881485,-0.14148696,0.47680214,3.2023742,1.1640118,-1.1721874,0.8606127,3,disco
0.7535622,-1.3793656,-3.3023343,1.2867299,-0.7278683,0.6270824,3.5741508,2.1297586,-1.4311494,1.4572225,3,disco
-0.15879309,-2.0045383,-3.6254177,0.98152375,-0.33175847,0.8569178,3.4249766,2.0559342,-1.3824986,1.1591079,3,disco
3.0673378,0.88846844,-5.784843,-2.6914523,1.6889477,0.05933723,2.138032,1.3994193,1.988492,-2.6912866,3,disco
-0.72921324,-0.061501354,-0.5412355,-3.4336545,-0.6453287,-0.38501278,-1.2364318,0.9064746,3.2852366,1.3089566,3,disco
-4.024593,-2.1675627,-1.0446242,-2.2192404,0.29314506,0.3776929,0.09176516,1.5214756,1.7328503,1.9225101,3,disco
-4.1086287,-2.6721866,-1.2839577,-2.3718417,1.0170674,-0.12509066,-0.40245846,2.1890812,2.6574206,0.8212836,3,disco
-1.1551557,0.650563,-0.8360319,-3.0307827,0.052650366,-1.1131378,-1.2800962,0.20306799,3.3014839,1.0298362,3,disco
-3.1421943,-1.345737,-0.47542086,-2.65045,0.6111026,-0.30424133,-0.8806382,1.3348732,2.5171623,0.9459788,3,disco
-2.9545376,-0.9288763,-1.0142902,-2.7415004,0.5510126,-0.459265,-0.678652,1.1158047,2.6322417,1.1530411,3,disco
-1.622085,0.5867738,-1.472452,-2.365412,-0.20785514,-1.5865467,-1.0966675,0.074218184,3.3398614,1.8973746,3,disco
-2.63939,-0.042342424,-0.3035451,-3.4763026,0.27772608,-0.1695739,-1.198448,0.8647884,2.7299993,0.9860865,3,disco
-3.6634824,-1.2008737,-0.92659146,-2.9458113,0.7989458,-0.38716066,-0.6497656,1.7137882,2.455214,1.1257932,3,disco
-4.392817,-1.5985682,-0.5199362,-2.5702407,1.3645387,0.06527438,-0.3514364,1.1935776,2.8332496,0.42897162,3,disco
-1.6295576,-1.4864904,-1.7400173,-0.057827163,2.2777052,-0.32095665,1.2079225,0.28790984,2.9739716,-2.411275,3,disco
-2.3991916,-1.4706298,-1.2932967,-0.64597595,3.4246635,-0.40827352,1.4353585,0.97733283,3.237092,-3.4458153,3,disco
-0.87592506,-1.4395156,-3.8420374,-1.1180202,1.9898922,-1.4982338,-0.29583016,2.8925526,3.155914,-1.7841598,3,disco
1.2285653,1.4363598,-2.6219215,0.28965122,0.50238454,-2.588317,-0.20008281,0.27145556,2.628077,0.083882295,3,disco
-0.04624176,-0.17717095,-3.3994098,0.025444211,0.7869625,-1.3809421,0.23663989,0.15833542,2.3936055,-0.27725795,3,disco
-0.26151466,-1.2077123,-2.658739,0.16267633,-0.039696615,0.076447,1.1522157,0.12019843,1.4675813,0.1549071,3,disco
-0.58481926,-1.3002824,-2.7595034,0.24233714,0.24088843,-0.14887118,1.2693049,0.20115423,1.615578,0.08751383,3,disco
-1.0142957,-0.76117116,-2.5411859,-0.018934812,1.61642,-1.2761565,0.7616411,0.68135226,2.61369,-1.0574254,3,disco
-0.35770822,0.33254445,-1.9516371,-0.034139138,1.1864349,-0.9536398,0.3276436,-0.68209606,2.2742004,-0.8069864,3,disco
0.3099401,0.86807257,-1.1710529,-0.30709895,1.2748263,-1.5068477,-0.2902624,-0.28193712,3.1014209,-1.521104,3,disco
-2.8566437,-1.8329862,-0.65620166,-0.9704489,1.2654613,1.2215512,-0.4804171,-0.3979291,2.7962263,-1.4952241,3,disco
-2.5092292,-1.5690423,-1.1913104,-0.5822136,0.8425326,0.7817595,-0.29385772,-0.3497735,2.1492534,-0.606437,3,disco
-2.9339342,-1.9842907,-0.41901472,-0.33095902,0.35696617,2.0999568,0.29215294,-0.50031054,1.7920898,-0.5431714,3,disco
-3.142017,-2.155134,-0.39832625,-0.40230715,0.27478966,2.341118,0.358187,-0.35735518,1.5269244,-0.30116323,3,disco
-2.9407876,-2.3735492,-0.51599133,-0.16535716,0.41936654,1.9419109,0.44401944,-0.023230173,1.6413354,-0.45885193,3,disco
-3.215097,-1.9752632,-0.27586251,-0.32629457,0.29091328,2.3242025,0.370209,-0.60140955,1.5105385,-0.29513407,3,disco
-2.2603033,-1.9101471,-1.3199484,-0.052848008,0.59692466,0.9518984,0.27809456,-0.7421721,2.4211051,-0.59889805,3,disco
-2.1448014,-1.0978096,-0.48228404,-0.27144313,0.8261183,0.48053038,-0.5235853,-1.0476632,3.027729,-1.0065095,3,disco
-2.6222181,-1.6512294,-0.95473653,-0.38757658,1.1866089,0.53878534,-0.35592648,-0.57159126,2.9516418,-1.2671057,3,disco
-2.1904578,-1.5685521,-0.5662952,-0.35652795,0.82384324,0.83115166,-0.52940345,-0.9134322,3.0684865,-1.2264397,3,disco
-0.85246277,-2.107491,-3.8586667,-0.6094797,0.14569059,-0.5141739,0.5528355,2.8924081,0.9977941,0.7247025,3,disco
0.05402872,0.0635957,-2.9328957,-0.6250852,-0.36210245,-0.94048077,-0.073789425,1.0192583,1.1443774,1.3721006,3,disco
2.1545117,2.4968176,-1.4078329,-1.3202575,-0.32269445,-1.5248085,-0.5642389,-0.50338954,2.2644444,0.49865806,3,disco
2.1530247,0.800648,-3.6640413,-2.4659579,-0.052373152,-1.1475918,-1.013323,0.7162019,3.162224,-0.22515684,3,disco
0.77368563,1.121513,-2.8146417,-1.1871746,-0.10675512,-1.445198,-0.81450284,0.22825545,2.0508094,0.9004482,3,disco
1.7875183,1.8434756,-2.6554716,-1.5873197,0.073979914,-1.8769594,-0.43883264,-0.022110008,2.9009218,0.3803047,3,disco
1.2232311,1.0954989,-3.1848316,-1.5348198,-0.20638889,-1.5558295,-0.17390159,0.92178845,1.8778722,1.0140893,3,disco
-0.2924678,0.10074382,-2.6403484,-0.1179799,-0.015923586,-1.522006,0.52144194,0.76070446,1.3258427,1.5245248,3,disco
0.5800622,1.5970972,-2.1927931,-2.7574246,1.0952605,-0.44872713,-1.3121347,-0.26095563,3.2206933,-1.3875595,3,disco
5.9914203,3.245193,-6.248421,-3.732638,-1.6381165,-3.2058845,-1.1587163,4.4313307,3.028064,1.9112152,3,disco
-0.6873731,0.54732007,-0.55449885,-0.47565937,-0.143893,1.2355103,-0.8950717,-1.5232891,1.2806885,-0.26112196,3,disco
0.08177962,0.8321217,-0.95307505,0.26814067,-0.064940795,0.10994266,-0.6622082,-1.7721963,2.053773,-0.29200485,3,disco
-0.7193095,0.99427605,-1.272122,-1.1368589,0.80900156,0.76423544,-1.1701396,-1.1030049,2.0254796,-1.4534843,3,disco
0.0936996,2.630095,-2.020482,-1.0078363,0.6498703,-1.0262023,-0.51892054,-0.43892512,1.6252137,0.22384338,3,disco
-1.6068735,0.28037763,-1.2711165,-1.0915596,0.34080487,2.308697,-0.4987063,-1.4507226,0.8906016,-0.93204594,3,disco
0.81278354,1.1480464,-4.036669,-1.6917334,0.21486963,0.2720114,-1.126939,-0.22754225,2.288857,-0.6738797,3,disco
-0.73383486,1.2035666,-1.4264588,-1.7295135,0.7407272,1.5569117,-1.0456425,-1.2528551,1.7784419,-1.5711362,3,disco
-1.0202018,1.023154,-1.5606574,-1.2399261,0.28952545,1.6306487,-0.6641331,-1.496176,0.95505285,-0.4863302,3,disco
-1.9794619,-0.36010575,-1.223362,-0.63045335,0.40863815,1.8932725,-0.10658454,-0.82437664,0.5766126,-0.5964649,3,disco
-0.6527321,-0.24036078,-2.2229083,-0.30977368,0.18372491,0.58666325,-0.3200137,-0.7118247,1.4378802,-0.08146248,3,disco
-1.4799678,-0.41439718,-1.771036,-1.4314755,1.409185,0.45829,-0.41967136,-0.59468484,2.4069445,-1.4516978,3,disco
-1.8941884,-0.6374635,-1.9047054,-1.7608502,1.5569938,0.62960804,-0.5220444,-0.23500034,2.3205485,-1.5212736,3,disco
-1.3426448,-0.34720343,-1.6563517,-1.254276,1.2755139,0.2858843,-0.2766748,-0.61709857,2.2568128,-1.1012269,3,disco
-1.4317154,-0.51136893,-1.591393,-1.3073457,1.2660713,0.6038336,-0.21181223,-0.72970515,2.1588225,-1.2220753,3,disco
-1.8599176,-0.92641747,-1.9979428,-1.711234,1.5942272,0.616563,-0.51215065,-0.049266703,2.4055533,-1.5804657,3,disco
-1.2820148,-0.4781266,-2.0745502,-1.4921705,1.6363437,0.014378406,-0.38480872,-0.17882493,2.6503763,-1.6154053,3,disco
-1.5336312,-0.50849205,-2.0254498,-1.5014504,1.360541,0.61945784,-0.50667906,-0.3951819,2.282769,-1.4194018,3,disco
-0.83715177,-0.14989932,-1.8895268,-1.2280136,1.2935268,-0.099485986,-0.3095506,-0.36667806,2.5477583,-1.2289757,3,disco
-1.2202266,-0.120248884,-1.6088247,-1.0546881,1.2555174,0.2890913,-0.36466047,-0.84871864,2.4314728,-1.2513857,3,disco
0.78499776,0.51047397,-3.1854353,-1.0886722,0.45716405,-0.8443739,-1.1308722,-0.530265,3.272901,-0.99729913,3,disco
-1.5476297,-2.2452362,-2.6931639,-0.28894866,1.2507079,0.1456343,-0.23754019,0.56272185,2.7706482,-1.4553974,3,disco
-1.6910282,-1.4451413,-2.4714823,0.28713492,1.5252467,-1.0068631,0.31693965,0.24921861,2.8896642,-0.87456465,3,disco
-1.590089,-1.1416066,-2.043093,0.20511292,1.6875852,-1.0924919,0.44578254,0.26925778,2.7558775,-1.0065105,3,disco
-2.0032017,-1.9923538,-2.5739589,-0.03810234,1.4794796,-0.18595487,0.24054942,0.33157006,2.5783374,-1.0714903,3,disco
-2.0290053,-1.7781422,-2.5307543,-0.24625535,1.8666288,-0.43514794,0.076578535,0.52234006,2.8691525,-1.6024055,3,disco
-1.8250315,-1.4879085,-2.331864,0.08344172,1.5169202,-0.40599257,0.2274495,-0.22408287,2.9439383,-1.1928431,3,disco
-0.50352705,-0.82839316,-1.7698928,0.33219883,1.3063997,-0.84565175,0.08832332,-0.7559579,3.7201471,-1.7188867,3,disco
-1.2268,-1.1039568,-1.7444164,0.98496264,1.302828,-1.1805893,0.7899102,-0.25154236,2.783612,-0.67696637,3,disco
-2.0688343,-1.7855607,-1.2805991,0.42148358,1.3407387,-0.27351165,0.4269815,-0.2056996,2.8339403,-1.0493826,3,disco
-1.3768339,-1.2959337,-1.6297072,0.51994526,1.7774317,-0.82157135,0.6164615,-0.108352944,3.339771,-1.7025111,3,disco
-1.5476297,-2.2452362,-2.6931639,-0.28894866,1.2507079,0.1456343,-0.23754019,0.56272185,2.7706482,-1.4553974,3,disco
-1.6910282,-1.4451413,-2.4714823,0.28713492,1.5252467,-1.0068631,0.31693965,0.24921861,2.8896642,-0.87456465,3,disco
-1.590089,-1.1416066,-2.043093,0.20511292,1.6875852,-1.0924919,0.44578254,0.26925778,2.7558775,-1.0065105,3,disco
-2.0032017,-1.9923538,-2.5739589,-0.03810234,1.4794796,-0.18595487,0.24054942,0.33157006,2.5783374,-1.0714903,3,disco
-2.0290053,-1.7781422,-2.5307543,-0.24625535,1.8666288,-0.43514794,0.076578535,0.52234006,2.8691525,-1.6024055,3,disco
-1.8250315,-1.4879085,-2.331864,0.08344172,1.5169202,-0.40599257,0.2274495,-0.22408287,2.9439383,-1.1928431,3,disco
-0.50352705,-0.82839316,-1.7698928,0.33219883,1.3063997,-0.84565175,0.08832332,-0.7559579,3.7201471,-1.7188867,3,disco
-1.2268,-1.1039568,-1.7444164,0.98496264,1.302828,-1.1805893,0.7899102,-0.25154236,2.783612,-0.67696637,3,disco
-2.0688343,-1.7855607,-1.2805991,0.42148358,1.3407387,-0.27351165,0.4269815,-0.2056996,2.8339403,-1.0493826,3,disco
-1.3768339,-1.2959337,-1.6297072,0.51994526,1.7774317,-0.82157135,0.6164615,-0.108352944,3.339771,-1.7025111,3,disco
-3.9942894,0.5529647,1.6232762,-3.6866894,0.76567453,-0.9454029,-0.526984,1.4429041,3.0649073,1.8043555,4,hiphop
-3.9755101,0.3429421,0.61625487,-3.5924165,1.3066874,-1.4972966,-0.5773367,1.9047506,3.1743603,1.2838037,4,hiphop
-4.1225457,-0.6567889,0.73953164,-3.2754362,1.471602,-0.9227541,-0.9897446,1.4126608,3.9517035,0.32699856,4,hiphop
