tsne_1,tsne_2,true_label_name,pca_cluster
46.67534,10.169772,hiphop,6
47.151203,10.527632,hiphop,2
47.074287,10.150378,hiphop,2
47.137623,11.828226,hiphop,6
46.982224,10.212136,hiphop,6
46.515167,9.408578,hiphop,2
47.161137,9.813629,hiphop,2
46.553646,9.362987,hiphop,2
20.320984,-7.4662538,hiphop,6
22.769596,-9.027608,hiphop,6
20.582624,-7.7550564,hiphop,6
22.463568,-8.959921,hiphop,6
21.014225,-7.999397,hiphop,6
22.58275,-9.530688,hiphop,6
20.881886,-7.9871254,hiphop,6
22.601395,-9.745309,hiphop,6
20.353243,-7.7752504,hiphop,6
33.153057,11.007862,hiphop,6
19.466326,-2.6587336,hiphop,2
19.474152,-2.6162531,hiphop,2
19.02652,-2.7354727,hiphop,2
19.584093,-2.6946454,hiphop,2
19.534456,-2.691623,hiphop,2
15.501527,1.2478157,hiphop,6
19.315067,-2.6758924,hiphop,2
19.302557,-2.5458248,hiphop,2
19.058994,-2.729684,hiphop,2
17.492666,-1.1556768,hiphop,6
20.30665,1.4897908,hiphop,6
18.97175,2.4521813,hiphop,6
20.382006,1.4254789,hiphop,2
20.603977,1.2974129,hiphop,2
19.437962,2.0924377,hiphop,6
20.62636,1.3725338,hiphop,6
20.326405,1.6880074,hiphop,6
20.551044,1.440008,hiphop,6
20.781391,0.99230087,hiphop,2
20.42869,1.4002509,hiphop,6
41.554913,7.4428616,hiphop,6
41.75492,7.6527996,hiphop,2
42.501865,9.408826,hiphop,6
34.646137,13.371223,hiphop,6
41.68321,7.820363,hiphop,6
41.74681,7.642734,hiphop,6
41.77348,7.960573,hiphop,6
41.839508,8.520154,hiphop,6
42.70546,9.583326,hiphop,4
42.53262,9.378424,hiphop,6
22.837616,5.622926,hiphop,6
32.11655,3.3140242,hiphop,6
35.050896,4.239786,hiphop,6
19.934996,-6.659102,hiphop,6
23.258518,5.407435,hiphop,6
23.132874,5.869797,hiphop,6
22.911907,5.697716,hiphop,6
22.367535,5.4492803,hiphop,6
22.753708,5.603867,hiphop,6
22.496042,5.350365,hiphop,6
20.905094,4.1447606,hiphop,6
20.99803,3.938237,hiphop,6
20.945507,3.8698635,hiphop,6
21.277685,3.9990327,hiphop,6
11.12377,3.340868,hiphop,6
20.861855,3.8401608,hiphop,6
21.119823,4.0203433,hiphop,6
32.455647,13.84614,hiphop,9
20.357046,3.6554403,hiphop,6
20.130053,3.6499307,hiphop,6
14.405807,0.86637646,hiphop,6
22.689999,4.30436,hiphop,6
23.645586,6.038311,hiphop,6
14.320446,1.7470838,hiphop,6
14.265926,1.5384562,hiphop,6
14.578005,1.3416553,hiphop,6
14.475317,1.317446,hiphop,6
14.458413,1.4632523,hiphop,6
14.674964,1.2818828,hiphop,6
14.417109,1.2620095,hiphop,6
41.465214,56.62951,hiphop,4
42.410748,55.44833,hiphop,4
41.58644,56.5474,hiphop,4
41.868397,55.957874,hiphop,4
42.296112,55.46815,hiphop,4
41.241768,57.315727,hiphop,4
41.911602,55.818798,hiphop,4
41.361687,56.699963,hiphop,4
43.706333,55.23878,hiphop,4
43.121174,55.23767,hiphop,4
54.722652,48.41062,hiphop,4
54.848717,48.48077,hiphop,4
47.238506,53.964813,hiphop,4
53.587883,48.301933,hiphop,4
44.596672,57.666306,hiphop,4
44.097336,57.69203,hiphop,4
53.255,48.77919,hiphop,4
44.59863,57.622303,hiphop,4
43.435463,55.864338,hiphop,4
47.033264,54.010674,hiphop,4
69.251495,44.571205,hiphop,4
67.69965,43.944317,hiphop,4
46.765755,49.223,hiphop,4
68.11064,43.724262,hiphop,4
69.460724,44.23286,hiphop,4
69.12705,43.645466,hiphop,4
70.33056,44.007473,hiphop,4
69.51275,44.153145,hiphop,4
69.98006,44.025536,hiphop,4
69.81697,44.0696,hiphop,4
64.09418,48.91251,hiphop,4
46.746063,49.050816,hiphop,4
63.261143,48.789387,hiphop,4
62.419975,48.739056,hiphop,4
63.26163,48.73918,hiphop,4
62.664948,48.755436,hiphop,4
46.870422,48.266068,hiphop,4
63.53828,48.76916,hiphop,4
64.04354,48.766445,hiphop,6
43.78055,48.43864,hiphop,4
63.401337,48.75202,hiphop,4
37.70319,-14.837639,hiphop,9
68.68539,45.244946,hiphop,4
69.77764,44.66082,hiphop,6
69.00249,44.77363,hiphop,4
71.23731,42.936306,hiphop,6
69.45731,44.857033,hiphop,4
69.03429,44.66618,hiphop,4
32.795956,13.656702,hiphop,9
41.448135,-3.686532,hiphop,6
55.69462,52.109093,hiphop,4
56.028206,51.649128,hiphop,4
57.477398,50.52423,hiphop,4
57.218113,50.387268,hiphop,4
54.957527,49.52898,hiphop,4
56.899017,50.423374,hiphop,4
70.383095,36.096527,hiphop,4
71.52384,35.752636,hiphop,4
52.306084,47.6889,hiphop,4
70.31864,36.137787,hiphop,4
79.94947,45.16912,hiphop,6
80.93194,43.42349,hiphop,2
81.17393,43.296265,hiphop,2
81.10092,43.445473,hiphop,2
81.1684,43.46738,hiphop,2
80.72574,42.995068,hiphop,2
80.587135,43.729923,hiphop,2
65.892746,46.36102,hiphop,4
66.09144,46.741592,hiphop,6
66.46966,46.274914,hiphop,4
78.71111,31.985664,hiphop,2
79.18121,31.496605,hiphop,2
79.69016,31.447609,hiphop,2
49.024933,53.84023,hiphop,4
79.130325,31.994532,hiphop,2
78.73641,31.545984,hiphop,2
50.25683,52.89261,hiphop,4
79.85928,31.867361,hiphop,2
79.951454,31.337715,hiphop,2
72.95911,35.80064,hiphop,4
79.06338,47.49926,hiphop,6
79.194214,46.731266,hiphop,2
78.7799,46.521473,hiphop,2
79.30035,46.53077,hiphop,2
79.08613,46.40643,hiphop,2
79.2997,47.997868,hiphop,6
79.65401,48.35125,hiphop,6
71.67269,50.65335,hiphop,6
79.73287,48.45262,hiphop,6
79.27595,48.251213,hiphop,6
51.19324,44.0225,hiphop,4
75.20083,30.74377,hiphop,2
72.89293,33.157665,hiphop,4
73.01818,32.983368,hiphop,4
74.94642,30.59696,hiphop,2
78.81409,16.123974,hiphop,2
75.34312,30.448801,hiphop,2
73.5452,32.365215,hiphop,4
74.98579,30.666208,hiphop,2
43.621037,47.857468,hiphop,4
72.55795,50.000134,hiphop,6
72.03878,50.09968,hiphop,6
72.124245,50.389214,hiphop,6
72.297165,50.300697,hiphop,6
74.76044,48.958076,hiphop,6
74.92892,48.84115,hiphop,6
75.06948,48.786854,hiphop,6
74.88833,48.811703,hiphop,6
74.89928,48.893692,hiphop,6
66.9144,45.772503,hiphop,4
76.82756,47.803146,hiphop,2
44.24228,50.142426,hiphop,4
77.32284,47.77066,hiphop,6
76.88638,47.848526,hiphop,6
76.18136,48.06689,hiphop,4
46.870472,49.17878,hiphop,4
76.77696,47.916096,hiphop,6
76.55599,47.947536,hiphop,6
76.79922,47.792,hiphop,6
77.133064,47.73297,hiphop,6
72.45559,41.290073,hiphop,2
73.17025,40.695225,hiphop,2
72.77306,40.86862,hiphop,2
72.68507,41.018044,hiphop,6
71.3341,39.606403,hiphop,4
72.61073,41.501873,hiphop,6
41.43148,10.422585,hiphop,6
72.947136,40.8786,hiphop,2
72.36891,41.244877,hiphop,2
73.148476,40.702385,hiphop,2
54.084225,50.08397,hiphop,4
49.309658,54.12836,hiphop,4
50.361195,51.893085,hiphop,4
49.037746,53.22018,hiphop,4
49.771717,55.022007,hiphop,4
49.38916,54.69791,hiphop,4
48.951363,54.31399,hiphop,4
48.88277,53.21276,hiphop,4
49.345306,54.227627,hiphop,4
49.89176,53.87751,hiphop,4
43.02496,59.206577,hiphop,4
41.268986,59.018944,hiphop,4
43.13215,59.976295,hiphop,4
42.72026,59.187313,hiphop,4
41.621372,59.253265,hiphop,4
42.4211,58.550575,hiphop,4
43.013084,58.351677,hiphop,4
42.998867,60.52375,hiphop,4
41.30001,58.855453,hiphop,4
46.20011,60.01094,hiphop,4
65.874626,37.07633,hiphop,4
66.23329,36.52647,hiphop,4
66.76875,36.706207,hiphop,4
55.090622,47.23555,hiphop,4
54.873714,47.11625,hiphop,4
55.02773,47.085815,hiphop,4
53.29499,49.399612,hiphop,4
62.756203,27.230953,hiphop,4
62.01749,19.135202,hiphop,4
58.705215,31.758564,hiphop,4
43.024483,59.208088,hiphop,4
41.268986,59.018944,hiphop,4
43.132175,59.976276,hiphop,4
42.720253,59.187717,hiphop,4
41.621372,59.253265,hiphop,4
42.42113,58.550545,hiphop,4
43.012253,58.350227,hiphop,4
42.998867,60.52375,hiphop,4
41.30001,58.855453,hiphop,4
46.200233,60.011135,hiphop,4
45.97472,46.375156,hiphop,4
44.558296,52.08953,hiphop,4
48.974995,52.044052,hiphop,4
46.94144,51.87696,hiphop,4
46.862717,51.965084,hiphop,4
46.991867,45.91207,hiphop,4
45.28773,46.24909,hiphop,4
44.94974,52.128273,hiphop,4
45.520164,46.16733,hiphop,4
43.918877,50.636303,hiphop,4
55.05316,1.4251446,hiphop,2
51.389343,10.865512,hiphop,2
50.224747,5.147963,hiphop,2
51.580456,11.0913105,hiphop,4
51.108917,10.937923,hiphop,2
51.070038,11.040832,hiphop,2
55.077972,1.3153243,hiphop,2
50.51738,5.563401,hiphop,2
53.591743,12.642606,hiphop,4
57.06202,11.541319,hiphop,2
-8.69152,6.725644,hiphop,6
-6.825444,5.763107,hiphop,0
-6.069835,7.183998,hiphop,6
-16.636375,7.81805,hiphop,6
-16.788813,7.9721303,hiphop,6
-6.6435757,5.7666,hiphop,9
-6.7675815,5.7438364,hiphop,9
-11.800307,5.5022764,hiphop,6
-11.943693,5.5416946,hiphop,7
-7.548649,8.143526,hiphop,0
-47.167374,28.479265,hiphop,7
-47.670807,27.20597,hiphop,7
-47.26644,28.228315,hiphop,7
-46.829002,28.941164,hiphop,7
-46.852135,29.114073,hiphop,7
-53.740685,38.058094,hiphop,3
-54.328907,38.164703,hiphop,3
-54.38156,38.1539,hiphop,3
-45.628757,28.693747,hiphop,7
-45.608624,28.726456,hiphop,7
-45.39331,32.621998,hiphop,7
-45.493706,33.3466,hiphop,7
-42.824177,29.979685,hiphop,7
-44.929256,32.287098,hiphop,7
-44.0025,32.431717,hiphop,7
-26.91677,31.375977,hiphop,7
-48.52211,30.242996,hiphop,7
-44.147892,32.020943,hiphop,7
-46.8381,32.830585,hiphop,7
-44.078228,32.239864,hiphop,7
-7.841126,30.150747,hiphop,0
-8.257016,30.216871,hiphop,0
-7.926971,30.152205,hiphop,0
-10.736686,30.5535,hiphop,0
-10.966429,30.48975,hiphop,0
-11.035311,30.419971,hiphop,0
-10.860531,30.439997,hiphop,0
-11.138312,30.42627,hiphop,0
-10.478942,30.451159,hiphop,0
-7.857852,30.144106,hiphop,0
-49.307022,30.307873,hiphop,3
-49.051987,30.792273,hiphop,7
-41.97133,29.422686,hiphop,7
-52.650417,35.319847,hiphop,3
-47.854603,30.795557,hiphop,7
-48.62953,30.088661,hiphop,7
-50.78562,31.915228,hiphop,7
-48.04414,30.356853,hiphop,7
-47.693546,30.577017,hiphop,7
-50.20547,28.375788,hiphop,7
-16.152693,25.004744,hiphop,7
-13.319395,26.582808,hiphop,0
-16.08028,25.253372,hiphop,0
-14.397417,26.23992,hiphop,0
-13.557193,26.574703,hiphop,0
-14.435115,25.754047,hiphop,0
-14.983645,27.717512,hiphop,0
-45.196404,30.173628,hiphop,7
-47.492817,27.54677,hiphop,7
-45.22136,30.04616,hiphop,7
-51.842358,38.26374,hiphop,3
-52.11163,38.073025,hiphop,3
-51.797424,37.686646,hiphop,3
-51.925114,38.09832,hiphop,3
-52.109608,37.993084,hiphop,3
-51.70632,38.29096,hiphop,3
-50.47942,38.47857,hiphop,7
-51.24108,38.446575,hiphop,7
-51.567047,38.338314,hiphop,3
-51.01871,38.43006,hiphop,7
-43.499393,31.771292,hiphop,7
-51.874073,28.40589,hiphop,7
-52.7477,28.205383,hiphop,3
-52.220695,28.347977,hiphop,3
-52.015495,28.195356,hiphop,3
-52.58536,28.275295,hiphop,3
-12.832015,38.83964,hiphop,0
-60.440372,30.048878,hiphop,3
-60.527546,30.017736,hiphop,3
-60.537975,30.021587,hiphop,3
-51.694256,32.946106,hiphop,7
-52.86123,33.87568,hiphop,3
-51.46426,33.555042,hiphop,7
-51.933846,32.745556,hiphop,7
-53.136826,34.192608,hiphop,3
-51.873707,33.53399,hiphop,7
-52.651196,33.876064,hiphop,3
-55.64421,35.28382,hiphop,3
-55.46487,34.8239,hiphop,3
-55.590446,35.194,hiphop,3
-54.93374,33.834446,hiphop,3
-55.87752,28.301111,hiphop,7
-52.688225,31.44149,hiphop,7
-55.696964,29.729881,hiphop,7
-52.944344,32.28846,hiphop,3
-52.87013,31.814991,hiphop,3
-52.431225,31.332817,hiphop,7
-52.93634,32.245026,hiphop,7
-52.270138,31.491474,hiphop,7
-52.35062,32.040997,hiphop,7
-13.073343,38.96455,hiphop,0
-48.6945,32.0106,hiphop,7
-49.006783,31.903536,hiphop,3
-49.615482,32.085964,hiphop,3
-48.678326,31.881477,hiphop,7
-47.97167,32.525536,hiphop,7
-49.260933,31.960196,hiphop,3
-52.10874,35.846745,hiphop,3
-52.244873,36.562958,hiphop,3
-47.15736,31.430292,hiphop,7
-46.552452,35.231346,hiphop,7
-46.930016,35.595806,hiphop,7
-45.39091,34.85876,hiphop,0
-46.854004,35.387344,hiphop,7
-45.474773,33.926716,hiphop,7
-46.626186,35.442875,hiphop,7
-46.418934,34.89229,hiphop,7
-47.186058,35.69254,hiphop,7
-45.929955,34.661053,hiphop,7
-51.41489,32.8455,hiphop,7
-49.38275,35.493515,hiphop,7
-49.297726,34.974022,hiphop,7
-49.390915,35.484955,hiphop,7
-35.33922,37.539585,hiphop,7
-35.25798,37.60287,hiphop,0
-35.531303,37.490456,hiphop,0
-35.34724,37.478806,hiphop,7
-49.215183,35.47393,hiphop,7
-49.51458,35.690918,hiphop,3
-53.841564,35.541946,hiphop,3
-15.201995,26.279722,hiphop,0
-15.165697,26.157162,hiphop,0
-15.725513,26.209166,hiphop,0
-15.775733,26.496286,hiphop,0
-14.624492,25.836987,hiphop,0
-16.005474,25.975115,hiphop,7
-15.868727,26.602991,hiphop,0
-44.29569,34.494453,hiphop,7
-15.918892,26.088488,hiphop,0
-15.694734,26.644,hiphop,0
-76.46651,24.749525,hiphop,3
-76.88785,24.179762,hiphop,3
-52.306873,35.813915,hiphop,3
-76.72729,26.196878,hiphop,3
-76.66796,26.317213,hiphop,3
-75.48696,26.118668,hiphop,3
-75.94533,25.126373,hiphop,3
-75.57216,25.79332,hiphop,3
-75.341125,26.07854,hiphop,3
-58.084785,31.90446,hiphop,3
-37.38203,-3.039833,hiphop,7
-32.683895,1.6875963,hiphop,7
-32.662216,1.9664693,hiphop,7
-32.75969,1.9466012,hiphop,7
-33.490288,2.2267575,hiphop,7
-32.8207,1.9805835,hiphop,7
-32.723236,1.8746059,hiphop,7
-33.63411,2.2773309,hiphop,7
-33.96873,2.2414136,hiphop,7
-33.16214,2.1834297,hiphop,7
-54.30799,30.168692,hiphop,7
-53.339104,30.412737,hiphop,7
-55.671574,29.8423,hiphop,7
-53.466743,30.292458,hiphop,7
-53.32949,30.508966,hiphop,3
-55.743294,29.921833,hiphop,7
-53.115417,30.551636,hiphop,3
-67.697426,29.350203,hiphop,3
-67.81086,29.295475,hiphop,3
-67.96714,29.269241,hiphop,3
-52.59199,37.2162,hiphop,3
-53.013355,37.125492,hiphop,3
-52.764374,37.14526,hiphop,3
-52.823246,37.23355,hiphop,3
-48.26756,32.400875,hiphop,7
-46.04488,32.30018,hiphop,7
-45.887253,32.05816,hiphop,7
-46.65565,32.887413,hiphop,7
-46.45585,33.202225,hiphop,7
-45.769608,33.36895,hiphop,7
0.7267764,17.98473,hiphop,0
0.8002774,18.01846,hiphop,0
1.5603082,35.758858,hiphop,0
1.6794305,35.589508,hiphop,0
1.0043862,35.466,hiphop,0
1.5707425,35.839485,hiphop,0
1.239119,35.32249,hiphop,0
0.85154474,35.077175,hiphop,0
1.1925855,35.91477,hiphop,0
1.4248848,35.321274,hiphop,0
22.415787,-42.264885,jazz,1
4.4151316,-72.687515,jazz,1
23.062008,-42.405857,jazz,1
-4.653143,-63.019306,jazz,1
19.559322,-16.185802,jazz,6
42.0395,-24.804693,jazz,2
11.973678,-72.5939,jazz,1
14.988848,-49.5255,jazz,1
14.951134,-49.59328,jazz,1
8.325296,-72.13758,jazz,1
16.31113,-39.790127,jazz,1
16.729557,-39.810844,jazz,1
16.992939,-39.531628,jazz,1
-6.902155,-63.099594,jazz,1
35.691864,-50.53534,jazz,1
21.037565,-41.758198,jazz,1
12.922742,-40.570816,jazz,1
9.385841,-70.472694,jazz,1
9.411834,-70.66823,jazz,1
5.5711226,-54.985123,jazz,1
17.75752,-70.2866,jazz,1
3.9431746,-65.874,jazz,1
5.405438,-65.07266,jazz,1
9.733219,16.956936,jazz,9
6.689053,-26.066277,jazz,9
7.0877295,-63.80151,jazz,1
3.4674966,-64.89114,jazz,1
5.029946,-64.4592,jazz,1
5.1898313,-64.46802,jazz,1
8.082338,-27.134014,jazz,1
-38.664726,-29.088354,jazz,1
-38.561447,-29.039932,jazz,1
-28.151443,-70.89993,jazz,1
-27.610838,-70.59982,jazz,1
11.639411,-54.527866,jazz,1
-7.5540557,-53.664104,jazz,8
-6.229859,-71.49606,jazz,1
-1.289453,-73.90516,jazz,1
-1.2698784,-73.94964,jazz,1
8.758713,-72.904236,jazz,1
-24.413221,-42.01186,jazz,8
-24.157387,-42.198578,jazz,8
9.227551,-47.02796,jazz,1
6.102368,-38.876656,jazz,1
5.9186087,-38.836464,jazz,1
-30.544243,-39.851833,jazz,8
-15.166068,-74.40191,jazz,1
-31.36271,-40.293964,jazz,8
-23.818108,-42.275486,jazz,8
-30.691893,-40.634136,jazz,8
-25.904022,-33.929848,jazz,8
-34.644573,-38.465202,jazz,8
-35.549114,-38.27211,jazz,7
-23.764374,-40.966534,jazz,8
-23.500914,-40.64872,jazz,8
-20.454721,-40.232452,jazz,8
-14.965557,-37.278706,jazz,8
-17.078915,-41.1851,jazz,8
-13.608233,-36.320095,jazz,8
-15.482733,-16.647062,jazz,8
-8.248243,-18.742653,jazz,9
8.133665,-9.018175,jazz,9
-32.490143,-34.90853,jazz,7
-8.553955,-18.511578,jazz,8
-10.681193,19.721434,jazz,9
-10.686684,-16.364502,jazz,8
-7.296131,-18.332346,jazz,9
-27.545336,-17.700064,jazz,9
8.180303,-9.008254,jazz,9
3.0780265,-24.737059,jazz,9
-2.4892366,-40.257236,jazz,8
-23.722237,-41.97201,jazz,8
-30.26887,-49.733356,jazz,8
-14.837526,-37.431854,jazz,8
-15.830445,-39.28404,jazz,8
-6.468721,-45.627003,jazz,1
-13.825803,-36.360138,jazz,8
-16.204718,-39.754215,jazz,8
-15.800327,-38.851406,jazz,8
-16.278204,-38.246437,jazz,8
-29.686066,-21.68838,jazz,1
-20.633451,-5.6723733,jazz,9
-0.6865462,-22.102915,jazz,9
-29.588081,-20.716867,jazz,1
-30.700302,-22.083265,jazz,1
-30.063469,-21.273855,jazz,1
-30.155664,-22.616886,jazz,1
6.395395,-12.508843,jazz,6
-33.386387,-29.648102,jazz,7
-32.881668,-42.65167,jazz,8
-15.460068,-74.17382,jazz,1
-23.961765,-59.795376,jazz,1
8.231902,-60.25552,jazz,1
7.601909,-60.124813,jazz,1
7.519519,-60.09621,jazz,1
7.5126433,-60.13827,jazz,1
10.720051,-39.94375,jazz,1
9.3171,-40.56989,jazz,1
6.397579,-39.168816,jazz,1
5.8917723,-39.032734,jazz,1
12.2462435,-47.26182,jazz,1
2.096727,-0.97251344,jazz,9
8.932999,-72.09467,jazz,1
9.117558,-10.922142,jazz,9
7.518101,-39.63375,jazz,1
12.480758,-47.56097,jazz,1
9.0363655,-11.315887,jazz,9
7.143131,-31.183002,jazz,1
5.003806,-45.288723,jazz,1
3.8665087,-23.822718,jazz,9
-37.585533,-36.769493,jazz,7
-41.664474,-32.98549,jazz,7
-42.59588,-30.071442,jazz,7
-43.049786,-31.414402,jazz,7
-42.264336,-30.051891,jazz,7
-41.606087,-30.533371,jazz,7
-36.805832,-38.597294,jazz,7
-41.8606,-32.63213,jazz,7
-41.781307,-29.938334,jazz,7
-43.766705,-31.768473,jazz,7
-42.819874,-29.523409,jazz,7
-43.33424,-30.731531,jazz,7
-41.162292,-29.046555,jazz,1
-42.64911,-28.95668,jazz,7
-41.61795,-29.156815,jazz,7
-42.82844,-28.38836,jazz,7
-43.65146,-30.740242,jazz,7
-42.97165,-29.146946,jazz,7
-43.815678,-31.102043,jazz,7
-43.435726,-29.903074,jazz,7
-29.015814,-32.42467,jazz,7
-40.114815,-42.72645,jazz,7
-27.98175,-35.756786,jazz,8
-40.04135,-42.37806,jazz,7
-28.10036,-34.36644,jazz,7
-28.518873,-33.779686,jazz,7
-28.764217,-32.32153,jazz,7
-41.81337,-32.39758,jazz,7
-29.000616,-32.329094,jazz,7
-39.625977,-42.88085,jazz,7
-21.325834,-61.810486,jazz,1
-22.847057,-40.883556,jazz,8
-10.8816595,-66.514984,jazz,8
-10.505707,-25.087542,jazz,8
-11.37552,-75.52104,jazz,1
-10.783957,-73.80016,jazz,1
5.830174,-24.578356,jazz,9
0.3048498,-79.281075,jazz,1
2.2180412,-57.46004,jazz,1
0.24009357,-23.309334,jazz,9
-40.621452,-34.213894,jazz,7
-37.207836,-34.457336,jazz,7
-37.190403,-36.5606,jazz,7
-36.536064,-37.618515,jazz,7
-41.85186,-33.588036,jazz,7
-37.94617,-36.439056,jazz,7
-37.419968,-36.702198,jazz,7
-41.12888,-34.136326,jazz,7
-41.318127,-33.743427,jazz,7
-36.564457,-37.85268,jazz,7
-28.980087,-66.22428,jazz,1
-19.704456,-60.035053,jazz,1
-45.412956,-20.341307,jazz,7
-27.549246,-67.59346,jazz,1
-41.344383,-46.75234,jazz,7
-27.570572,-44.267544,jazz,8
-33.174892,-40.067245,jazz,8
-26.017868,-41.033806,jazz,8
-9.400874,-16.163546,jazz,8
-36.851097,-41.188843,jazz,1
-38.942314,-36.199593,jazz,7
-36.71818,-38.643147,jazz,7
-41.901104,-29.472807,jazz,7
-42.81074,-28.92839,jazz,7
-66.60845,14.550982,jazz,3
-33.77866,-19.104107,jazz,7
-33.73042,-19.229269,jazz,1
-33.828083,-19.032942,jazz,7
-29.056253,-31.801311,jazz,7
-28.115171,-35.73088,jazz,8
-40.113537,-44.293808,jazz,7
-41.414703,-43.19513,jazz,7
-48.339874,-35.312084,jazz,3
-48.16278,-34.79924,jazz,3
-42.1131,-42.690697,jazz,7
-49.075184,-32.867107,jazz,3
-42.029106,-42.448402,jazz,7
-42.224342,-42.04382,jazz,7
-41.733334,-43.077362,jazz,7
-42.163784,-42.54042,jazz,3
-36.825695,-41.19113,jazz,1
-24.995192,-39.442047,jazz,8
-40.62189,-27.556599,jazz,1
-39.278126,-52.316418,jazz,1
-20.976809,-56.177906,jazz,8
-39.402233,-52.214394,jazz,1
-29.027676,-44.685326,jazz,1
-45.60132,-39.168556,jazz,1
-46.024387,-38.886517,jazz,1
-45.987144,-39.308296,jazz,1
9.349848,-48.420334,jazz,1
-14.83122,-75.209335,jazz,1
12.161098,-38.9119,jazz,1
9.410374,-47.40344,jazz,1
9.249646,-48.418747,jazz,1
-27.286366,-44.373043,jazz,8
9.389822,-48.213314,jazz,1
-9.095324,-45.569897,jazz,8
-21.224684,-42.708973,jazz,8
-13.6612215,-77.627075,jazz,8
-66.19732,24.42932,jazz,3
-67.209915,24.056725,jazz,3
-66.03742,24.295004,jazz,3
-65.20745,24.198406,jazz,7
-44.78322,-32.221195,jazz,7
-70.68332,30.445469,jazz,3
-90.334755,17.158453,jazz,3
-65.46777,24.110353,jazz,3
-90.39106,16.910944,jazz,3
-66.68175,24.144825,jazz,3
-22.41006,-41.958298,jazz,8
-27.874699,-38.52459,jazz,8
-28.48912,-41.36206,jazz,8
-29.3756,-41.74104,jazz,8
-25.642908,-33.347927,jazz,8
-27.971584,-37.242596,jazz,8
-23.88577,-42.632103,jazz,8
-29.13359,-44.67622,jazz,1
-32.610943,-63.48558,jazz,1
-30.997765,-42.784084,jazz,8
-48.98055,-36.130337,jazz,7
-26.007439,-33.54071,jazz,8
-48.77505,-36.01732,jazz,7
-26.549065,-33.710373,jazz,7
-29.123787,-31.362621,jazz,7
-26.774529,-33.097015,jazz,7
-25.728495,-33.31945,jazz,8
-49.214157,-36.225643,jazz,7
-26.78485,-33.048504,jazz,7
-49.19542,-36.184963,jazz,7
-28.643566,-35.825844,jazz,7
-49.358902,-32.27452,jazz,3
-40.333344,-44.01505,jazz,7
-41.04042,-44.077576,jazz,7
-25.19182,-52.62036,jazz,8
-28.033226,-37.30658,jazz,8
-42.58164,24.118587,jazz,7
-16.097906,-3.3743346,jazz,7
-35.758114,-22.415392,jazz,7
-28.59323,-35.673763,jazz,7
-38.753384,-37.263958,jazz,7
-33.775047,-29.317276,jazz,1
-34.935226,-39.887417,jazz,7
-34.921967,-39.73608,jazz,7
-26.30907,-37.027668,jazz,8
-25.023438,-37.064606,jazz,8
-27.214308,-36.333523,jazz,8
-32.43331,-29.949184,jazz,7
-39.264942,-34.806873,jazz,7
-14.12194,-34.01425,jazz,8
7.9548163,-48.959167,jazz,1
14.477518,-9.265564,jazz,6
-13.639053,-76.82747,jazz,1
8.71229,-44.755436,jazz,1
-13.295115,-19.276573,jazz,8
-17.278229,-41.63472,jazz,8
-13.341083,-19.356846,jazz,8
-22.319626,-41.89687,jazz,8
-22.390123,-45.567112,jazz,8
-22.971199,-40.928387,jazz,8
-34.525307,-39.432247,jazz,8
-37.55416,-38.093044,jazz,7
-38.389866,-37.58424,jazz,7
-45.481285,-29.242416,jazz,7
-40.850994,-27.07195,jazz,7
-41.09232,-27.348713,jazz,7
-41.305454,-34.348145,jazz,7
-37.53877,-38.309742,jazz,7
-40.481823,-43.056286,jazz,7
-37.220806,-34.41421,jazz,7
-36.814728,-38.66378,jazz,7
-44.231373,-23.71053,jazz,7
-44.256454,-23.56404,jazz,7
-35.106514,-47.177288,jazz,7
-32.887627,-42.447285,jazz,8
-34.60528,-47.53447,jazz,8
-23.819319,-37.598713,jazz,8
-35.097656,-46.95501,jazz,7
-34.00721,-48.0643,jazz,8
-44.066532,-32.879536,jazz,7
-65.19496,13.1086855,jazz,7
-43.156136,-35.390797,jazz,7
-42.8607,-34.84344,jazz,7
-42.802315,-34.815094,jazz,7
-42.6889,-35.02867,jazz,7
-42.659264,-35.656075,jazz,7
-43.913567,-35.9595,jazz,7
-65.67053,13.506247,jazz,3
-65.58221,13.428247,jazz,3
-43.475258,-36.80154,jazz,7
-24.853916,-18.430017,jazz,1
-29.003101,-67.162926,jazz,1
-27.13338,-72.44004,jazz,1
-32.5816,-49.73418,jazz,8
-35.336555,-28.118483,jazz,1
-18.326052,-51.56082,jazz,8
-23.28092,-38.866966,jazz,8
-43.65192,-26.038994,jazz,7
-11.7904625,12.241473,jazz,9
-43.680992,-25.95649,jazz,1
-36.409367,-45.265526,jazz,7
-26.292568,-39.514713,jazz,8
-33.489483,-43.39856,jazz,8
-46.006,-24.742857,jazz,1
-39.610867,-37.798218,jazz,7
-45.930885,-25.12867,jazz,7
-35.0109,-48.204178,jazz,7
-34.696037,-48.197838,jazz,8
-41.674335,-37.739,jazz,7
-46.309643,-24.689789,jazz,7
-26.749996,-27.606625,jazz,9
-26.272625,-27.685375,jazz,8
-23.982431,-19.131918,jazz,9
-24.78725,-18.434643,jazz,1
-24.452663,-19.781584,jazz,1
-23.8539,-28.733139,jazz,8
-34.43247,-40.305412,jazz,8
-27.10379,-27.40834,jazz,7
-23.133474,-38.835644,jazz,8
-27.498526,-44.205715,jazz,8
14.820888,-54.020607,jazz,1
15.727024,-54.38007,jazz,1
