true_label_encoded,true_label_name,vae_kmeans_cluster,raw_gmm_cluster,pca_kmeans_cluster
2,country,3,5,7
2,country,2,2,0
2,country,2,2,0
2,country,2,2,0
2,country,5,7,0
2,country,2,2,9
2,country,3,5,7
2,country,2,2,9
2,country,2,7,0
2,country,3,5,7
2,country,3,5,7
2,country,9,2,9
2,country,3,5,7
2,country,2,2,7
2,country,8,2,1
2,country,3,8,7
2,country,3,8,7
2,country,6,2,7
2,country,2,2,9
2,country,3,2,7
2,country,3,2,7
2,country,3,5,7
2,country,3,2,7
2,country,3,2,7
2,country,2,2,7
2,country,3,5,7
2,country,9,2,9
2,country,3,5,7
2,country,3,5,7
2,country,9,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,0,3
2,country,3,5,7
2,country,3,5,7
2,country,3,0,7
2,country,3,5,7
2,country,3,5,7
2,country,3,0,7
2,country,7,0,3
2,country,5,7,0
2,country,2,2,0
2,country,9,7,0
2,country,5,7,8
2,country,2,2,9
2,country,2,2,0
2,country,9,8,9
2,country,2,2,0
2,country,3,2,0
2,country,5,7,8
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,2,7
2,country,5,7,8
2,country,3,5,7
2,country,3,5,7
2,country,5,7,8
2,country,6,2,7
2,country,3,2,7
2,country,9,2,9
2,country,9,2,1
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,6,3,1
2,country,2,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,1
2,country,9,2,9
2,country,9,2,1
2,country,9,2,9
2,country,9,2,9
2,country,6,5,1
2,country,5,7,8
2,country,6,2,1
2,country,2,2,9
2,country,6,2,1
2,country,6,2,1
2,country,6,5,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,5,7
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,0,7
2,country,3,0,7
2,country,3,5,7
2,country,9,2,9
2,country,3,5,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,6,3,1
2,country,9,2,9
2,country,3,2,7
2,country,9,2,9
2,country,9,2,9
2,country,3,2,7
2,country,3,2,7
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,9,5,9
2,country,9,2,9
2,country,3,5,7
2,country,3,2,7
2,country,3,5,7
2,country,9,5,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,2,7
2,country,9,2,9
2,country,9,2,9
2,country,2,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,5,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,5,7
2,country,7,5,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,3,0,3
2,country,3,8,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,0
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,9,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,2,7
2,country,2,2,0
2,country,6,3,1
2,country,5,7,9
2,country,9,2,9
2,country,6,2,1
2,country,9,2,9
2,country,6,3,1
2,country,6,2,1
2,country,6,2,1
2,country,3,2,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,8,7
2,country,3,8,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,8,7
2,country,3,5,7
2,country,3,8,7
2,country,3,8,7
2,country,3,5,7
2,country,3,5,7
2,country,3,8,0
2,country,3,5,7
2,country,3,8,7
2,country,3,8,7
2,country,3,8,7
2,country,3,5,7
2,country,3,8,7
2,country,3,0,7
2,country,3,5,7
2,country,3,2,0
2,country,3,5,7
2,country,3,8,7
2,country,3,8,7
2,country,7,0,3
2,country,7,8,7
2,country,9,2,9
2,country,2,2,0
2,country,9,2,9
2,country,3,5,7
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,8,0
2,country,3,8,7
2,country,3,5,7
2,country,3,2,0
2,country,2,2,0
2,country,3,5,7
2,country,5,7,8
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,8,8
2,country,2,2,0
2,country,3,2,0
2,country,3,5,7
2,country,3,2,7
2,country,2,2,0
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,5,7
2,country,3,5,7
2,country,3,2,7
2,country,3,5,7
2,country,2,2,0
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,2,7
2,country,3,5,0
2,country,3,5,7
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,2,2,0
2,country,2,2,0
2,country,2,2,0
2,country,6,3,8
2,country,5,2,8
2,country,2,2,0
2,country,2,2,0
2,country,7,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,8,7
2,country,3,0,7
2,country,3,5,7
2,country,3,8,7
2,country,3,8,7
2,country,3,5,7
2,country,3,5,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,0
2,country,6,5,7
2,country,2,2,7
2,country,3,5,7
2,country,2,2,7
2,country,3,2,7
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,7,0,3
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,7
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,9,2,9
2,country,3,2,7
2,country,3,5,7
2,country,3,2,7
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,6,5,1
2,country,9,2,9
2,country,9,2,9
2,country,9,2,7
2,country,2,8,0
2,country,9,2,9
2,country,9,5,9
2,country,3,5,7
2,country,3,8,7
2,country,3,5,7
2,country,7,5,7
2,country,3,8,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,3,5,7
2,country,7,5,3
2,country,3,8,7
2,country,3,5,7
2,country,7,8,7
2,country,2,2,0
2,country,3,2,7
2,country,6,2,7
2,country,6,5,1
2,country,3,2,7
2,country,3,2,7
2,country,2,2,0
2,country,9,2,7
2,country,2,2,0
2,country,2,2,0
2,country,5,2,8
2,country,9,2,9
2,country,9,2,9
2,country,6,2,1
2,country,3,2,7
2,country,3,5,7
2,country,3,5,7
2,country,3,2,9
2,country,3,5,7
2,country,9,5,9
2,country,7,0,3
2,country,7,0,3
2,country,7,0,7
2,country,7,8,7
2,country,7,0,3
2,country,7,0,3
2,country,7,8,3
2,country,7,0,3
2,country,7,0,3
2,country,3,8,0
3,disco,4,6,4
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,1,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,6,4
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,9,6
3,disco,8,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,4,2
3,disco,0,4,2
3,disco,8,4,2
3,disco,0,4,2
3,disco,8,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,4,2
3,disco,4,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,1
3,disco,8,9,6
3,disco,8,9,6
3,disco,0,9,2
3,disco,8,9,6
3,disco,8,9,2
3,disco,0,9,2
3,disco,0,9,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,9,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,6,2
3,disco,0,4,2
3,disco,8,4,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,4,2
3,disco,8,4,6
3,disco,8,4,2
3,disco,8,4,6
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,4,2
3,disco,4,6,4
3,disco,0,4,4
3,disco,8,6,4
3,disco,4,6,4
3,disco,8,1,6
3,disco,4,6,4
3,disco,0,4,2
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,2,6
3,disco,2,1,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,9,2
3,disco,0,9,2
3,disco,8,9,6
3,disco,8,9,6
3,disco,9,2,9
3,disco,8,9,7
3,disco,8,9,2
3,disco,8,9,7
3,disco,8,9,2
3,disco,8,9,7
3,disco,9,9,9
3,disco,8,1,6
3,disco,9,9,9
3,disco,8,9,6
3,disco,5,7,8
3,disco,8,1,6
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,6,4
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,6,4
3,disco,0,6,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,9,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,9
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,9
3,disco,8,4,6
3,disco,8,1,9
3,disco,8,4,9
3,disco,0,4,2
3,disco,4,4,4
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,4,1,6
3,disco,4,1,4
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,4,6
3,disco,8,4,6
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,1,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,1,2
3,disco,0,6,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,1,6
3,disco,8,9,2
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,9,2
3,disco,8,9,9
3,disco,8,1,6
3,disco,8,1,6
3,disco,4,9,4
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,5,7,8
3,disco,8,9,2
3,disco,0,9,2
3,disco,0,9,2
3,disco,8,9,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,8,9,2
3,disco,0,4,2
3,disco,0,6,2
3,disco,0,6,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,6,8
3,disco,0,4,2
3,disco,8,9,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,4,6,2
3,disco,0,6,2
3,disco,4,1,4
3,disco,4,6,4
3,disco,4,6,4
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,7,2
3,disco,8,9,6
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,6
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,4,2
3,disco,0,1,2
3,disco,0,4,2
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,0,9,2
3,disco,0,9,2
3,disco,0,9,2
3,disco,8,9,6
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,4,1,4
3,disco,0,1,2
3,disco,0,1,2
3,disco,0,1,2
3,disco,8,1,6
3,disco,8,1,6
3,disco,0,1,6
3,disco,8,1,6
3,disco,0,1,6
3,disco,0,1,6
3,disco,8,9,6
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,9,2
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,4,6
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,9,6
3,disco,8,1,6
3,disco,8,9,2
3,disco,8,9,6
3,disco,8,9,6
3,disco,8,4,6
3,disco,8,9,6
3,disco,3,8,7
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,8,0
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,6,7,1
3,disco,5,7,8
3,disco,5,7,8
3,disco,5,7,8
3,disco,9,7,9
3,disco,5,7,8
3,disco,9,7,9
3,disco,6,7,1
3,disco,9,7,1
3,disco,5,7,8
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,0,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,0,7
3,disco,3,0,3
3,disco,3,0,7
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,3,8,7
3,disco,7,8,7
3,disco,7,8,7
3,disco,7,8,7
3,disco,7,8,7
3,disco,7,8,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,1,8,5
3,disco,1,0,5
3,disco,1,8,5
3,disco,1,8,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,8,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,4,6,0
3,disco,4,6,4
3,disco,4,6,0
3,disco,7,8,7
3,disco,7,6,0
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,7
3,disco,3,8,7
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,0
3,disco,3,7,0
3,disco,3,8,7
3,disco,2,8,0
3,disco,3,8,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,5,8
3,disco,3,5,7
3,disco,1,8,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,8,5
3,disco,7,8,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,8
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,2,7
3,disco,3,8,0
3,disco,3,5,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,4,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,8,0
3,disco,2,8,0
3,disco,3,8,7
3,disco,2,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,7,8,7
3,disco,3,8,7
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,8,0
3,disco,2,8,0
3,disco,3,8,0
3,disco,7,6,3
3,disco,7,6,7
3,disco,7,6,3
3,disco,7,6,3
3,disco,7,6,3
3,disco,7,6,3
3,disco,7,6,3
3,disco,7,6,3
3,disco,7,6,3
3,disco,0,6,3
3,disco,2,8,0
3,disco,2,8,0
3,disco,3,8,7
3,disco,2,8,0
3,disco,2,8,0
3,disco,2,8,0
3,disco,2,8,0
3,disco,2,8,0
3,disco,2,8,0
3,disco,2,8,0
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,7,8,7
3,disco,7,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,0
3,disco,7,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,0
3,disco,3,8,7
3,disco,7,8,7
3,disco,7,0,7
3,disco,7,8,3
3,disco,7,8,7
3,disco,7,0,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,3,5,7
3,disco,3,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,1,0,5
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,3,8,7
3,disco,3,7,7
3,disco,3,8,7
3,disco,3,8,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,0,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,7,0,3
3,disco,7,8,7
3,disco,3,8,7
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,3,7,0
3,disco,2,7,0
3,disco,3,7,7
3,disco,1,0,5
3,disco,1,8,5
3,disco,1,0,5
3,disco,1,8,5
3,disco,1,8,5
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,1,8,5
3,disco,1,8,5
3,disco,2,8,7
3,disco,1,8,5
3,disco,3,8,0
3,disco,1,8,5
3,disco,1,8,7
3,disco,3,8,7
3,disco,2,8,9
3,disco,3,8,9
3,disco,9,2,9
3,disco,3,2,9
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,2,2,0
3,disco,2,6,0
3,disco,5,6,0
3,disco,3,8,7
3,disco,3,8,0
3,disco,4,8,0
3,disco,3,8,7
3,disco,3,8,0
3,disco,2,8,0
3,disco,3,8,0
3,disco,2,8,0
3,disco,7,8,7
3,disco,7,8,3
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,8,0
3,disco,3,8,0
3,disco,5,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,2,6
3,disco,3,8,7
3,disco,2,8,0
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,2,8,0
3,disco,2,8,0
3,disco,3,8,0
3,disco,2,6,0
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,3
3,disco,7,8,7
3,disco,7,8,7
3,disco,7,8,3
3,disco,3,8,0
3,disco,2,8,0
3,disco,3,8,0
3,disco,3,5,9
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,9
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,3,0,7
3,disco,7,0,3
3,disco,3,0,7
3,disco,7,0,3
3,disco,7,5,3
3,disco,7,0,3
3,disco,3,5,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
