z1,z2,z3,z4,z5,z6,z7,z8,weak_label,artist_name,title,release
-2.1632617,-0.97734493,-2.4940124,-0.48646787,1.8300672,-1.2327586,0.97564435,1.7661386,Brand X,Brand X,Zero Db (drum solo by Frank Katz),X Communication : Trilogy II
0.29117727,-0.71727365,-1.0991039,-0.99270487,0.22063269,-1.0812261,0.84050673,-0.051850677,Speaker,Speaker,Joking,Trace My Track
-0.7787349,-0.8039033,-1.2854911,-0.62310255,0.9101651,-1.0255245,0.5251243,1.066611,Christos Kedras,Christos Kedras,Water Blazz (Chill House mix),Poolside : Mykonos
-2.273168,-0.2657292,-0.027802296,-0.038997196,1.5404115,0.29064873,0.06476363,1.457273,Faiz Ali Faiz,Faiz Ali Faiz,Lagian ne maujan,Lagian Ne Maujan
0.4262394,0.23482254,0.15855193,0.044151805,-0.55019903,-0.5345191,0.082247555,-0.8067269,Gold City,Gold City,What Child Is This?,Home For The Holidays
1.1363307,0.26310763,0.6601949,-0.42052948,-0.70730853,-0.46846032,0.09639541,-1.0548043,Michael Gettel,Michael Gettel,Safe Passage,San Juan Suite/San Juan Suite II: Narada Classics
-1.5829786,-1.1582452,-2.7245135,-0.47565773,1.2644366,-1.827418,1.3935852,1.235788,The Stooges,The Stooges,Not Right (Remastered LP Version),The Stooges [Deluxe Edition]
0.9771559,-0.32236394,0.64488465,-0.7130478,-0.052604362,-0.17658707,0.35198128,-0.41880295,Restless Heart,Restless Heart,That Rock Won't Roll,Greatest Hits
1.4735277,-0.49164996,0.058050495,-0.9462966,-0.3204688,-1.0599246,0.42500532,-0.59384614,David Evans,David Evans,Prison Bound Blues,Match Box Blues
-1.3796391,1.4727159,2.1551394,1.3413228,0.54659665,1.8080053,-1.1727521,-0.12011467,Will Pan,Will Pan,Shuo Ni Ai Wo,Play Cool
-2.4324634,-1.8494616,-4.0475893,-1.0526919,2.2590148,-2.4366462,1.672629,2.2722251,Uriah Heep,Uriah Heep,Wake The Sleeper,Wake The Sleeper
-1.5524029,0.74067575,0.17255637,0.7545095,0.37183455,0.5398179,-0.37755743,0.22704662,Paso Doble,Paso Doble,Fantasie (Extended Version),Fantasie [Deluxe Edition]
-0.37796772,0.45005262,-1.2793636,0.4641552,-0.637275,-1.2105411,0.22575521,-0.71239597,Stress Assassin,Stress Assassin,EU A4,Carrier Track
-0.38103065,-0.95558465,-1.3396776,-0.877148,0.8237729,-0.7992702,0.79413706,0.56850386,Margaret Becker,Margaret Becker,Start The Fire,The Reckoning
0.024525546,0.71065265,2.4469514,0.20513928,0.40588343,1.3366508,-0.59774804,-0.17978482,Abracadabra,Abracadabra,Te estoy saboreando,En las cosas del amor...
0.87542146,0.60592437,0.8271059,0.2635512,-1.052269,-0.19786784,-0.23461227,-1.1667928,Orchids,Orchids,You Said You Loved Me,Chicago R&B [Parrot R&B]
0.9905054,0.09615965,0.9386607,-0.052827176,-0.6337641,-0.32393968,0.10112609,-0.96300167,Juan Carlos Baglietto,Juan Carlos Baglietto,Salzanitos,Modelo Para Armar
-0.61254174,-0.8050828,-1.4109406,-0.53590286,0.6615318,-1.2622349,0.8686428,0.6296485,Sugarbomb,Sugarbomb,Gone,Bully
-1.3008941,1.1083677,3.3035421,0.42995942,1.1080351,1.9123087,-0.87377816,0.5887337,Bounty Killer,Bounty Killer,Ask Fi War,Strictly The Best Vol. 15
1.7457246,0.40166005,2.087778,-0.6253943,-0.56543654,0.40754,0.11916581,-1.069158,Mago de Oz,Mago de Oz,Desde mi cielo,Gaia II
-0.58113307,-0.5872392,-1.0427253,-0.3465126,0.59139717,-0.724176,0.61204505,0.40453666,Quinteto Violado,Quinteto Violado,Olha Pro Ceu,Visão Futurística Do Passado
-2.0825331,-1.3832153,-2.9683566,-0.86887413,2.0252364,-1.656495,1.259344,1.874387,Dead To Me,Dead To Me,Don't Lie,Cuban Ballerina
0.78094333,-0.32808444,0.5190313,-0.78513706,-0.32615283,-0.23536447,0.44439638,-0.48074764,Paloalto,Paloalto,Seed,Heroes And Villains
-0.73456985,0.76285374,2.8852744,0.20992327,0.8723277,1.7119155,-0.60217714,0.4724388,Kool Savas,Kool Savas,Warum rappst du?,Die besten Tage sind gezählt
2.1080563,-0.12937982,1.2190275,-0.72182435,-1.0333292,-0.15223253,0.09240438,-1.2870811,Darryl Worley,Darryl Worley,Katie's Song,We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School
-2.1836658,0.65410787,2.4687912,0.07490762,1.9311779,1.8872784,-0.6755134,1.2344892,Mykill Miers,Mykill Miers,Get Money,The Trials Of Job
0.49721995,0.39570275,1.2523128,0.2500365,-0.4863043,0.032839403,-0.30343282,-0.6767565,Joe McBride,Joe McBride,One Eyed Jack,Texas Hold'em
2.635281,0.59943235,1.269806,-0.321743,-1.8560778,-0.7121835,-0.093570724,-2.3201554,Margaret Becker,Margaret Becker,Stay Close To Me,Immigrant's Daughter
-1.8561579,0.720737,1.150293,0.60662276,1.1442379,1.1485169,-0.56342405,0.57871515,Jarvis Church,Jarvis Church,So Beautiful,The Long Way Home
-0.041485354,1.2964929,2.0253427,0.8295152,-0.2604916,1.4551884,-0.83434767,-0.9064109,Damita Jo,Damita Jo,Face To Face,The Fabulous Mae West And Other Wonderful Girls
-1.908038,-0.12847069,0.06138689,0.14172468,1.2673196,0.21740595,0.31462872,1.0550083,Orbital,Orbital,Are We Here ?,Snivilisation
1.0006943,-0.109786645,-0.16008344,-0.4541673,-0.6005107,-0.8231615,0.35206294,-1.1218408,Ministère des Affaires Populaires,Ministère des Affaires Populaires,Bagdad by night,Debout là d'dans
-1.9120697,-0.78343874,-1.49883,-0.42390034,1.5971202,-0.8806199,0.6575585,1.4021841,Alain Turban,Alain Turban,Santa Monica (Version Originale 1980),Mes Années Disco
-0.95481867,-0.7710184,-0.92974627,-0.87342924,1.3904259,-0.48061714,0.6431058,0.8194918,Bongzilla,Bongzilla,Cutdown,Amerijuanican
-1.1351781,-0.9030946,-2.600656,-1.2503397,1.6669687,-1.8402433,1.0910971,1.3208703,2 Minutos,2 Minutos,Rompan Todo,Un Mundo De Sensaciones
-2.5565631,-0.5737986,-1.1377873,0.12577069,1.7227288,-0.33956054,0.45058262,1.4898177,Orbital,Orbital,Chime (edit),Halcyon - The Platinum Collection
0.9549775,0.3501526,0.6769596,-0.25627828,-0.39938593,-0.14226113,0.079489216,-0.7358536,April Wine,April Wine,Say Hello,Harder Faster
-0.9066553,1.1525776,0.59836876,0.82379377,0.022381082,0.7550447,-0.7482564,-0.25205305,Dolly Parton,Dolly Parton,I'm Not Worth the Tears,The Dolly Parton Classics
0.7975238,0.25123358,1.278716,-0.54991496,0.21617395,0.5676142,0.03382288,-0.3114162,Estrellas Cubanas,Estrellas Cubanas,Fin De Semana,La Habana Tiene...
-1.1529473,0.8383877,2.2348766,0.60568434,0.8196109,1.4812813,-0.75496566,0.45254973,The Bucketheads,The Bucketheads,Little Louie Bonus,All In The Mind
-0.9448865,-0.7510296,-2.0099096,-0.54248816,0.8039705,-1.3530588,0.9452553,0.77052456,Al Denson,Al Denson,Love Is Taking Hold,Al Denson
0.02070485,-0.7601654,-0.43505716,-0.887863,0.31990567,-0.6585842,0.86985856,0.03019955,Whitesnake,Whitesnake,Love Ain't No Stranger (2003 Digital Remaster),Best Of Whitesnake
1.0518025,0.39020994,2.0875359,-0.4975168,0.25476632,0.8511958,0.08710038,-0.35802197,The Chap,The Chap,We Are Not Impartial,Lo Compilation Mix By Susumu Yokota
0.03206423,-0.8566941,-1.8108428,-1.0042113,0.26622465,-1.8019547,0.95488,0.19920525,Máire Brennan,Máire Brennan,Atlantic Shore,Maire
0.8412388,0.6487782,1.5323808,0.16250536,-0.5338114,0.54854804,-0.3126875,-0.6536231,The Cardigans,The Cardigans,Paralyzed,Gran Turismo
-0.9275428,-0.026985817,0.16896173,0.09759689,0.4291208,0.2044768,-0.018818598,0.328657,Twista,Twista,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),The Day After
-0.17363691,-0.77184725,-1.4703075,-0.85448796,0.63987255,-1.3214145,0.85291076,0.37355518,Dictators,Dictators,Weekend,Viva Dictators
0.03986123,1.889612,4.2861233,1.0176771,0.3083247,2.2253933,-1.6231015,-0.640483,Fat Joe,Fat Joe,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],All Or Nothing
0.4403747,-0.80284035,-1.2362167,-1.0650256,0.085011885,-1.4325312,0.90139705,-0.13197523,Oasis,Oasis,Don't Go Away,Kuschelrock 19
-2.029203,-1.5494527,-3.6568832,-0.78816736,2.0583878,-2.21589,1.5928051,1.9557272,The Accursed,The Accursed,Slaughter The Gods,Seasons Of The Scythe
0.23878185,-0.14177954,-1.4532907,-0.44702315,-0.19378625,-1.4407548,0.5958762,-0.3542351,Eddy Raven,Eddy Raven,I WANNA HEAR IT FROM YOU,LIVE IN CONCERT
-1.4016956,0.8390384,2.3190536,0.21829405,1.3395563,1.638619,-0.70829225,0.70777214,Fabolous,Fabolous,Ma' Be Easy [Explicit Version],Ghetto Fabolous [Explicit Version]
-0.4044983,-1.1174242,-2.416876,-0.93692476,0.7664804,-2.0115147,1.2944375,0.3654857,Floor,Floor,Heather,Riddim Of Silence
-1.0285493,0.27101025,2.1722856,0.10940235,0.985977,1.0615723,-0.7866872,0.7838808,Michelle & Vickie,Michelle & Vickie,Party For Pink,Aitai
-2.0472503,0.4392731,1.5882503,0.3587066,1.3613499,1.4837064,-0.5069959,0.9388166,Sulk,Sulk,Only You (Chimi-Changa Club Mix),Hi-Bias: Club Life 3
0.19151,0.33417323,0.43550813,0.3340169,-0.5119986,-0.18851985,-0.05256773,-0.8534089,Ben E. King,Ben E. King,Let It Be Me,Soul Friends
-1.6942791,-0.28098923,0.8165553,-0.19131675,1.4309285,0.3654413,-0.054103676,1.2352601,Trafik,Trafik,Smoke,Club Trafikana
-1.796928,-2.216167,-3.8294446,-1.4592333,2.0844467,-2.562168,1.9066179,1.88135,Astarte,Astarte,Oblivious Darkness,Quod Superius Sicut Inferius
0.82479537,1.2651801,2.0713155,0.58668345,-0.7899432,0.9769626,-0.65712595,-1.2928051,Sergio Franchi,Sergio Franchi,Silent Night,The Heart Of Christmas
0.17169756,-0.02053127,-0.025694191,-0.32933557,0.109274566,-0.54408973,0.22593716,-0.17199543,Mongo Santamaria,Mongo Santamaria,Lady Marmalade,Afro-Indio
0.9435153,1.2180976,1.2121748,0.8346372,-1.3116345,0.24569501,-0.45223236,-1.8619595,The London Pops Orchestra,The London Pops Orchestra,The Way We Were,Award-Winning Movie Themes : The 70's
1.212834,0.7412191,2.5084386,-0.0056378767,-0.47912925,0.8134081,-0.3803633,-0.96567947,The Police,The Police,Wrapped Around Your Finger,Message In A Box
1.8493632,1.2508408,2.4910753,0.28296286,-1.1365229,0.5522739,-0.65362597,-1.9034383,Cali,Cali,Pour Jane (Live Acoustique),Le Bruit De Ma Vie
-1.4746236,0.49498376,0.87320626,0.33006907,0.9908131,1.051889,-0.40310642,0.5394705,Edwin Hawkins,Edwin Hawkins,I'm Going Through,Oh Happy Day
-1.5720189,-0.63971126,-0.29471543,-0.47611767,1.138331,-0.26622084,0.3039234,1.2800498,Edith Lefel,Edith Lefel,L'a fête komine,Mèci
0.23977247,2.0001295,2.5875847,1.0503559,-0.5476499,1.4187838,-1.042443,-1.3704835,Lonnie Johnson,Lonnie Johnson,Raining On The Cold_ Cold Ground,Blues Masters Vol. 4
-0.81922424,2.4835958,5.3818874,0.86922866,1.0162193,2.9698749,-1.6452132,0.056127522,F.l.y.,F.l.y.,Shit 3 Outro,What! What! Volume 1
-0.46158972,-0.5816206,-0.34074032,-0.28044546,0.42962852,-0.3626567,0.343658,0.31843883,Orbit,Orbit,Nice Ride,Tonedeaf
0.15985423,-0.13690057,-0.31932917,-0.56093806,0.16618527,-0.39026248,0.41250208,-0.17355476,Bob Dylan,Bob Dylan,New Pony,Desire/Blood On The Tracks/Street Legal
3.040456,0.11112207,1.8198633,-0.67360777,-1.504163,-0.37100047,-0.10660647,-2.0529227,Orlando Pops Orchestra,Orlando Pops Orchestra,El Manisero,World Music Vol. 24: The Sound Of The Caribbean
-2.1624951,1.0291744,3.171215,0.3548701,1.9215652,2.1022475,-0.9121696,1.1778588,Geiom Ft. Marita,Geiom Ft. Marita,Sugar Coated Lover,Sugar Coated Lover
1.1647205,0.6728667,2.2927086,-0.06415215,-0.51756376,0.9121078,-0.28539804,-0.75542706,Line Renaud,Line Renaud,Gwendolina,Les Années Chansons
-1.0805323,1.2744064,2.9996855,0.5069951,0.9319788,1.7736105,-1.1895422,0.41032526,Rhian Sheehan,Rhian Sheehan,Degrees of Freedom,Tiny Blue Biosphere
-1.0315423,-0.14094558,0.3102324,-0.12295677,1.1598946,0.4178426,0.21072313,0.64583606,David Saylor,David Saylor,This Time,We Are One
-0.4657814,-0.41084334,-1.9651403,-0.5134899,0.6067929,-1.3631383,0.73372036,0.4337731,The Sun Harbor's Chorus-Documentary Recordings,The Sun Harbor's Chorus-Documentary Recordings,US Air Force,Songs of the US Armed Forces
0.28826302,1.301894,2.3731518,0.72545594,-0.374051,1.177372,-0.9162859,-0.9364361,Roy Brown,Roy Brown,Love Don't Love Nobody,Long 'Bout Midnight
-0.45995268,-0.4621424,-0.17465326,-0.81147933,0.57310987,-0.32550567,0.2879717,0.27386034,Mest,Mest,Tonight Will Last Forever (Album Version),Photographs
0.09029053,-0.35247844,-0.32693416,-0.09566348,-0.015972566,-0.4055887,0.32083535,-0.017175257,Los Iracundos,Los Iracundos,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me),Discografia Completa Vol.5
-1.3404514,0.99939525,0.065962985,0.9201494,0.13810071,0.306418,-0.5273459,-0.11394867,Cumberland Quartet,Cumberland Quartet,One Day At A Time,Golden Gospel Favorites
-0.5080479,0.5770929,-0.046878025,0.25264823,0.10897304,0.22219999,-0.21241994,-0.11338572,Ray Conniff,Ray Conniff,My Melody Of Love,Another Somebody Done Somebody Wrong Song
-0.12583853,0.37475634,0.8413055,0.43189043,-0.27140194,0.50693387,-0.3881787,-0.42302182,Five Blind Boys of Alabama,Five Blind Boys of Alabama,I've Got a Home,101 Great Black Gospel_ Vol. 4
-0.5643082,0.50365293,0.42094997,0.23447242,-0.18821944,0.4286264,-0.27311593,-0.083153546,Luiz Bonfa,Luiz Bonfa,Olhos Ciganos,Talkin Latin Vol.13 : Brazil sounds
0.46534112,1.3051293,1.3129693,0.35775807,-0.37045687,0.6017754,-0.56924254,-0.94603294,Blind Willie McTell,Blind Willie McTell,Writing Paper Blues,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935
0.0963335,2.5073023,1.1217152,1.2692567,-1.0827496,0.44732875,-0.9315783,-1.9115511,Hushabye Baby,Hushabye Baby,So Small (Lullaby Rendition of Carrie Underwood),Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1
-0.722352,-0.08328855,-0.045688502,0.10595208,0.61623716,0.09570472,0.07227558,0.4489564,Arco Iris,Arco Iris,Felicidades,Chupi Guay - Canciones para jugar  CD 1
-0.36536118,-0.6676323,-1.1486242,-0.5680062,0.5069239,-1.0230728,0.6818955,0.3155551,U2,U2,FEZ-Being Born,No Line On The Horizon
-0.6722509,1.4836086,2.8058338,0.8276576,0.5710399,1.9835294,-1.0167017,-0.37165102,Shania Twain,Shania Twain,Raining On Our Love,The Woman In Me
-1.5675485,-0.6273114,-0.45078072,-0.33598894,1.15855,-0.17483373,0.24310544,1.2122103,Les Rythmes Digitales/ Tzant Feat. ODC MC,Les Rythmes Digitales/ Tzant Feat. ODC MC,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),Mash Up Mix 90s
-1.6637597,0.43276447,0.08648931,0.74325305,0.56672764,0.34457895,-0.26042622,0.45828745,Akon,Akon,Over The Edge,Freedom
0.11929354,-1.1510578,-1.8655798,-1.0173079,0.5643911,-1.3856219,1.0160859,0.26650658,Jo-El Sonnier,Jo-El Sonnier,Les Grande Bois,Cajun Tradition
-1.857389,-1.6407787,-3.6285503,-1.207952,2.1302104,-2.4552696,1.5976771,1.9210277,Since The Flood,Since The Flood,All For Nothing,No Compromise
0.7340362,1.0370163,1.8742243,0.11615624,-0.20063917,1.0860178,-0.37358782,-0.8077042,Yank Rachell,Yank Rachell,My Mind Got Bad,Legendary Country Blues Artists - CD C
-0.68749934,-0.7965375,-1.0052155,-0.71860546,1.1050935,-0.50374013,0.75399673,0.66152525,La Mancha De Rolando,La Mancha De Rolando,Melodia Simple,Viaje
0.7226967,-0.61021715,-0.05778712,-0.6693993,-0.14425208,-0.790065,0.6179357,-0.46802488,Leo Ku,Leo Ku,Xiao Shuo Xiang,Steel Box Collection - Leo Ku
1.5299077,1.1837052,2.6143458,0.5284358,-1.2674792,0.6364601,-0.7727964,-1.6338837,Slim Whitman,Slim Whitman,Serenade,Tormented
-1.2045711,-0.21027237,0.24176818,-0.45702836,0.99963576,0.26064375,0.17222625,0.81177175,Larry Graham & Graham Central Station,Larry Graham & Graham Central Station,Turn It Out,My Radio Sure Sounds Good To Me
1.1390132,0.22698107,0.8963436,-0.35348195,-0.48638123,0.060175158,-0.046660785,-0.7410352,Johnny Pacheco/Rolando La Serie,Johnny Pacheco/Rolando La Serie,La Palabra Fin,A Man And His Music
0.1760247,0.23249683,-0.36583817,0.28620023,-0.6408013,-0.56716746,0.14133096,-0.8536572,Barley Bree,Barley Bree,Flight Of Earls,The Best Of Barley Bree
-0.4206992,-0.7746846,-1.6975051,-0.85407776,0.7486019,-1.4747422,0.7554261,0.77649546,Carl Smith,Carl Smith,Hey Joe,Honky Tonk Rockabillies_ Volume 2
0.28601173,-0.2892203,-0.73859185,-0.94752574,0.25937834,-1.2247645,0.5515721,-0.059376754,Storyville,Storyville,Enough,Dog Years
-0.96179926,-1.2440091,-1.9680474,-0.91962403,1.1796719,-1.4537334,0.99794334,1.0729645,The High Strung,The High Strung,The Luck You Got,Moxie Bravo
0.78270507,2.4884975,3.977655,1.3934021,-0.704692,2.322448,-1.4161315,-1.8240187,Tony Martin,Tony Martin,September Song,The Great Vocalists
0.8688725,1.9751009,4.1712413,0.3538839,0.2922702,2.4890435,-0.9347962,-0.8280147,Jo Privat,Jo Privat,Rodriguez Pena,Rendez Vous Au Balajo
-0.18435459,0.51309174,1.476015,-0.035933565,0.3181132,0.5826608,-0.32618898,-0.10504849,Jah Cure,Jah Cure,I'm Free,I'm Free - Single
-0.6212252,0.45945337,0.20874664,0.31686053,-0.09042299,0.1315493,0.14577287,-0.5122788,James Carter,James Carter,Strange Fruit,Gardenias For Lady Day
0.44529036,-1.1388782,-1.9915903,-1.2874364,0.3395192,-2.0664258,1.3257748,0.1220126,Pursuit Of Happiness,Pursuit Of Happiness,Down On Him,Love Junk
-2.4262009,-1.7678019,-3.7711823,-0.8522236,2.1403239,-2.4091418,1.767651,2.0380895,Mithotyn,Mithotyn,Guided By History,Gathered Around The Oaken Table
0.20234461,0.8181709,1.4628363,0.35731742,-0.35973808,0.68920964,-0.19888286,-0.74744195,Francis Lai,Francis Lai,Search For Jenny,Love Story
1.1147859,0.2616566,2.018106,-0.084814325,-0.41634846,0.5162067,-0.3416233,-0.6436841,Beres Hammond,Beres Hammond,Missing You For A Mile,Have A Nice Weekend
-0.3714136,-0.87652874,-1.9020737,-0.70339066,0.5723224,-1.706323,1.0016279,0.5548798,UK Subs,UK Subs,Crash Course,Time Warp:  Greatest Hits
-2.5694659,-1.1375335,-2.3503778,-0.45122826,1.8113494,-1.2461426,0.99044025,1.8645083,Embrace the End,Embrace the End,Ley Lines,Ley Lines
0.8321797,0.58143127,1.87731,0.07037807,-0.6182372,0.5789923,-0.508106,-0.70074093,Steve Green,Steve Green,Even A Child - Proverbs 20:11,Hide Em In Your Heart Vol 1
-0.76058096,3.0632796,4.7498507,1.8493801,0.45752117,3.4684935,-1.7389646,-1.3036683,Marc Perrone,Marc Perrone,Sirène,Voyages
-0.12929507,0.40137246,1.1437893,0.34961653,-0.14304295,0.5385563,-0.32737803,-0.5063962,Leonardo Favio,Leonardo Favio,Porque Yo Te Amo,Baladas De Amor
1.2523509,0.7494574,1.7425511,-0.19893008,-0.8166719,0.87696683,-0.24111734,-1.0186986,Gloria Lasso,Gloria Lasso,Termina La Feria,Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso)
0.35966787,-0.27556366,0.015220027,-0.22882897,-0.17627446,-0.40036651,0.42673647,-0.48904663,Patrick Bruel,Patrick Bruel,Au Bout De La Marelle,Juste Avant
-0.32269028,-0.02647503,0.46123454,-0.14567369,0.3679052,0.3647631,0.1894801,0.07331847,Julie Zenatti,Julie Zenatti,Ma Douleur...,Plus De Diva
-0.8395016,1.420551,2.863991,0.9080188,0.6680781,1.7501073,-1.2499881,-0.012297209,Delroy Wilson,Delroy Wilson,Rain from the Skies Mix 2,Sings Studio One Hits
-0.51201427,-0.36403129,0.017089497,-0.53189015,0.81918836,0.108053476,0.3338387,0.53428227,DeGarmo & Key,DeGarmo & Key,Destined To Win,Collecton
0.08751252,-0.16749118,-0.45385286,-0.68909484,0.4275523,-0.6441554,0.29363632,0.15640867,Pentangle,Pentangle,I Saw An Angel,The Time Has Come 1967-1973
-0.059564296,0.46908894,0.68624246,0.33763063,-0.06496668,0.4380216,-0.32139543,-0.14422818,Los Tres Diamantes,Los Tres Diamantes,Begin The Beguine,Boleros In Trío
-0.8201701,1.1782075,3.1714635,0.69909483,0.59157103,1.8832946,-0.43896258,-0.13744186,Small Facers,Small Facers,Happiness Stan - Original,The Very Best Of CD2
-0.18601571,1.8973486,3.4686933,1.008952,-0.03664554,1.9984406,-1.3320284,-0.5679847,K-OS,K-OS,Heaven Only Knows,Exit
0.6794497,-0.074342445,1.0187126,-0.24955845,-0.22319016,0.11545169,0.2246315,-0.48813003,Michael Landau,Michael Landau,The Mighty SB,Michael Landau Group Live
0.50830114,1.2971333,1.9243629,0.62683827,-0.4964622,0.7366779,-0.7221674,-1.1456914,Jack Sheldon,Jack Sheldon,Trane's Strain,Playing For Change
-1.7313635,0.9946104,1.7787685,0.86842304,1.1165888,1.6347755,-0.7209151,0.37952608,Dave Hollister,Dave Hollister,I'm Wrong,The Definitive Collection
0.20751843,0.3526042,1.3607842,0.06719885,-0.13894828,0.25376716,-0.31721425,-0.3105221,Handsome Boy Modeling School,Handsome Boy Modeling School,I've Been Thinking featuring Cat Power (Album Version),White People
-0.25091177,-0.9025848,-1.2778533,-0.8703695,0.6668319,-0.84215534,0.6514941,0.39221904,Michael Gettel,Michael Gettel,The Journey North,The Journey North
-0.9803781,-0.9107449,-0.9710517,-0.92178166,1.483839,-0.59986204,0.46888626,1.1744436,The B-52's,The B-52's,Tell It Like It T-I-IS (Album Version),Good Stuff
0.9011133,0.88847476,1.3483776,0.101783,-0.58508265,0.5778628,-0.1519726,-1.0141293,Gordon MacRae,Gordon MacRae,Just One Girl,Songs From 'By The Light Of The Silvery Moon' and Other Selections
-0.3669734,1.7628497,1.3170772,1.3465462,-0.5926482,0.937458,-0.9966684,-1.2989709,Maire Brennan,Maire Brennan,Song Of David (LP Version),Perfect Time
-0.6551823,1.5898217,1.7565871,1.1633551,-0.30024198,1.2227478,-0.9506491,-0.87357444,Babbie Mason,Babbie Mason,Pray On,No Better Place
0.1723552,0.5282916,1.138828,-0.108278625,0.21944155,0.59289706,-0.037035752,-0.3406094,Bersuit Vergarabat,Bersuit Vergarabat,De Onda,Libertinaje
-0.24794683,0.3916275,1.7194469,-0.38840693,0.92750686,1.0730902,-0.27094924,0.14304438,Major Lance,Major Lance,Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),The Very Best of Sixties Soul
-0.7651981,0.26160938,-1.0221957,0.3090207,0.29291365,-0.4678081,0.30567333,0.039731827,Doyle Bramhall,Doyle Bramhall,That's How Strong My Love Is,Fitchburg Street
-1.2763335,-1.0004674,-2.4146402,-0.47545043,1.0663614,-1.6538954,1.2141664,0.9990714,Fall Out Boy,Fall Out Boy,The Carpal Tunnel Of Love,Infinity On High
1.9062562,0.75307226,2.6013095,-0.2736455,-0.8459777,0.87881404,-0.41407177,-1.056576,Hank Locklin,Hank Locklin,(Sittin') Alone At A Table For Two,I Always Lose
-1.9450836,-0.791271,-2.3956006,-0.27010393,1.3140211,-1.4245524,0.95586526,1.4655827,Deckard,Deckard,Deckard,The Now Factor
-0.74411124,-0.7137194,-0.76665974,-0.4582278,0.6973537,-0.5336463,0.57430077,0.54920536,Tantric,Tantric,Coming Undone,Mind Control
-2.7427237,-1.1449269,-2.8208337,-0.41695446,2.214077,-1.2243499,1.0216631,2.1176329,Bedwetters,Bedwetters,Like A Deck Of Cards,Meet the F@cking Bedwetters
0.18997502,-0.76588553,-1.3616415,-0.99285096,0.41409668,-1.1814649,0.74182427,0.12205613,The Refreshments,The Refreshments,Here we are,Trouble Boys
-3.2508547,-1.5075666,-2.932964,-0.46911207,2.5101454,-1.3318057,1.1327178,2.4182003,Organ Donors,Organ Donors,Tranceplant,Tranceplant
-0.42649296,-0.6788033,-1.1726515,-0.67006886,0.71153194,-0.91319335,0.70517415,0.5791314,David Tao,David Tao,Summer Love Triangle,Zero To Hero
-0.2904343,-0.8736766,-1.5992519,-0.841118,0.74333066,-1.2136441,0.94749683,0.3689056,Whitesnake,Whitesnake,Don't Mess With Me (2006 Digital Remaster),Trouble
1.6815945,1.4092436,3.9334202,0.5361559,-0.9749946,1.3462235,-0.85889715,-1.5469341,Mirah,Mirah,Apples in the Trees (Live),Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom
-0.15657735,1.3504815,1.3596399,0.6405005,-0.3942806,0.7919601,-0.5616705,-0.9738519,Dee Clark,Dee Clark,Just Keep It Up,Rain Drops
0.9900848,-0.53637135,-0.74193305,-1.1864177,0.017460309,-1.1673795,0.7852082,-0.5015969,Tom Cochrane,Tom Cochrane,Revelations:  Visions In A Dream,Hang On To Your Resistance (The Early Years)
1.9864528,0.38650003,1.218333,-0.44469678,-0.87006325,-0.46524024,0.23416498,-1.3887519,Charlie Byrd / Laurindo Almeida,Charlie Byrd / Laurindo Almeida,Choro II,Brazilian Soul
0.97062194,0.16054884,1.0335284,-0.37563,-0.29326037,0.13768187,0.011013348,-0.6106257,Mercedes Castro,Mercedes Castro,Vendiste Los Gueyes -Maldita Miseria-,Mercedes Castro Acompañada con Mariachi Y Banda - En vivo
0.22817205,-0.46532902,-0.5249082,-0.46577713,0.15615627,-0.69032574,0.5576534,-0.2045918,Clarisse Lavanant,Clarisse Lavanant,Beaux parleurs,Vers l'imaginaire
-1.2186768,-1.0613801,-2.6491838,-0.9353484,1.4989382,-1.605986,1.0641621,1.3742361,The Skabs,The Skabs,Woe is Woman,Content
-0.9884808,-0.9983,-1.6937165,-0.74848694,1.1076531,-1.2194989,0.8808366,0.8772565,Kassav',Kassav',An Mouvman,Se Nou Manm (Live Au Zenith)
0.8713486,-0.5939584,-1.3330787,-0.91325647,-0.2782018,-1.72726,0.7507401,-0.49740618,BeauSoleil,BeauSoleil,'Ti Monde (LP Version),Cajun Conja
-0.3456069,0.75228435,1.2913117,0.24953684,0.3463672,0.6912069,-0.65977705,0.067310855,Tum Tum,Tum Tum,Money In Da Bank [Screwed],The Return Of O-Tumma
0.41537774,-0.4596157,0.34016952,-0.96345335,0.5703691,-0.10991772,0.5771793,-0.12612608,Michelle Tumes,Michelle Tumes,Hold On (LP Version),Streams
-0.43340626,-0.48493204,-0.72898257,-0.53516465,0.55363065,-0.7275931,0.5686217,0.41038293,Korn,Korn,Make Me Bad,Crossing All Over Vol. 12
