z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,genre,track_name,track_artist
2.6231034,-1.3969529,0.7967478,-5.381258,-0.8563103,-1.5743343,-0.24175538,-4.6806197,-1.5068995,-0.9681805,-3.112302,0.6412884,-2.0845313,3.8165424,1.6631355,1.0583369,edm,Save My Night - BlasterJaxx Remix,Armin van Buuren
1.2619718,-0.41623873,-0.015544705,-1.7457601,1.0813931,0.07486749,0.8870661,-2.2760262,-0.07504443,-2.1029062,0.73296154,-1.038102,-1.5952694,-0.76372117,-0.13474244,-0.52341557,edm,Where I Won't Be Found,Seven Lions
0.7543197,0.6286513,0.35947233,-0.5495886,-0.024547651,1.0543896,-0.56882286,0.18201718,-0.90987265,-0.7535998,0.33554238,0.2160602,0.6279575,-0.93872106,-0.7871283,-0.2433399,rap,She Don't Give a Fo,Duki
1.1958874,0.26008728,0.63113075,-1.2116643,0.73146623,-1.7175479,-2.03147,-2.3143702,-0.09725638,-0.41219506,0.40080395,-1.8857689,-2.617705,-2.6023676,-1.2696571,-2.6308928,rap,Go Getta,Jeezy
1.990326,0.4100977,0.16591802,-0.89044803,1.3918979,0.45132098,0.34920597,-1.9387043,-1.2735673,-1.9916079,0.6833692,-0.54837817,-0.650077,-0.60877395,-1.1258354,0.21783496,pop,melancholyism.,Super Whatevr
0.64256066,-1.7905273,-0.24038051,-2.914347,-0.11676379,-0.25699195,0.08670823,-1.4750266,-0.7738731,-0.54060626,-1.6443989,0.11332505,-0.74871844,1.4186594,1.1143365,2.2609134,r&b,Slow Motion,Color Me Badd
0.90253866,-1.8855768,1.0572245,-2.0360448,2.521725,-0.94163895,1.4800256,-2.447052,0.5135339,-3.0805154,1.226279,-2.2420802,-3.7758005,-2.2498624,-1.857051,-2.5319874,rock,In Between,Beartooth
1.7475159,1.8962226,2.5782218,0.4464589,0.16690612,1.7427804,-2.5210145,-0.43617022,-2.091656,0.7995976,-2.5237648,1.8023397,0.04452201,1.0016296,-2.774123,-1.1157657,r&b,Watch Me Dance,Tom Misch
0.9118152,0.93154585,1.0849069,0.40740398,0.16909918,2.9663136,-1.0525128,1.0579177,-1.5044527,-0.44905275,-0.20565042,0.8934417,1.8944063,-0.31892958,-1.4151075,0.04845833,latin,Baila Conmigo,Manuel Turizo
-0.53143436,-0.8355226,-1.7635696,-0.16238075,1.0212612,1.7955854,-1.4023112,0.69452494,-1.7967554,-1.8983848,1.0291084,-1.7484064,0.33228207,-2.2995715,-0.8123973,0.23987052,rap,California,DJ Quik
0.4408539,-0.22456554,-0.66866505,-0.5982094,0.59151304,1.6330302,-0.48275542,-0.19111432,-1.9306847,-1.7284254,0.14614674,-0.22537453,0.40283924,-0.55965984,-0.8562919,0.5620925,pop,Switch,Afrojack
1.5614294,-1.4047261,-0.104160234,-3.285445,-0.38581,-0.62445986,-0.17522524,-3.0113864,-1.254233,-0.76117545,-1.9476562,0.36698127,-1.2504921,2.2728286,0.8912349,1.1864992,pop,Stranger,MOTHXR
0.5300275,-0.83718,-0.82866144,-1.8295764,0.5590744,1.6717923,-0.4472531,-1.4868132,-2.9371343,-1.2733663,-0.34429625,0.32360077,0.18803823,0.65426016,0.44441456,2.5559213,r&b,How Ya Like Me Now - Longer Version,Kool Moe Dee
1.8161598,2.3727999,2.4835684,1.5925151,0.6485159,0.9967687,-2.7173975,-0.2731065,-1.9057896,0.6761574,-1.8073375,1.2230699,-0.41938496,-0.3768106,-3.2646513,-1.9964484,r&b,Hoops - Acoustic,JONES
1.5613918,-0.30631408,-0.67179614,-1.1995264,0.8609825,-1.1325364,0.8199462,-1.5608072,-1.0923996,-2.0791094,1.3871039,-1.5689092,-0.7251503,-1.338093,-0.23190819,-0.18305337,pop,Starstruck,Christopher Wilde
0.8994056,-0.26066107,-0.5788895,-1.0824159,0.37842557,0.16999967,-0.37551108,-1.3417505,-1.4566815,-0.36787817,0.094870605,0.20769562,-0.36466146,-0.46577242,0.21284574,0.82887036,rap,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame
2.045833,0.61550564,0.38499182,-1.4246334,0.37606454,0.5523269,1.4787849,-0.5824204,-2.7677758,-2.5191522,0.10644149,0.30040765,0.87968194,0.064387575,-1.1643718,0.77578616,rock,CAN YOU HEAR ME NOW?,Bishop Briggs
0.8172246,-0.44844422,-0.45428205,-2.561394,0.028996266,0.5182682,-0.08450171,-0.34208226,-0.1411154,-2.0090754,0.5539382,-0.41446626,0.20605686,-1.3791533,-0.002868574,0.8515142,latin,Encanto,Don Omar
0.42501545,-0.8143755,0.012251172,-1.4717944,0.84552485,0.8779992,0.22594473,-0.72707653,-1.3025954,-1.0145197,-0.78497756,0.3583972,-0.18978474,0.45231906,-0.14623357,1.7451055,r&b,Down 4 Whateva,Nuttin' Nyce
0.8921571,-0.62385595,0.42456502,-0.97711897,1.317357,1.0889359,0.92705876,-1.1035578,-0.8925792,-1.9003817,0.39153275,-0.267861,-0.6280402,-0.081890985,-0.71629155,0.456996,rock,Cemetry Gates - 2011 Remaster,The Smiths
1.7912441,0.8809369,1.135666,-0.56408346,1.8132106,1.2670398,-0.85589176,-1.2764149,-2.2622545,-1.984505,-0.27813873,0.96746475,-0.8070327,-0.6249137,-2.5088959,-0.1502238,r&b,I Don't Wanna,Aaliyah
1.7562639,-1.6405036,0.23800828,-4.794806,0.64777076,-2.5750437,-0.81881034,-5.1118155,0.7576594,-1.4241265,-1.4294015,-1.6711054,-4.723886,0.37481183,0.31164432,-2.0953193,rock,Die To Live,Volbeat
1.1782857,-0.8430857,1.6933063,-1.1867043,1.6099869,1.3332781,0.53717023,-1.7867955,-0.3321553,-1.3725979,-0.18873474,0.03835302,-1.5357138,0.48395342,-0.7805928,-0.5174635,rock,The Air Near My Fingers,The White Stripes
1.247882,-2.0428696,1.0217655,-3.9951236,0.65521705,-1.2937102,0.3076403,-3.8925743,0.76699775,-0.91907555,-1.3652759,-0.39577562,-3.1574743,1.9809203,1.2772832,0.1067263,rock,Only for the Weak,In Flames
1.3263175,0.38223523,0.98861647,0.3205791,0.7502191,1.4353479,-1.7328955,-1.3094519,-2.5320141,0.59419817,-0.7473996,0.9854574,-0.79247355,0.44790936,-0.98194116,0.22078542,r&b,First World Problemz / Nobody Carez,Brent Faiyaz
0.83816624,-0.6756288,0.10078019,-1.3100984,1.6278825,1.6062531,0.6405172,-0.60598326,-1.6873287,-2.6562297,0.74330807,-0.24516068,0.11853496,-1.058305,-1.5937114,1.6313695,rock,I Can't Wait,Nu Shooz
2.6292574,1.5505155,2.4330337,0.39246058,0.16152582,1.0859509,-0.19442374,-1.0419621,-2.0920672,0.1663352,-0.69231963,1.2397338,0.095633246,1.0513799,-1.7542183,-0.7191229,pop,I Dare You,The xx
2.24723,0.6751403,2.9472244,-0.09451078,0.41189277,1.8398594,-0.76256555,-2.155365,-1.2090201,0.55664796,-1.7499061,1.794082,-0.93109953,2.3671863,-1.0781611,-0.7494878,rock,Fake Plastic Trees,Radiohead
2.381008,2.0440257,3.7269614,2.0237608,0.22465014,1.6284446,-4.3717833,-1.8002485,-2.7643464,2.7645755,-2.5932603,1.8031269,-1.4816798,1.0936477,-2.9877596,-3.0567622,r&b,Marvins Room,Drake
0.75251377,-0.14620626,0.04180702,-1.196858,0.2756508,-0.13420732,0.36005813,-1.0054678,-1.1565477,-1.1005625,-0.39345312,-0.060758404,-0.4595555,-0.18584979,0.015112359,0.571165,edm,Beautiful Trauma - MOTi Remix,P!nk
1.0284904,-0.2787625,-0.52534026,-2.3130786,0.7020942,-1.6642902,-1.1570816,-2.7184162,0.46240735,-1.5728987,0.82059073,-2.208217,-2.5067482,-1.9028864,-0.61375785,-1.6149753,pop,Centuries,Fall Out Boy
1.0196052,-0.7691435,0.3301862,-3.003102,-0.23087752,0.46944854,-1.0733452,-1.5009171,-1.5907062,-0.3005845,-2.4789026,1.0186224,-0.42060757,1.7396004,0.0500458,1.5258582,r&b,Dancewitme,Maxwell
0.45940527,-1.5419755,-0.25555104,-1.3565015,1.9131318,0.9622519,0.7286551,-1.1958233,-0.6769975,-3.0626624,1.117138,-2.031254,-1.4107724,-1.4594707,-1.3654772,-0.78456384,pop,Grateful (Neon Feather Remix),Cade Thompson
0.87276846,0.3730822,1.4209039,-0.74715793,0.8030834,0.7041831,-1.9588332,-0.77307343,-0.5485782,-0.4470175,-0.06138014,-0.31094265,-1.1111275,-1.6305425,-1.6431438,-1.3917755,rap,Fvck Luv,Duki
0.24063668,0.043642975,-1.0345652,-0.8074889,0.91202116,0.009934738,-1.429686,-0.7101016,-1.5293835,-2.1104143,0.5954268,-1.4613028,-0.5830861,-2.4707599,-1.5545138,-0.9757684,edm,Congratulations - Don Diablo VIP Mix,Don Diablo
1.2583469,-0.33304432,0.43648243,-1.6555758,1.1701722,0.71371424,1.1905521,-1.8236432,-0.86725545,-1.9110268,0.40761334,0.104083754,-0.9217573,0.08577341,-0.3823945,1.6074619,rock,This Is Love,PJ Harvey
1.1856507,-0.25008467,0.35716003,-1.0146718,0.8730634,0.8039359,0.096356824,-1.809262,-0.6844903,-1.3417472,0.27644023,-0.2922684,-1.1882666,0.02990748,-0.34902522,-0.4311052,pop,"Wow, I'm Not Crazy",AJR
0.80581516,-1.2857021,0.32247835,-1.6938854,1.8004559,0.083138,1.5578994,-1.8886667,-0.45134938,-2.3600984,1.006353,-1.0183516,-1.871078,-0.4552565,-0.2839214,-0.48571742,rock,Where Angels Fear To Tread - Single Version,Mustasch
0.6641248,-0.79425085,-1.895863,-2.4397151,0.25266045,-1.2035915,-0.6940099,-2.1529284,-1.0475415,-1.577573,0.2572919,-1.2856549,-0.8721943,-1.0681608,0.4034021,0.696065,edm,Northern Sky (feat. Kb),Capital Kings
0.29127717,-1.5357517,0.35278416,-0.8302616,2.1621902,1.162379,0.2985949,-1.0965836,0.31827056,-2.5148506,1.9415027,-2.4359396,-2.5222807,-2.547837,-1.4403923,-2.5081623,rap,Jungli Sher,DIVINE
1.2072941,-2.1424243,1.3605957,-2.1091752,3.0864186,0.19049628,1.2962022,-2.3203642,0.08311483,-3.0985608,0.71997076,-2.1644664,-3.801016,-1.9326639,-2.3735769,-2.3931534,pop,No Rest for the Wicked - Robin Schulz Remix Edit,Lykke Li
0.31889355,-0.30983943,-1.4107333,-0.70193934,0.7455702,0.7778057,-3.317172,-1.4667939,-1.8366593,-1.5437847,1.4041396,-3.722613,-1.3907129,-3.476389,-1.6355584,-2.4262216,rap,Azzlack Harami,Milonair
0.9339048,-1.789506,0.9336502,-3.5067718,-0.7274728,0.4818059,-0.42405018,-2.171413,-1.0738527,-0.30479518,-2.9690127,0.59061813,-1.1490884,3.0265083,0.7391223,0.9725595,edm,April Showers,Proleter
0.27557194,-0.5003544,-1.3083216,-1.2666816,0.816031,2.0242703,-1.1522168,0.5611569,-2.5812526,-2.4221265,0.021490343,-0.45097798,1.1807265,-1.2871993,-1.0125884,1.0267391,rap,Hot In Herre,Nelly
1.372301,1.2985615,0.08426906,0.72942585,1.1256903,-1.077949,-3.661407,-2.8035398,-0.20247765,-0.21409199,1.1757784,-2.3123097,-3.2665758,-3.7369726,-2.5439498,-4.6767645,rap,Rearranged,Killstation
0.3340327,-0.04197754,-0.86019564,-0.84924793,1.054046,0.26410443,-0.94941723,-0.44416553,-0.726315,-1.9877912,0.57457536,-1.3014473,-0.7016803,-2.12325,-1.0404785,-0.81730235,rap,No Stylist,French Montana
2.5496814,-0.12070497,0.7500775,-2.616349,0.5668606,-1.3505957,-1.0661316,-4.2810173,-0.9238813,-0.9046398,-0.919622,-0.20879191,-3.1815648,-0.19525063,-1.3669106,-1.3466402,rock,Live And Let Die,Guns N' Roses
1.2217216,0.4747294,-0.18900521,-1.148091,0.827693,0.4060202,0.20664702,-0.8266595,-2.1834095,-2.5354424,0.20595723,0.025161788,0.5060826,-0.723596,-1.1655236,0.2864297,edm,Ocean Drive - Michael Calfan Remix,Duke Dumont
1.8259733,0.97030103,0.8115053,-1.1351757,0.3021814,-1.0997257,-1.3497852,-2.5095527,-0.5182763,-0.7340379,-0.5277005,-0.657242,-2.1124184,-0.5610567,-0.93175215,-2.045585,edm,Legends Never Die (feat. Against the Current),League of Legends
-0.6173782,-1.3418,-1.0784158,0.39418432,2.0815582,3.6594148,-2.5046759,-0.82797307,-4.0688934,-0.9962583,1.5762181,-1.5678512,-1.5062858,-1.982549,-1.1384853,-1.1078507,rap,Da Graveyard,Big L
2.5160332,2.3109295,3.7536392,2.0587769,0.70436066,2.3435152,-2.6048732,-1.4938047,-2.4135234,1.4423267,-1.7281371,1.7375909,-0.7429207,0.9465253,-3.5232615,-2.37324,r&b,Bored,Billie Eilish
1.1358198,0.5977001,0.61420083,-0.63405883,1.016546,0.942538,-0.29618192,-0.73501986,-1.0622802,-1.5463121,-0.32076818,0.08889514,-0.45370257,-0.65544397,-1.2959547,-0.41909826,edm,Lying We're Fine,Leonell Cassio
1.1153181,-0.3056042,0.5713817,-0.90135765,0.9443196,1.440037,0.36974752,-0.40110546,-1.6197187,-1.1975943,-0.49982068,0.4059201,0.14293143,0.48942298,-0.74460214,1.1504519,r&b,I'm Dreamin',Christopher Williams
1.5973594,0.08026641,-0.6715545,-2.113196,0.50438106,-0.55809915,0.4484997,-1.9498862,-1.5055355,-2.8597775,0.11115184,-0.7538266,-0.11261699,-0.84445864,-0.638898,0.14305128,rap,This World Is Sick,IC3PEAK
2.6790547,1.9116896,3.7399778,1.6511785,1.3340516,2.0914543,-1.8134359,-2.3158507,-1.5335948,0.5528487,-0.7198196,0.68525004,-1.5957229,0.35704365,-3.35795,-3.358654,rock,Nevermore - Remastered 2011,Queen
0.79363835,0.04624156,0.8781293,-1.0523322,-0.16010067,0.79722357,-0.47419715,-0.54716897,-1.8750288,-0.24534008,-2.2820952,1.3020221,0.034501683,1.4595859,-0.71122724,1.1407412,r&b,Certainly - Flipped It,Erykah Badu
1.2691461,-0.1308317,-0.4916433,-0.97951007,0.98180765,0.82583356,0.23341344,-0.43850264,-2.7672353,-2.5024326,-0.16040835,-0.014737561,0.8226203,-0.8070238,-1.5077076,1.4023999,r&b,Don't You Want Me,Jody Watley
0.9786041,0.3170326,-0.10390532,-1.4417518,0.35302788,0.03954792,-0.64106065,-1.2635936,-1.9306442,-1.6994156,-0.81282955,-0.08163732,-0.41141027,-0.51147974,-0.76239073,0.23379312,pop,I'm a Mess,Bebe Rexha
0.8360086,0.48235765,-1.2506471,-0.40014744,0.84415513,0.8951291,-0.74947166,-0.1133939,-2.7471256,-1.5306543,0.2237969,-0.21153371,0.70176536,-1.5820458,-1.0075667,0.57782274,rap,Ready Set (feat. Big Sean),Kash Doll
0.401432,-0.8617997,-1.1794337,-1.9337043,0.82064074,0.48026723,0.354404,-1.140443,-0.80780524,-2.110532,0.21374318,-0.48767674,-0.3967612,-0.7883634,-0.059742894,1.359287,edm,Roll With Me (feat. Shungudzo) - Friend Within Remix,Bantu
1.6405296,-0.24574369,1.6878003,-0.10982108,1.7797816,1.3640635,1.1527095,-0.77052015,-1.283382,-1.8119161,0.783584,-0.10093236,-1.0156147,-0.7044913,-2.0324838,-0.8118174,pop,Moved On,Redlight Blue
2.3538158,0.4598051,2.303185,-0.44625053,0.49424306,0.1284492,-0.13374995,-2.5802057,-1.573833,-0.31216264,-1.4649974,1.2722002,-1.0838048,1.5133402,-1.2520034,-0.34457546,latin,I See Your Smile,Gloria Estefan
0.35267687,-1.0876675,-0.7444153,-1.6973518,1.2099112,1.0677739,0.82516843,-0.80900687,-0.8651305,-2.4626217,0.6167596,-0.8889845,0.114936285,-0.3331891,0.111387,1.5899683,r&b,Motownphilly,Boyz II Men
0.5166419,-0.8107049,-0.68582404,-2.0415072,-0.06785066,1.2503394,0.15256621,0.42040017,-0.86310714,-1.8586478,0.27106175,0.02745859,1.4647336,-0.88595146,0.30835453,1.8315849,latin,Te Vi,Piso 21
1.2668405,0.08013246,-0.5066353,-1.9514898,0.71235955,-1.5382429,0.061049536,-2.392042,-0.15661243,-1.9930557,0.3358954,-1.1445577,-1.3514624,-0.9806717,-0.06761588,-0.4883024,edm,Goodness Gracious - The Chainsmokers Extended Remix,Ellie Goulding
0.41945803,0.096112795,-1.0059509,-1.2689866,0.42260253,2.164265,-1.8300183,0.7030666,-2.6297445,-2.0514388,0.23563704,-0.7840848,0.31395382,-2.0332181,-1.5187858,0.0366434,pop,Krantenwijk,Lil Kleine
1.7874812,-0.41208717,0.65332186,-1.0934103,1.5785341,0.38456842,0.84148264,-1.5205764,-0.8617937,-1.7529086,0.25697488,-0.092170045,-0.9342794,-0.60365987,-1.2513986,0.23611262,pop,Call You Mine,The Chainsmokers
1.8720771,0.117166094,-0.060956717,-1.7635088,0.9760098,-1.1231995,1.312248,-3.156176,-0.8923758,-2.3997018,-0.064882904,-0.9301462,-1.6754054,-0.2118198,-0.50659686,-0.5852264,edm,Untouchable,Tritonal
-0.21410094,1.2220222,1.98995,1.8427228,1.0401585,3.5948157,-6.4431496,1.2527184,-1.668377,0.5794852,0.31584415,-2.1936219,-1.4171451,-4.572794,-5.2365446,-5.900424,rap,Déjame Volar,Aleman
1.1330703,-1.5015343,1.3415362,-0.9851688,2.6041625,0.2348909,0.3798592,-2.4256403,-0.42271763,-1.9125565,1.2464885,-1.2360116,-4.001527,-2.8390286,-1.759211,-3.209886,rap,Feel Me (feat. Kanye West),Tyga
1.0118121,0.10361599,0.79456586,-0.4720408,0.59870166,1.8369855,0.6366953,0.4884716,-0.9300166,-1.3841137,0.5707514,0.4409476,0.8863877,-0.2620993,-0.6131151,0.50890887,latin,Andar Conmigo,Julieta Venegas
-0.9577513,-0.7078859,-3.0683107,-0.04872099,1.1446033,0.5161165,-3.5497067,-0.92376673,-3.3248062,-1.2795627,2.0192761,-3.2739875,-1.5725251,-4.1172233,-0.9299049,-1.9253248,rap,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",NLE Choppa
-0.32410195,-0.5798136,-1.8422488,-0.87141293,0.82805276,1.2019497,-1.172916,-0.36791253,-2.7014923,-1.4578995,0.6874667,-1.003977,-0.099190526,-1.446398,0.0026339479,0.97218937,rap,Nothin' But The Cavi Hit,Mack 10
-0.30864394,-0.70133084,-2.0901964,-0.86587864,1.2205917,0.21375412,-3.249154,-1.7582204,-2.8183527,-0.85594094,1.1046207,-2.41824,-2.418366,-2.8003485,-0.81411743,-1.5032322,r&b,Alladat,Jarren Benton
1.243216,-1.5993842,-0.033774488,-3.6659107,-0.42676702,-0.50486267,0.7128994,-2.8083327,-0.18927464,-1.0991035,-1.4755167,-0.30248863,-1.2822614,2.375649,1.7003843,1.3080407,edm,Losing It,FISHER
1.2292863,-0.29746315,-0.5909524,-1.3016449,1.2010212,0.0309989,0.7615386,-1.0507861,-1.4121515,-2.293211,0.5189086,-0.082015485,0.032728143,-0.8105899,-0.5737324,1.1326487,pop,1999,Charli XCX
2.410619,1.5825555,2.6399217,0.066968545,0.28027782,1.2948165,-2.2185082,-1.2672881,-1.79242,0.5783958,-2.1497478,1.5578862,-0.42299834,1.0539205,-2.1822429,-1.225721,pop,Howling,RY X
1.4098284,1.6895367,0.27120054,-0.26762167,0.47699267,1.2885761,-2.0917296,-0.4969616,-1.9131455,-1.1795202,-0.480434,-0.03582988,0.42376077,-1.3787079,-1.8305291,-1.3179406,rap,48H (feat. Sfera Ebbasta),Izi
0.330388,-1.4868971,-0.4234376,-1.329656,1.4881183,1.1992218,0.96806806,-0.7670794,-0.65830195,-2.0832388,1.0644543,-1.0139484,-0.46076632,-1.0303187,-0.31768698,1.2081505,rock,Hard To Handle,The Black Crowes
1.5475769,0.90920174,1.5533618,0.40760794,1.1880102,1.6557873,-0.8124618,-0.19466434,-2.0844285,-0.94132304,-1.0715569,0.8608682,0.39977995,0.41282418,-2.018178,-0.0691811,rock,Rhiannon,Fleetwood Mac
1.5994359,0.32313335,0.3692841,-0.70496297,0.8589115,1.0726455,0.7273167,-1.9159536,-1.6464564,-1.5761695,-0.028555673,0.4045998,-0.18076515,1.1333754,-0.23289828,0.8951227,rock,"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark
1.1049252,-0.48209792,-0.9078055,-0.71841425,0.81378376,-0.03687659,0.9864856,-0.9077893,-1.1019565,-1.7388027,0.85422796,-0.7993607,-0.4656405,-0.9578495,-0.40262666,0.55401474,pop,Stand By (feat. Rudimental) [#CWC19],LORYN
2.0162752,-1.3451515,1.5274402,-3.3004308,-0.19605777,-0.30934325,0.31404963,-3.4600608,-0.58451504,-0.4352468,-2.1554954,0.41908908,-1.7766083,3.585791,1.0009915,0.6263451,pop,Forget,Twin Shadow
1.4901657,0.066875584,0.42568225,-1.5878584,0.37667114,-0.43210486,-0.67741853,-1.972617,-0.3125779,-0.74755317,-0.6531099,0.23054631,-1.0114057,0.06900248,0.2857645,0.21192434,latin,Make Me Feel Better - Klingande Remix,Alex Adair
1.124648,0.6504353,1.2432269,0.21649979,0.5370827,1.2965298,-0.20972969,0.22069891,-1.0702534,-0.12488747,-0.80912125,1.0179834,0.9388037,0.08752921,-1.2455974,0.6480043,r&b,I Adore Mi Amor,Color Me Badd
0.69616634,-0.67748964,-0.9334845,-2.103925,0.47065815,-0.7122692,-0.13245437,-1.8810493,-0.14750987,-1.6872975,-0.018339735,-1.0221509,-0.9604217,-0.37905473,0.20373696,0.21556506,rock,Panama - 2015 Remaster,Van Halen
1.6411558,-0.17433038,0.4378963,-1.5187216,1.5768023,0.50085783,0.59584045,-2.0193222,-1.7593739,-2.177105,0.30123153,-0.008722417,-0.718111,-0.269971,-1.1592646,0.8766181,pop,I Need Your Love (feat. Ellie Goulding),Calvin Harris
0.031798713,0.001288116,-0.75713325,-0.19877942,0.7606901,2.0248368,-1.1200742,0.24822102,-2.1660488,-0.9890021,-0.06743585,0.06989057,0.6486958,-0.66451883,-0.48782077,1.1009961,rap,It's Goin' Down (feat. Nitti),Yung Joc
0.37115237,-1.5786502,-0.09761654,-0.39116126,1.526617,2.4465396,-3.7020335,-1.5862908,-2.8932676,-1.611935,1.078298,-4.092509,-2.88736,-3.8038461,-3.2725337,-3.940793,rap,Ich Binnezz,Bonez MC
-0.76789826,-0.59012794,-1.7265179,-0.255546,1.4238834,-0.32745737,-3.294047,-0.9585749,-0.770446,-1.9604425,2.0071082,-4.239627,-2.2220337,-4.268146,-1.7627062,-3.5100744,rap,Lucifer,JAY-Z
1.8158867,0.27687272,0.3996824,-1.2436789,0.32891637,0.6856884,0.93107826,-2.027069,-1.7485132,-1.5486249,-0.4944279,0.38417822,0.12466528,1.3221946,-0.16751727,0.9573025,rock,If I Ever Lose My Faith In You,Sting
-0.094415896,-0.7816075,-0.21812351,-0.77173436,1.6024691,1.4247181,-1.5971205,-0.063959286,-1.1324155,-1.2186273,0.4738676,-0.86953384,-0.7206097,-2.091088,-1.3886936,0.0013064146,rap,Middle Of The Night,MJG
1.196903,0.26915365,0.44467086,-0.510226,0.40565827,1.8771143,0.25935927,-0.13197537,-1.8989983,-1.2549666,-0.9634356,0.7622403,1.0549866,1.200463,-0.5838504,1.19984,r&b,Bloom,bLAck pARty
-0.08198052,-1.9817823,0.28290874,-0.76299345,1.6621494,2.1086962,-1.7223636,-1.8374345,-3.5695016,-0.2524478,-0.0018919334,-0.42044604,-2.9588442,-0.45740312,-0.25231838,-0.84278595,rap,Bring It On,Geto Boys
1.6789669,0.65746224,1.5625284,-1.8742828,-0.11381405,-1.895056,-2.4641135,-4.127281,-0.30959797,0.17639306,-0.908903,-0.3722542,-3.523898,-0.8422598,-0.74380285,-3.063259,edm,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding
1.4152054,-0.18083605,-0.15997483,-0.8224019,1.6096349,1.0650823,0.88792276,-1.4195251,-1.3835257,-2.5099328,1.0269933,-0.4323976,-0.02175863,-0.1745517,-0.5963044,0.76144576,rock,I Go Blind,Hootie & The Blowfish
1.0286317,-0.8866388,0.58189654,-1.9740738,2.033164,0.92778397,1.2220294,-1.1965859,-1.3205963,-2.3911319,0.8029487,-0.29543173,-1.268363,-0.90227574,-1.387072,1.0113953,r&b,Miss You Much,Janet Jackson
1.5618387,0.18698129,1.1603066,0.4135204,1.7788004,2.5915022,0.75717664,-0.5703102,-1.7804176,-1.6414199,0.12162354,0.41652673,0.27568942,0.22347474,-1.7098762,0.8355392,rock,Let Your Love Flow,The Bellamy Brothers
1.8333387,-0.3846925,0.4101163,-2.3606663,0.17868525,-0.9638418,0.16937512,-2.7810667,-0.49541312,-0.86515945,-0.7296584,-0.12526365,-1.462297,1.0431054,0.7055794,0.27871943,pop,Let It Happen,Tame Impala
0.3763768,-0.3806654,-0.014593437,-0.53482014,1.5749907,3.5268972,-1.0504988,-0.24691026,-2.4364471,-2.542868,1.8022025,-1.7013271,0.02653902,-2.4093184,-1.7602875,-0.78241307,r&b,Best Life,Danny Brown
1.3951907,-1.7452611,0.78429973,-3.5600164,0.23386127,-0.561201,-0.34673885,-3.0034375,-0.7716789,-0.47002777,-2.1305573,0.32425147,-2.2215903,2.0376022,0.30009463,1.2295946,pop,Hall & Oates,Satchmode
1.320076,0.37433937,-0.9036592,-1.5505351,0.9397336,-0.05961074,-0.5978284,-1.6693813,-1.856508,-2.2715595,0.38078523,-0.5435303,-1.0481398,-1.3521066,-1.2463862,0.20874602,pop,Talk - Alle Farben Remix,Khalid
1.176194,2.009975,1.4112498,1.5061783,0.808063,2.292571,-3.46099,0.55711037,-2.0592117,0.18569264,-0.2264897,0.14341404,0.25972518,-1.8780468,-3.2327378,-1.9228668,rap,Popeye,MC Igu
1.0274743,-0.78295505,-0.30177456,-2.7417076,1.316715,0.31080684,0.07551631,-1.8379439,0.0045498163,-2.7097678,1.1050702,-1.4708124,-1.8791821,-2.108784,-0.65237695,-0.2685032,edm,Bad (feat. Vassy) - Radio Edit,David Guetta
0.011044957,-1.0157696,-0.75000066,-1.1029952,1.1952348,1.0873342,0.085036114,-0.40820357,-1.1967294,-1.9519342,0.59895366,-0.6181257,-0.056290455,-1.0473614,-0.5516191,1.5354064,pop,The Way,Ariana Grande
1.4823136,0.6646842,1.3390555,-0.080832735,1.0845023,2.4813075,-0.42641884,0.17239182,-1.9448571,-1.5399147,0.0052282214,0.53659314,0.5393548,-0.4150433,-1.6762159,-0.39698002,pop,Palmar,Caloncho
0.17004925,-0.9871844,0.3763135,-0.8088714,0.8112728,3.7192328,-1.2799792,0.9790932,-0.98615444,-1.8334897,1.5141168,-1.3650687,0.20411062,-2.6462512,-1.9336257,-1.3968918,rap,No Te Quiero Perder,Sabino
1.3324687,0.10970194,0.13827553,-1.3221859,0.26875052,-0.78101933,0.25759414,-1.7393612,-1.4337604,-1.308498,-0.71674067,0.19167823,-0.3455842,-0.09019078,-0.7371799,0.5333339,pop,Headlights (feat. Ilsey),Robin Schulz
