track_id,track_name,track_artist,playlist_genre,playlist_subgenre,language,encoded_genre,genre,kmeans_cluster
4ZFOYsaQRauihXEY6yF58t,Send Me Out (Prod. Kingdom),Kelela,r&b,neo soul,en,3,r&b,5
4zHC1zzSAV2xR7OlUqo2Oz,Nico's Red Truck,Dijon,pop,indie poptimism,en,2,pop,2
4zHkiH22u64gB8fIK2QjmP,Wave Your Flag,Afrojack,latin,latin hip hop,en,1,latin,5
4ZhPLoMzZwewHLLjV1J15c,99 Luftballons,Nena,rock,permanent wave,de,5,rock,5
4zI7i4nbKpLVba3JJTaszz,"Soul Sista - Remix / From ""Queen & Slim: The Soundtrack""",Bilal,r&b,neo soul,en,3,r&b,2
4ziiAuFyXiY1HNSLGM1xv8,DOLLAR,Becky G,rap,trap,es,4,rap,4
4ZIvqmpihn94QyFfGcQtdZ,Asli Hip Hop,Ranveer Singh,rap,hip hop,hi,4,rap,0
4zKyp3uvR53CfUEKikJsmq,Too Much,Pale,pop,indie poptimism,en,2,pop,4
4ZlAmYFjBTeuegxaC8kvgb,Making Moves,YBS Skola,rap,gangster rap,en,4,rap,0
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,pop,electropop,en,2,pop,2
4zMhuWlE9hdJbBF6jnMd9w,Pull Up,Rich Homie Quan,rap,southern hip hop,en,4,rap,4
4zMmqb0pYwX6b0qc0slCoT,Only Child,Tierra Whack,pop,dance pop,en,2,pop,4
4zmx3vEPgRPjRT2CszUsZo,White Wedding - Part 1 - 2001- Remaster,Billy Idol,rock,classic rock,en,5,rock,5
4Zo6WxRw19gk9AbxWHViGU,Jenner (feat. Tommy Boysen),DrefQuila,latin,reggaeton,es,1,latin,4
4zodeeJbcglAma86fnv0jy,Dreams In A Wraith,Jay Critch,r&b,urban contemporary,en,3,r&b,0
4ZOyH6KjomjlqCz3oFqglr,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,r&b,hip pop,en,3,r&b,4
4zOZQdgs7nSjMkqB7keSM5,Ojos Chinos,El Gran Combo De Puerto Rico,latin,latin pop,es,1,latin,4
4zP7ADsgJgHGY6VzxbNp1z,Year 3000,Jonas Brothers,pop,post-teen pop,en,2,pop,5
4zpWGC5MmGN6zX4J9XV8Gv,Wind Of Change,Scorpions,rock,hard rock,en,5,rock,3
4ZpXHlV2vQVfPXUvbDSZ92,I Remember You,Skid Row,rock,classic rock,en,5,rock,2
4zQhv8XkDaFnd8NdouX2Gd,Mad World - Olly James and Ryan & Vin Remix Edit,Hardwell,edm,big room,en,0,edm,1
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,r&b,neo soul,en,3,r&b,5
4zQxhaMV9hNuDX1PBNQmMA,Call Me The Breeze,Lynyrd Skynyrd,rock,classic rock,en,5,rock,3
4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,r&b,hip pop,en,3,r&b,2
4ZS2QVf0MLrO34LCDiiJ1T,Tops Drop,Fat Pat,rap,southern hip hop,en,4,rap,4
4zSjQR0bhxFG4MJ5A3ACR9,Shots - Acoustic (Piano) / Live From The Smith Center / Las Vegas,Imagine Dragons,latin,latin pop,en,1,latin,2
4zsvG9puhnFUrm5grqLYii,X Gon' Give It To Ya,DMX,rap,gangster rap,en,4,rap,4
4ZsvhlPNQgrwpZABfwG8l8,Nobody,Rick Ross,rap,southern hip hop,en,4,rap,4
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,pop,electropop,en,2,pop,2
4ZTLOAIfUjJ6jDQj63owM0,Casina,Run River North,pop,electropop,en,2,pop,5
4ZTWBKgutQg9W9GP4cvxhC,Si Alguna Vez,Mon Laferte,latin,tropical,es,1,latin,4
4ZuiBNRL7M6ZIICenuF0zm,Only,Jelly Roll,rap,southern hip hop,en,4,rap,5
4zvHX7fRYpva5QO4cV27yl,UGH!,The 1975,pop,indie poptimism,en,2,pop,4
4zvHZWOGyL7WcmqHOgtGCW,Everytime,boy pablo,pop,indie poptimism,en,2,pop,1
4Zvw81fVFWWSYTDi6Cs8w5,Ruff Ryders' Anthem,DMX,rap,gangster rap,en,4,rap,4
4Zxdw0Hno7YDu0IzvY76Qo,Rent Money,Future,rap,southern hip hop,en,4,rap,0
4ZxEF6c6dHYiRkGQjsZEY5,Loves Missing,Iggy Pop,rock,classic rock,en,5,rock,3
4ZYM6R5nOZywxACY90Bsla,Playaz Club,Rappin' 4-Tay,rap,southern hip hop,en,4,rap,4
4zZ2rPOa8itw3VuusVSicv,Deixa,Mc Th,rap,trap,pt,4,rap,4
4ZzFtk0U3BQalY3nLEaZJ9,Mind Games,BANKS,pop,indie poptimism,en,2,pop,2
4zzi2eD2cEPpQ3a307mPPj,Billie Jean,The Civil Wars,r&b,hip pop,en,3,r&b,2
500c6DLy4ag8gFAnkuzTxP,FIORI,Giaime,rap,trap,it,4,rap,4
500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,Major Lazer,pop,electropop,en,2,pop,5
501PoxE6Qti2ekECimQeXK,El Taxi,Pitbull,latin,latin hip hop,es,1,latin,4
504BrFbtkCK5GG8U0wb2qb,Sunrise,Kevitch,pop,indie poptimism,en,2,pop,2
505hHgfw2U0XtOpC3XYHOQ,A Waiting Game,Claptone,pop,indie poptimism,en,2,pop,2
505lCWNDROW6OMK02H8SPw,Lonely Is The Night,Billy Squier,rock,classic rock,en,5,rock,2
505MTNh5kvgYCmroWGCTTF,Coming Out of the Dark,Gloria Estefan,latin,latin pop,en,1,latin,2
507bYMYfbm6sUS9iEAaeSd,Broken,Seether,rock,permanent wave,en,5,rock,1
508lUjbGcPrL0CfvHC7UvI,Happier - Matt Medved Remix,Marshmello,pop,dance pop,en,2,pop,5
50Im1CDeBfRbJUPacCEIOS,Visti Dall'Alto (feat. Dardust),Rkomi,r&b,hip pop,it,3,r&b,4
50JK22El2PTIzZBU2liLDI,Mysterious Ways,U2,rock,classic rock,en,5,rock,5
50JL0FUhaBmXlYLMVZHhIF,I'm Running,Mary Mary,r&b,urban contemporary,en,3,r&b,1
50K0GKbudptd9wZwQlQWdj,Agarrala,Trebol Clan,latin,reggaeton,es,1,latin,4
50KgeE96cK0y19DIwU0nLO,Im Not a Gentleman,Geto Boys,rap,southern hip hop,en,4,rap,0
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,r&b,hip pop,en,3,r&b,0
50Lg2uicm4djCkdvs7cAAs,Sometimes I Cry,Eric Benét,r&b,new jack swing,en,3,r&b,1
50NZkFTd5kUVSZMK9BZuMw,Break The House Down,Laidback Luke,edm,progressive electro house,en,0,edm,4
50OhCsebXohKShtewXIDKq,Raveology - Original Mix,DVBBS,edm,big room,da,0,edm,3
50oMV9ChVZchW4zAcsKigA,14 Til,Anti-Lilly & Phoniks,r&b,neo soul,en,3,r&b,4
50p8v7PAXUBoD5MzoZdr9s,she's all yours,Loote,r&b,hip pop,en,3,r&b,1
50qLAF3XgfhtaCGDKT4Kks,I Am,Jorja Smith,r&b,neo soul,en,3,r&b,4
50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,The Chainsmokers,pop,dance pop,en,2,pop,5
50sjU4AERZfJbDJsdAndaV,Show Me Love,Tamia,r&b,urban contemporary,en,3,r&b,5
50UCuqOKxSCm2mU6Ci0lp8,Maria Gasolina,MC Hariel,rap,trap,pt,4,rap,0
50Xbiaj29QvHFy6gwNeL0K,Armed and Ready - 2009 Remastered Version,Michael Schenker Group,rock,hard rock,en,5,rock,1
50Y5DKzkMsTws48NvpuN5s,Love Won't Let Me Down,Hillsong Young & Free,pop,dance pop,en,2,pop,1
510UgVCpnUaQ5ACHW2J8gu,Recognise,Lost Frequencies,latin,tropical,en,1,latin,4
511Q7DOLFifvVhCfPO1tgp,Mirage,Platon Emil,pop,dance pop,en,2,pop,5
513Tla7AksgNgCDZwOT2LU,Nuestro Planeta (feat. Reykon),Kali Uchis,r&b,neo soul,es,3,r&b,4
517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,pop,dance pop,en,2,pop,5
51a1wa8wjHt2fr5dhUbRQI,Anywhere For You - Tiësto VS. Dzeko & Torres Remix,John Martin,edm,progressive electro house,en,0,edm,5
51b9RSkQA203wA3XvFMsTl,Closer Than This,KAYE,pop,indie poptimism,en,2,pop,4
51c5Ej5UvkekPbgrC2kZJr,Mr. Loverman (feat. Chevelle Franklin) - Radio Mix,Shabba Ranks,r&b,new jack swing,en,3,r&b,5
51cMgiP4rh7RU58hsLJjDR,This Thing,D'Nell,r&b,neo soul,en,3,r&b,3
51EmxIMMOFEY3G6REpX9Ze,House Of The Rising Sun,Five Finger Death Punch,rock,hard rock,en,5,rock,1
51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,Percy Sledge,r&b,neo soul,en,3,r&b,2
51gbF0SxTmxgAguiWWUXPu,Jump (feat. Gizzle),Lupe Fiasco,rap,southern hip hop,en,4,rap,4
51gJTJ1l7OCWHjGvfiZ177,Crystals,Of Monsters and Men,pop,indie poptimism,en,2,pop,5
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince,rock,hard rock,en,5,rock,1
51hSi1p7g2KdXg7fJA1Hgp,The Drop,Bro Safari,rap,trap,en,4,rap,1
51k2LB1iizPL9grpAkQrco,Take Me In Your Arms,Lil Suzy,latin,latin hip hop,en,1,latin,5
51MgEk3WbfGP2qbixAVAlZ,Good Man,The Federal Empire,rock,permanent wave,en,5,rock,1
51MMC5DogGZAnHil5HQAXg,Circles,Post Malone,r&b,urban contemporary,en,3,r&b,5
51NBMjiv4t1nUiLC9Bim3G,By Your Side,Jonas Blue,pop,indie poptimism,en,2,pop,5
51NrdlQOSTeq0d6U7xRKsz,"Can't Back Down - From ""Camp Rock 2: The Final Jam""",Demi Lovato,pop,post-teen pop,en,2,pop,5
51Nwg5wCDDiqcTntgJUlLo,I Got the Keys (feat. Jay-Z & Future),DJ Khaled,latin,latin hip hop,en,1,latin,1
51OjUIiXdsPCr52oB5ntX8,Echoes,Jelly Roll,rap,southern hip hop,en,4,rap,0
51pQ7vY7WXzxskwloaeqyj,Stairway to Heaven - 1990 Remaster,Led Zeppelin,rock,classic rock,en,5,rock,2
51rdCmgHBzg9HJ7eHjVRK9,ONE OF US,FEVER 333,rock,hard rock,en,5,rock,5
51rPRW8NjxZoWPPjnRGzHw,Tadow,Masego,r&b,neo soul,en,3,r&b,2
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,rap,southern hip hop,en,4,rap,0
51SQT1nigVQ3Tz3jThYrUj,Wildes Herz,Down Below,pop,electropop,de,2,pop,5
51sVgPeBHYwbeM1cWegVqR,Everybody,Logic,rap,southern hip hop,en,4,rap,5
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,rock,hard rock,en,5,rock,1
51uLQESb4VnYAbs5WtGxho,En Cero,Yandel,latin,latin pop,es,1,latin,5
51UVuDbX8WqHyn2ga4dsyG,25 Lighters,DJ DMD,rap,southern hip hop,en,4,rap,1
51w9Jbat1pLeWINGCpnQUR,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,rap,hip hop,en,4,rap,5
51Wao8QZ4Fv4zamKbRnKQd,Bird Song,Elderbrook,edm,electro house,en,0,edm,2
51wFQM8W0YfXTmHusXUr5i,MAMACITA,Tyga,rap,hip hop,en,4,rap,4
51wQovDO0hf05pkZYvu1GI,On the Road Again - Live,Willie Nelson,pop,electropop,en,2,pop,1
51xUartdwQzXmtrwHyXRVp,On My Own,Austin Moon,pop,post-teen pop,en,2,pop,5
51YoY9qjpQlzNFtFnxW7as,Mask Machine,Flying Colors,rock,album rock,en,5,rock,3
51z11zCSSgW3OsL6UE2xcS,Fuck It Up,Jay Portal,rap,gangster rap,en,4,rap,4
520tzZUTVcjEmxiTjYNj7y,Some Day One Day - Remastered 2011,Queen,rock,album rock,en,5,rock,2
521gC8oqqmUknLZpodHOh9,Perfect Strangers,Deep Purple,rock,classic rock,en,5,rock,5
522oSSdYJqadyIK80MOOqz,"Lakers (feat. Ab-Soul, Polyester the Saint)",Freddie Gibbs,rap,southern hip hop,en,4,rap,1
524euygKKFWurhvIdSrkg6,I Tuoi Particolari,Ultimo,r&b,hip pop,it,3,r&b,2
524wRHQekJJvQWtAIy115v,Where Are You Tonight,Coro,latin,latin hip hop,en,1,latin,5
5259N9n38PvQHxuQf0t5U5,Nobody Does It Betta - Single Edit,Mint Condition,r&b,new jack swing,en,3,r&b,5
525FTJmFvIc0o7ndeART0U,New Religion,Jazz Cartier,r&b,urban contemporary,en,3,r&b,5
525juAhVEJ3uIF2E49yNBn,Paris,MXMS,edm,electro house,en,0,edm,2
525yPO8r5J6kLostDxm3XK,Back That Azz Up,Juvenile,rap,southern hip hop,en,4,rap,0
525z8O4TTjzSn6gfLItXtd,Just One Look,Branches,r&b,hip pop,en,3,r&b,2
526JRJ6gBGXWPCc4iZgEGp,Superhuman,Juventa,edm,pop edm,en,0,edm,1
5274I4mUMnYczyeXkGDWZN,Fine China,Future,rap,trap,en,4,rap,0
528BT7OzZBbiO6ShfVy8Wr,Girls & Boys - Original Mix,Inpetto,edm,progressive electro house,en,0,edm,1
528CAH5pTLq86oZ52fHifA,The Flame,Cheap Trick,rock,hard rock,en,5,rock,2
52AtuDhDYHavraoyirpylv,Temporary,Ella Vos,pop,indie poptimism,en,2,pop,5
52AWuNH7rgcyRdEM0lQzPz,Long Shot - Mount Pleasant Remix,Transviolet,pop,electropop,en,2,pop,5
52dm9op3rbfAkc1LGXgipW,Wild Horses,The Rolling Stones,rock,classic rock,en,5,rock,2
52DNTZvyZREUZC6dEjq3J6,All or Nothing - Sultan + Shepard Remix,Lost Frequencies,latin,tropical,en,1,latin,5
52FMlC7YZz0i45n185CzCg,Numb,Max Jury,r&b,neo soul,en,3,r&b,5
52g5Yh2do20q06afVynUhM,Whyyawannabringmedown,Aranda,rock,hard rock,en,5,rock,5
52H18LsAjtvRnfYJDZhw2c,Summer Heat - Dubdogz Radio Mix,Solidisco,edm,progressive electro house,en,0,edm,5
52hSR5CsLyziuwpZQqd9wI,Devil's in the Backseat,Lostboycrow,pop,indie poptimism,en,2,pop,2
52iLDrSoRtf9lcgFuLVfqE,Older,Sasha Sloan,pop,indie poptimism,en,2,pop,2
52IOqxpm6hNJpiybAdCKeL,Black Magic (feat. Rick Ross),Meek Mill,rap,gangster rap,en,4,rap,5
52JAhb4HXp4PiDkSAIk215,Still In Love With You,Norma Jean Martine,pop,indie poptimism,en,2,pop,5
52jHZXtW03EI5qCv3NKg1E,I Can't Quit (feat. Reconcile),Capital Kings,edm,progressive electro house,en,0,edm,1
52KvuGmgcgRdrLMXOtda0E,The Stroke - Remastered,Billy Squier,rock,album rock,en,5,rock,4
52LaP5RzwlSId81druJ3PC,Let It Out,Tha Alkaholiks,rap,southern hip hop,en,4,rap,4
52lFClZTgHPAhG8B7VXtFZ,How Long - EDX's Dubai Skyline Remix,Charlie Puth,edm,pop edm,en,0,edm,5
52MmMUuyjO64Y1EiF7Y8KH,Free Ride,The Edgar Winter Group,rock,classic rock,en,5,rock,5
52nvjYpyVy1vPvNtqKTbvM,Sunshine - Re-Recorded,Lil' Flip,r&b,new jack swing,en,3,r&b,4
52okn5MNA47tk87PeZJLEL,Let You Down,NF,latin,tropical,en,1,latin,1
52oNaIc30LGjyfat254Bk6,Back to You,Brothers Page,rock,classic rock,en,5,rock,5
52Qu0no0NBho3zyRmjlsHn,Another Sad Love Song,Khalid,pop,indie poptimism,en,2,pop,4
52riputZ4Vo5PG9MOSy6r5,I Got Love,Nate Dogg,rap,southern hip hop,en,4,rap,4
52S4QPlEwa8qkiC2jr6CGp,Groove Me,Guy,r&b,new jack swing,en,3,r&b,4
52SDL4dHqN4YtBslw8o49E,DESFILAR MIS PENAS (prod. ASAN),Ysy A,rap,trap,es,4,rap,5
52UKAGhxfKuctrJOpymVtr,Sick Little Games,All Time Low,pop,post-teen pop,en,2,pop,1
52UUUJnBvaEX4LtEbtJgUI,In Your Arms,Kina Grannis,pop,indie poptimism,en,2,pop,2
52vS7mJ0a70Z4uRCfl8SjH,What About Love,Austin Mahone,pop,post-teen pop,en,2,pop,5
52wF5Pa8fK4KwaGGoYDeDV,Alchemy,Mick Jenkins,r&b,urban contemporary,en,3,r&b,4
52WTLETEHs5jwCr7LCq0VW,Queen,Perfume Genius,pop,dance pop,en,2,pop,1
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,Daya,pop,dance pop,en,2,pop,1
52Y7fihwIppKrBaNFwb56D,Cannonball,Dijon,pop,indie poptimism,en,2,pop,2
52yAJNEvLjD5wRMnSDa3na,I Can't Lose (feat. Keyone Starr) - Pomo Remix,Mark Ronson,r&b,neo soul,en,3,r&b,0
52ybDGOqIOFiV1Qr4lJV51,Ghost,Confetti,pop,electropop,en,2,pop,4
52yOf7Ls1u5AO3cFIzQ58m,Cold,Maroon 5,latin,latin hip hop,en,1,latin,5
52yW8YAEwKcUZZVcflq3Fw,Remember The Time,Michael Jackson,r&b,new jack swing,en,3,r&b,5
52zzYSu7RUsSFn8cZlVjWp,She Plays Bass,beabadoobee,r&b,hip pop,en,3,r&b,1
534weu3DIwV9UELLTGanOC,Regalame Una Noche,J Alvarez,latin,reggaeton,es,1,latin,4
537LP4XDgTkF3mfjs7j3Fy,1994,Quasimoto,rap,southern hip hop,en,4,rap,4
537yo062QIz16oQOgxmul3,Human,The Human League,rock,album rock,en,5,rock,5
53AuxddsgPSlqM619nJhSd,The Phoenix,Fall Out Boy,pop,post-teen pop,en,2,pop,1
53BX9bScZinfUywOiZdm7z,In Between,dvsn,r&b,neo soul,en,3,r&b,2
53BZ6XygAoubR5DU5w38Vq,Real Muthaphuckkin' G's,Eazy-E,rap,southern hip hop,en,4,rap,0
53cI5R2gk5vekR0eSBX1Gb,Burning Star,D-A-D,rock,hard rock,en,5,rock,1
53CJANUxooaqGOtdsBTh7O,Old Town Road,Lil Nas X,pop,electropop,en,2,pop,4
53dvB3Csl9Wk5EMmUPpL8Z,Gaminart,Crack Family,rap,gangster rap,es,4,rap,5
53EbeKQwSawmvwdRsQyjRh,Vacation,Derin Falana,r&b,urban contemporary,en,3,r&b,4
53G729jc38JTStNPNX4dF1,Nothing in Return,Monsune,pop,indie poptimism,en,2,pop,4
53HIIqV64NIKyyGllfKvzu,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,rap,southern hip hop,en,4,rap,4
53HUxlAstNtpgKVU6VV2JL,American Spirit,Meg & Dia,pop,post-teen pop,en,2,pop,5
53hVPJEU8QOtEkHekMVFNU,Catch Up,Pasto Flocco,rap,gangster rap,en,4,rap,5
53Jf3ChStU9gJy69jUYRVw,Buen Viaje,Femina,latin,tropical,es,1,latin,2
53KFMdxzi8IJDewiql1Qo3,Sunflower (feat. Steve Lacy),Vampire Weekend,r&b,hip pop,en,3,r&b,4
53nM36dTMaZSsQ46TIMgbe,Time After Time (feat. Jessie Ware),Franky Wah,edm,big room,en,0,edm,1
53nmK2ARfSnBFvhYXxmgGc,I Miss My Homies,Master P,rap,southern hip hop,en,4,rap,4
53rhwRKKrsWaT6tuSzymdY,mEnorme,Linn da Quebrada,latin,tropical,pt,1,latin,2
53rkN7z3bKorDSIxDvqXNt,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,rap,trap,es,4,rap,5
53ROeduQXgL4UgemVlOSKY,We Like To Party,Showtek,edm,progressive electro house,id,0,edm,3
53UXJ9NlgwfE8oOVFhinrS,Cowboy,Upchurch,rap,southern hip hop,en,4,rap,2
53v6w87pm4hVFwC7GlT2JI,Holiday,Rockie Fresh,rap,southern hip hop,en,4,rap,0
53VHRWhYdLLkBli26hQ1hz,Voices,Cheap Trick,rock,hard rock,en,5,rock,1
53x0TUbZcKihVOhDXxVIdc,Flexscheibe,AK Ausserkontrolle,rap,gangster rap,de,4,rap,4
53xAT6jud1w0NqlBjSW4VB,What's My Name,China Anne McClain,pop,post-teen pop,en,2,pop,5
53xSIYBcFnltfPf6ZyQ4je,Heaven,The Neighbourhood,pop,post-teen pop,en,2,pop,1
53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),David Guetta,pop,electropop,en,2,pop,5
53Z8vzEI2bbqpsSZ8dFSOt,Holdet (feat. NODE),Jamaika,rap,hip hop,da,4,rap,1
541EP6U9FXMjq1ulE7v3w8,Sultans of Swing,Dire Straits,rock,classic rock,en,5,rock,5
542Xd5qDeLBvgXZXhfW7LE,Obsession (feat. Jon Bellion),Vice,r&b,hip pop,en,3,r&b,5
546QTayX6j4GcZsfTRrVnL,Remember the Name (feat. Styles of Beyond),Fort Minor,rock,hard rock,en,5,rock,5
549NLPvel0Hq2PcBZdGsUJ,Matrimony: Maybe You - Remastered 2018,Maxwell,r&b,neo soul,en,3,r&b,2
54b8qPFqYqIndfdxiLApea,Alone,Heart,rock,album rock,en,5,rock,2
54CASntZ5zw4e9YiBX0zAT,Junk - Remastered 2011,Paul McCartney,rock,album rock,en,5,rock,2
54CO2VulHs86lUBCnuuGZc,False Alarm - Justice Skolnik Remix,Matoma,edm,pop edm,en,0,edm,5
54cOByTOIGV1XhhNm5e52z,Highlife,Cypress Hill,rap,gangster rap,en,4,rap,0
54cWVWqgyFukgDKQYmaKM3,Stupify,Disturbed,rock,hard rock,en,5,rock,5
54ehARSrqIeFWZ1q1JWmNw,Amazing,One Eskimo,r&b,neo soul,en,3,r&b,3
54Ev13Dca9qrYZDNLFUYpb,Nothing In This World,KeKe Wyatt,r&b,urban contemporary,en,3,r&b,5
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,rock,album rock,en,5,rock,2
54fgYLd9UtdPZVjx548Ver,Proxy,Martin Garrix,edm,big room,en,0,edm,3
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,Queen,rock,album rock,en,5,rock,4
54FoR5osiOJtVae7SCdSnq,Hasta Abajo,Kevin Roldan,latin,reggaeton,es,1,latin,0
54h1KZNoKk1Fx9bqUq7Yp6,Savannah,FAULHABER,latin,tropical,en,1,latin,5
54hFBqrtiWfrh5WQJZwguj,Troublesome '96,2Pac,rap,gangster rap,en,4,rap,5
54hoWgqeSIk05I79dIPUie,Your Love - Original Club Mix,Mark Knight,edm,progressive electro house,en,0,edm,3
54huym3Clwn8vsqDeTVETg,Tell Me Do U Wanna,Ginuwine,r&b,new jack swing,en,3,r&b,4
54IbnYEdA3ymfxv07WgN3b,Your Teeth In My Neck,Kali Uchis,r&b,neo soul,en,3,r&b,4
54JpZ7kVvW7VsMFj8FqY95,Earth Angel,Death Cab for Cutie,r&b,neo soul,en,3,r&b,1
54JsCk6p4v9nka5elPcRcM,Two Steps Behind - Electric Version,Def Leppard,rock,album rock,en,5,rock,5
54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Cheat Codes,pop,indie poptimism,en,2,pop,1
54NQP70Bn4nAspwZODu732,Casablanca,BLACHA,rap,trap,pl,4,rap,4
54o97glZqjfQambK2yyNCG,Me Liberé,Evaluna Montaner,latin,latin hip hop,es,1,latin,5
54ogQbfYHleYBHKY98byI5,Do Nada,Derek,rap,trap,pt,4,rap,4
54rF7OkHKlNJFuePn7sBsJ,Sexo Seguro,"Franco ""El Gorilla""",latin,reggaeton,es,1,latin,5
54s7NH3Lnu8nlrX08VPwFI,Hot For Teacher,Van Halen,rock,classic rock,en,5,rock,5
54V4rnG41aq4tWzs76S2oh,Loser,Plastiscines,rock,album rock,fr,5,rock,1
54VhMO14MfyB9I9IUtjR6p,The Wave,R3HAB,latin,tropical,en,1,latin,5
54vsmEMKau5ZkZay3MsIJk,Who You Are (feat. MIO),Syn Cole,edm,progressive electro house,en,0,edm,5
54VSZyIh7YdLujfihY0m5Y,A Change Is Gonna Come,Sam Cooke,r&b,neo soul,en,3,r&b,2
54XKIjN8eKHVt7hI5WZGzo,Plucking Daisies,PackFM,r&b,hip pop,en,3,r&b,0
54Yce4HmJFORYQVIfnmyLc,Crazy,Aerosmith,rock,classic rock,en,5,rock,1
54yCP5dfn4uvU5h37aE8f4,Out Of Your Mind (feat. Swae Lee & Chris Brown),French Montana,rap,hip hop,en,4,rap,5
54yLLvpezvPO1lA3GspiZj,Holy Diver,Dio,rock,classic rock,en,5,rock,3
54z0kLF0skj0Hdb9wCqPJt,Spicy (with Diplo & Charli XCX),Herve Pagez,pop,dance pop,en,2,pop,5
54ZPmGE1uOG9IYoUBSRSp7,City Of Dreams - Radio Edit,Dirty South,pop,electropop,en,2,pop,1
54zz2PbffoEYnTv7zAL0Yx,Ever After,Marianas Trench,r&b,urban contemporary,en,3,r&b,3
551lELbjN8sK1Va8qB71gM,Shorty,Jerry Di,latin,reggaeton,es,1,latin,4
55284O777DNiEDa9X1B6Tb,Silence - Acoustic,Grace Carter,r&b,urban contemporary,en,3,r&b,2
5536iVazwUoV1WfdFV4vRs,Los Angeles,Bryce Vine,pop,indie poptimism,en,2,pop,5
554dAjQxsN1DrNL3dKgp5c,A Toast and a Spirit,Vacation Manor,pop,indie poptimism,en,2,pop,5
555ix1gW9A1QtXoVfCPbfB,Solita,Kali Uchis,latin,latin pop,es,1,latin,4
556l9P7WVZVyYUBjT1YFTT,When I'm Down,Whethan,pop,indie poptimism,en,2,pop,5
557FZwD9Npq8DJyWLHf5nl,Yo No Soy Esa Mujer,Paulina Rubio,latin,latin pop,es,1,latin,1
559cZxWbBgXPonNmdxQJne,Life Story (feat. Al-D & Bam),Z-Ro,rap,southern hip hop,en,4,rap,4
55BmcYqf7OCjepGCKfmJRo,Strangers,Far Out,edm,pop edm,en,0,edm,1
55dTpNSiKqfv2WyVsn4YFF,Straight Shots,Showtek,edm,progressive electro house,en,0,edm,5
55DWZ04d9zY2N7Nr9xyzt0,Light Me Up,Matisse & Sadko,edm,progressive electro house,en,0,edm,1
55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,rap,hip hop,en,4,rap,4
55gL8ViNVX3YX8nxv1L4Uw,Side 2 Side - feat. Bow Wow & Project Pat - Explicit,Three 6 Mafia,rap,southern hip hop,en,4,rap,5
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,pop,electropop,en,2,pop,4
55hCApSPesst6S7XmsBkJH,The Pleasure Principle,Janet Jackson,r&b,new jack swing,en,3,r&b,5
55IOt0T1KbTgWpsliVyaWo,Everyday Is Halloween,Ministry,rock,permanent wave,en,5,rock,5
55KhvVzqoaNEgaRTDmu6Zg,Hold the Night,Lyre Le Temps,edm,electro house,en,0,edm,5
55kxuWtCLOZ9LD7paQylnO,Beige,TOBi,rap,hip hop,en,4,rap,0
55mJleti2WfWEFNFcBduhc,Schism,TOOL,rock,hard rock,en,5,rock,3
55nMnifaQWKe3f9cbwOXwx,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Tiësto Remix,Martin Garrix,pop,dance pop,en,2,pop,5
55OVm2ZfT6oj0WdN64tSws,What You're Made Of,Arrested Youth,rap,trap,en,4,rap,5
55oYSMee1hEvnQrQBEELnO,Anythang,Devin The Dude,rap,southern hip hop,en,4,rap,1
55Q46o5adtSobImSKrrlqW,Top,Lil Uzi Vert,rap,hip hop,en,4,rap,4
55S2PQgSMYAhgoTCcGCDfw,Youngblood,5 Seconds of Summer,pop,electropop,en,2,pop,0
55SUneDPq3ZOrJi8sVG78G,Click Click Boom,Saliva,rock,hard rock,en,5,rock,5
55tTwiyz2MxqwJa3uyynag,Caroline,Status Quo,rock,hard rock,en,5,rock,5
55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl (feat. Taio Cruz & Ludacris),David Guetta,pop,electropop,en,2,pop,5
